Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Annaly Capital Management","NLY","17365.58","23.04","7725929","1.41",".79","6.27","67.54","-9.07","23.12","144.68","24.4","20.21","181","Finance","REIT and Equity Trust","43.66","2"
"Anterix","ATEX","1935.42","99.26","323487","6.71","-1.68","73.96","90.08","301.23","7.79","-398.86","108.21","17.99","103","Computer and Technology","Communication - Infrastructure","1394.17","3"
"Antero Midstream","AM","10096.32","21.27","2294236","-3.19","-4.53","-3.23","63.88","5.5","7.43","32.41","23.6","17.15","204","Oils-Energy","Oil and Gas - Integrated - United States","32.41","3"
"Antero Resources","AR","10671.21","34.71","4620268","-3.96","4.45","-9.23","31.67","-11.12","21.97","12.58","45.15","29.87","216","Oils-Energy","Oil and Gas - Exploration and Production - United States","17.68","3"
"Aon","AON","76004.55","358.3","1466056","-.62",".38","12.95","68.54","-10.4","9.45","22.3","381.26","308.27","87","Finance","Insurance - Brokerage","22.27","3"
"Apollo Commercial Real Estate Finance","ARI","883.97","6.76","5846304","2.11","-35.19","-37.64","5.51","-38.38","-10.56","97.02","11.22","6.5","181","Finance","REIT and Equity Trust","48.01","4"
"Apollo Global Management","APO","73471.39","127.44","4120611","1.47","5.9","-5.87","51.79","-22.32","22.73","125.39","152.7","100.3","61","Finance","Financial - Investment Management","5.22","3"
"AppFolio","APPF","7038.77","198.74","436751","10.3","13.19","31.01","32.78","-24.62","19.72","20.77","312.37","143.34","102","Computer and Technology","Internet - Software","15.13","2"
"AppLovin","APP","116503.99","346.8","7265575","-12.4","-31.6","-30.78","2.8","-54.58","16.38","64.58","733.6","335.67","160","Business Services","Technology Services","64.58","3"
"Appian","APPN","2543","34.64","928411","28.49","36.59","77.37","59.14","-13.7","17.81","8.11","45.64","18.72","102","Computer and Technology","Internet - Software","-1.34","1"
"Apple","AAPL","4572794","313.33","56337644","1.43","-.63","4.36","78.91","1.7","6.43","27.27","340.08","213.25","28","Computer and Technology","Computer - Micro Computers","27.62","3"
"Apple Hospitality REIT","APLE","3819.82","16.18","3194914","-2","-2.29","17.59","84.92","20.49","-1.33","12.17","17.07","11.17","80","Finance","REIT and Equity Trust - Other","12.17","2"
"Applied Materials","AMAT","428055.28","539.14","7389375","6.2","-10.52","23.48","67.56","85.12","4.39","27.24","723","156.25","31","Computer and Technology","Electronics - Semiconductors","29.31","2"
"Applied Optoelectronics","AAOI","11470.13","135.63","10942663","43.8","13.1","-28.75","57.04","243.32","82.75","-.92","223.1","19.49","31","Computer and Technology","Electronics - Semiconductors","-9.57","3"
"AptarGroup","ATR","8610.16","135.42","521372","1.09","7.88","18.09","69.51","-2.02","5.42","9.11","145.72","111.94","163","Industrial Products","Containers - Paper and Packaging","9.22","3"
"Aramark","ARMK","14712.25","55.95","2451766","-1.79","-3.33","5.41","90.05","33.94","6.35","2.79","58.15","36.04","174","Retail-Wholesale","Retail - Restaurants","1.84","4"
"Arbor Realty Trust","ABR","998.09","5.35","4042516","6.79","5.94","-7.6","7.3","-39.16","-19.51","20.51","12.46","4.79","181","Finance","REIT and Equity Trust","6.24","4"
"ArcBest","ARCB","3079.12","137.76","391550","-4.57","-6.37","12.27","68.79","63.85","-4.04","2.44","173.22","59.62","6","Transportation","Transportation - Truck",".39","3"
"ArcelorMittal","MT","56799.75","73.29","1565244","4.49","10.91","21.84","95.28","41.92","-1.74","3.8","75.35","31.67","97","Basic Materials","Steel - Producers","2.88","3"
"Arch Capital Group","ACGL","33604.25","98.48","1826284","-2.04","-2.55","4.79","63.24","-9.4","14.27","21.65","106.48","84.72","103","Finance","Insurance - Property and Casualty","24.4","3"
"Archer Daniels Midland","ADM","36913.29","76.59","3805507","-3.38","-4.75","-4.74","65.74","17.56","-6.15","2.57","87.32","56","87","Consumer Staples","Agriculture - Operations","2.16","1"
"Archrock","AROC","5800.19","33.08","1773435","-7.49","-14.15","-11.62","53.66","12.19","28.7","22.09","41.95","22.81","203","Oils-Energy","Oil and Gas - Field Services","21.84","4"
"Arcos Dorados","ARCO","1735.86","8.24","1021592",".86","-2.6","1.35","55.94","-.94","4.66","1.56","9.5","6.64","174","Retail-Wholesale","Retail - Restaurants","4.86","3"
"Arcosa","ACA","7112.63","144.84","770217","-.25","-.11","16.67","99.11","20.21","12.2","7.82","145.38","84.7","168","Construction","Building Products - Miscellaneous","17.9","3"
"Arcturus Therapeutics Holdings","ARCT","210.62","7.41","494825","28.65","6.31","-.8","10.66","6.67","-46.14","-317.62","23.16","5.53","150","Medical","Medical - Biomedical and Genetics","-317.62","3"
"Arcus Biosciences","RCUS","3644.28","28.62","1127462","1.53","-1.04","20.35","88.83","5.98","-4.26","-393.16","31.08","9.06","150","Medical","Medical - Biomedical and Genetics","-393.16","3"
"Arcutis Biotherapeutics","ARQT","3178.75","25.29","1487094","-5.85","-8.83","18.62","65.4","-23.15","91.34","6.15","31.2","14.12","150","Medical","Medical - Biomedical and Genetics","6.15","2"
"Ardagh Metal Packaging","AMBP","3012.44","5.04","3247955","6.55","8.86","27.59","91","8.47","12","2.85","5.21","3.32","59","Industrial Products","Containers - Metal and Glass",".68","3"
"Ares Capital","ARCC","14367.64","20.01","4641070","6.66","6.55","5.87","48.85","-12.72","2.07","44.65","22.69","17.45","181","Finance","Financial - SBIC & Commercial Industry","30.91","3"
"Ares Management","ARES","45139.65","136.85","2284820","6.84","12.35","10.89","41.92","-25.29","44.19","36.93","192.76","96.5","61","Finance","Financial - Investment Management","10.63","3"
"Argan","AGX","8374.12","597.33","321019","4.72","-5.23","-17.3","66.17","68.23","8.06","15.48","798.55","203.84","168","Construction","Building Products - Miscellaneous","15.48","3"
"Arhaus, Inc.","ARHS","1358.79","9.6","1469479","29.56","22.14","66.96","54.61","-24.43","8.51","4.91","12.8","5.75","157","Retail-Wholesale","Retail - Miscellaneous","4.91","3"
"Arista Networks","ANET","237955.27","188.67","8088121","4.61",".91","32.89","89.36","27.06","28.6","41.92","197.31","116.13","102","Computer and Technology","Internet - Software","38.37","2"
"Arlo Technologies","ARLO","1654.13","15.23","1135931","3.46","17.15","23.62","48.72","-3.94","3.6","17.7","19.44","11.23","102","Computer and Technology","Internet - Software","5.2","3"
"Armstrong World Industries","AWI","7840.6","185.52","614611","6.22","19.31","19.56","65.21","-14.34","12.11","19.65","203.71","151.43","168","Construction","Building Products - Miscellaneous","18.6","3"
"Array Technologies","ARRY","854.74","5.55","7776845","6.32","-12.87","-38.13","10.35","-46.88","40.22","12.85","11.96","4.81","156","Oils-Energy","Solar","-7.25","1"
"Arrow Electronics","ARW","10406.27","203.51","557616","-6.03","-1.41","-2.33","76.44","62.99","10.49","2.52","234.83","101.87","4","Computer and Technology","Electronics - Parts Distribution","2.26","3"
"Arteris","AIP","1463.75","29.78","665911","-.33","-14.35","-11.66","52.97","69.54","22.27","-13.32","48.59","8.59","102","Computer and Technology","Internet - Software","-46.7","3"
"Arthur J. Gallagher & Co.","AJG","63593.15","248.12","1369436","-.52","-1.96","24.09","47.37","-15.4","22.29","20.04","310.48","192","87","Finance","Insurance - Brokerage","9.96","3"
"Artivion","AORT","1316.5","27.12","634986","1.08","12.58","19.1","25.5","-47.53","13.59","5.74","47.63","20.1","150","Medical","Medical - Instruments","-.67","4"
"Arvinas","ARVN","564.56","8.75","899065","8.97","5.8","-3.63","33.07","-34.9","-.3","2.94","13.83","6.24","150","Medical","Medical - Biomedical and Genetics","2.94","3"
"Asana","ASAN","2134.52","9.26","5509151","11.3","26.33","49.35","39.05","-40.4","9.25","9.57","15.19","5.46","102","Computer and Technology","Internet - Software","-20.21","3"
"Ascendis Pharma","ASND","15931.67","255.41","514875","4.71","-5.56","6.2","76.98","5.69","106.99","-13.32","277.18","182.6","150","Medical","Medical - Biomedical and Genetics","57.87","3"
"Aspen Aerogels","ASPN","517.98","6.25","1699317","34.99","21.12","11.61","58.88","94.88","-40.11","-36.47","8.82","2.57","168","Construction","Building Products - Miscellaneous","-62.45","3"
"Assa Abloy","ASAZY","42900.93","19.28","414898","4.22","11.38","8.5","49.43","-11.9","9.67","10.81","21.94","16.68","103","Industrial Products","Security and Safety Services","10.82","4"
"Associated BancCorp","ASB","5907.22","31.28","1865937","1.3","2.22","14.92","93.87","7.15","2.81","32.31","31.77","23.78","43","Finance","Banks - Midwest","19.66","3"
"Assurant","AIZ","14281.7","289.55","380793","3.71","3.82","13.72","87.95","6.08","7.89","8.9","301.57","201.81","98","Finance","Insurance - Multi line","7.9","3"
"Assured Guaranty","AGO","3334.42","75.43","327668","-8.81","-8.12",".73","11.75","-25.94","27.29","49.57","92.18","73.2","98","Finance","Insurance - Multi line","37.34","3"
"Astera Labs, Inc.","ALAB","57973.52","334.17","4989787","7.37","-19.08","43.62","61.11","77.25","115.13","37.35","483.02","100.27","102","Computer and Technology","Internet - Software","30.74","3"
"AstraZeneca","AZN","250347.56","161.42","3955384","-4.85","-5.94","-11.1","23","-22.53","8.63","24.66","209.48","147.06","150","Medical","Medical - Biomedical and Genetics","17.02","4"
"Astrana Health, Inc.","ASTH","1992.41","35.76","577740",".56","-23.71","-6.53","55.61","27.19","56.39","2.17","49.81","18.16","93","Medical","Medical - Outpatient and Home Healthcare","1.05","3"
"Astronics","ATRO","3343.91","77.75","477287","11.89","7.24","18.72","84.87","51.79","8.39","9.49","87.15","25.01","70","Aerospace","Aerospace - Defense Equipment","5.12","1"
"Atkore","ATKR","3164.83","93.71","1213671","28.44","29.72","26.17","100","30.74","-10.98","5.4","93.71","53.85","221","Industrial Products","Wire and Cable Products","-5.55","3"
"Atlantic Union Bankshares","AUB","5979.37","41.78","1114857","-1.53","-.67","15","86.69","4.44","51.58","34.06","43.39","31.29","45","Finance","Banks - Northeast","21.97","3"
"Atlas Copco","ATLKY","107786.09","22.13","436964","4.14","11.6","20.6","99.03","9.03","2.9","15.66","22.2","14.98","55","Industrial Products","Manufacturing - General Industrial ","15.66","3"
"Atlas Energy Solutions Inc.","AESI","1407.69","11.27","3812884","4.45","-21.68","-40.28","27.21","5.57","3.73","-10.56","19.75","8.1","204","Oils-Energy","Oil and Gas - Integrated - United States","-11.08","4"
"Atlassian","TEAM","37829.18","149.07","5077353","47.57","67.76","70.44","71.62","-18.87","26.02","23.22","185.5","57.15","102","Computer and Technology","Internet - Software","-.82","4"
"Atmos Energy","ATO","28760.16","170.19","1021878","-1.5","-3.41","-3.56","37.34","-10.41","12.91","28.5","192.29","157.02","178","Utilities","Utility - Gas Distribution","28.5","2"
"Atmus Filtration Technologies Inc.","ATMU","4179.18","51.17","600095","-.89",".99","-.91","48.52","-13.02","5.67","12.39","65.57","37.6","172","Auto-Tires-Trucks","Automotive - Original Equipment","11.32","2"
"Atour Lifestyle Holdings Limited Sponsored ADR","ATAT","4853.72","35.31","780827","2.85","9.62","-7.69","36.06","-20.92","40.99","17.22","42.9","31.03","154","Consumer Discretionary","Leisure and Recreation Services","17.22","3"
"AtriCure","ATRC","2105.36","41.39","943252","9.61","20.74","47.19","93.86","-7.68","14.88","2.03","42.4","25.86","157","Medical","Medical - Products","1.85","3"
"Aurinia Pharmaceuticals","AUPH","2108.86","15.85","1129721","6.52",".44","3.73","63.41","-12.31","20.38","44.63","18.62","11.05","100","Medical","Medical - Drugs","100.84","4"
"AutoNation","AN","6917.31","209.23","479648","-1.49","6.86","13.62","59.62","-10.58","3.24","2.66","229.98","178.59","193","Retail-Wholesale","Automotive - Retail and Whole Sales","2.82","3"
"Autodesk","ADSK","52555.88","249.08","2177237","6.35","19.49","5.27","44.12","-25.75","17.53","31.67","326.79","187.72","102","Computer and Technology","Internet - Software","19.49","3"
"Autohome","ATHM","2616.68","22.72","794727","-2.15","11.92","33.26","46.82","-9.93","-4.33","22.14","29.92","16.38","170","Computer and Technology","Internet - Services","17.91","3"
"Autoliv","ALV","8997.92","122.86","787751","-.25","2.16","6.97","71.83","-8.67","4.09","6.81","131.69","100.34","172","Auto-Tires-Trucks","Automotive - Original Equipment","5.79","4"
"Automatic Data Processing","ADP","107785.34","271.32","2564803","1.82","12.15","26.5","68.64","-6.92","6.74","20.44","309.03","188.79","102","Computer and Technology","Internet - Software","20.11","3"
"AvalonBay Communities","AVB","26781.76","187.55","736536","1.05","-2.24","3.71","74.24","-8.72","4.36","33.33","196.83","160.81","80","Finance","REIT and Equity Trust - Residential","33.33","3"
"Avantor","AVTR","9191.72","13.59","13230857","-1.38","30.8","78.35","75.46","4.64","-3.41","8.45","15.6","7.41","93","Medical","Medical Services","-8.81","2"
"AvePoint","AVPT","2711.7","12.79","2235079","-1.84","2.81","28.8","42.84","-18.75","26.93","21.95","17.86","8.99","102","Computer and Technology","Internet - Software","15.33","3"
"Aveanna Healthcare","AVAH","2066.5","9.49","1836521","1.07","-2.16","22.93","87.77","2.5","20.19","5.9","10.27","3.89","93","Medical","Medical - Outpatient and Home Healthcare","10.37","2"
"Avery Dennison","AVY","13428.14","177.18","868101","4.39","10.25","13.42","54.39","-14.04","1.14","8.49","197.45","153.01","163","Industrial Products","Containers - Paper and Packaging","7.62","2"
"Avient","AVNT","4190.24","45.69","791289","25.8","26.81","35.3","100","29.06",".61","8.42","45.69","27.48","87","Basic Materials","Chemical - Diversified ","5.1","2"
"Avino Silver","ASM","1168.69","6.88","3352610","29.08","13.72","-3.64","43.23","-2.24","39.36","55.49","11.24","3.56","212","Basic Materials","Mining - Silver","32.74","4"
"Avista","AVA","3243.75","38.73","613365","-4.25","-7.57","-4.16","42.23","-11.32","1.34","11.2","43.08","35.55","160","Utilities","Utility - Electric Power","11.83","3"
"Avita Medical","RCEL","239.13","7.77","584881","76.59","91.38","70.39","100","98.74","11.45","-56.96","7.77","3.27","100","Medical","Medical - Drugs","-56.96","2"
"Avnet","AVT","7917.78","96.53","1163079","8.66","10.79","14.84","98.69","77.16","24.47","1.71","97.22","44.37","4","Computer and Technology","Electronics - Parts Distribution","1.21","1"
"Axalta Coating Systems","AXTA","8173.42","38.19","1682932","6.65","17.47","42.45","100","4.3","-3.01","10.58","38.19","25.44","87","Basic Materials","Chemical - Specialty","6.78","2"
"Axcelis Technologies","ACLS","4331.75","140.27","448854","7.59","-2.15","-9.61","56.31","54.07","-17.57","16.12","191.6","74.12","32","Computer and Technology","Electronics - Manufacturing Machinery","10.71","3"
"Axis Capital Holdings","AXS","7551.28","103.49","779937","-1.74","-8.46","4.44","49.13","-14.72","10.17","14.76","119.27","88.25","103","Finance","Insurance - Property and Casualty","16.23","3"
"AxoGen","AXGN","2496.15","46.43","1158241","10","14.42","13.27","100","25.18","20.21","8.34","46.43","13.75","150","Medical","Medical - Instruments","-13.36","4"
"Axon Enterprise","AXON","46387.38","571.01","877063","8.19",".92","45.71","42.87","-11.28","33.47","17.51","870.97","345.94","70","Aerospace","Aerospace - Defense Equipment","6.19","3"
"Axos Financial","AX","5690.74","100.04","348939","-1.35","2.71","20.27","82.85","2.46","12.54","34.24","105.1","75.6","152","Finance","Financial - Miscellaneous Services","22.39","2"
"Axsome Therapeutics","AXSM","10947.55","212.74","689179","-2.41","-9.01","-6.58","72.07","2.78","65.55","-27.32","255.17","103.26","150","Medical","Medical - Biomedical and Genetics","-26.59","4"
"B2Gold Corp","BTG","6644.99","5.03","22522132","34.13","30.65","2.65","55.13","-1.58","60.95","16.59","6.21","3.58","234","Basic Materials","Mining - Gold","21.47","4"
"BBB Foods Inc.","TBBB","4837.54","40.8","501170","-1.28","-4.18","11.6","89.06","7.82","29.35","-3.95","42.85","24.12","215","Consumer Staples","Consumer Products - Staples","-3.95","2"
"BBVA Banco Frances","BBAR","3494.49","17.11","457867","-9.61","-19.14","19.99","65.64","-16.45","2.25","5.77","21.9","7.96","93","Finance","Banks - Foreign","3.44","3"
"BCE","BCE","21214.96","22.75","4262312","4.94","6.41","-4.37","33.69","-15.72","-1.71","10.51","26.45","20.87","220","Utilities","Diversified Communication Services","25.49","4"
"BGC Group, Inc.","BGC","4958.24","10.35","2450946","-10.16","-3.99","-7.51","47.01","2.27","29.99","20.12","12.65","8.31","26","Finance","Financial - Investment Bank","6.04","3"
"BILL Holdings, Inc.","BILL","4779.65","47.99","2387667","6.34","16.03","19.76","65.83","-22.36","13.36","17.65","56.31","31.96","102","Computer and Technology","Internet - Software",".01","4"
"BITDEER TEC GRP","BTDR","2562.81","10.88","10115826","3.42","-18.13","-18.5","19.33","-14.36","77.33","-68.11","25.9","7.28","160","Business Services","Technology Services","-68.11","3"
