Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"ColgatePalmolive","CL","73057.29","91.3","4531915",".61","-4.03","4.28","67.55","5.6","1.4","14.65","99.14","74.98","188","Consumer Staples","Consumer Products - Staples","9.68","3"
"Collegium Pharmaceutical","COLL","1147.83","35.39","369044",".54","-4.43","-6.38","28.07","-30.14","23.62","37.81","49.84","29.75","138","Medical","Medical - Drugs","9.41","3"
"Coloplast A/S Sponsored ADR","CLPBY","15099.59","6.7","329711","8.24","10.93","6.35","23.64","-27.96","5.1","17.22","9.93","5.7","153","Medical","Medical - Instruments","7.46","4"
"Columbia Financial","CLBK","2474.66","10.81","7230352","-.64","12.34","21.9","94.42","39.87","3.85","22.13","11.08","6.24","173","Finance","Financial - Miscellaneous Services","11.19","4"
"Columbia Sportswear","COLM","3036.74","59.38","567963","-4.72","-6.22","-5.81","55.34","-1.48",".85","5.38","67.79","48.96","166","Consumer Discretionary","Textile - Apparel","6.05","4"
"Columbus McKinnon","CMCO","552.63","19.17","774477","18.92","41.48","20.34","63.23","1.57","23.93","5.15","23.27","12.12","92","Industrial Products","Manufacturing - Material Handling","-21.25","3"
"Comcast","CMCSA","85025.34","23.96","34127952","7.47",".71","-5.67","16.68","-26.73","-.02","11.02","34.15","21.92","59","Consumer Discretionary","Cable Television","8.97","3"
"Comfort Systems USA","FIX","60875.28","1729.6899","536110","-.23","-.67","-11.41","75.69","69.39","29.52","12.77","2066.51","680.86","31","Construction","Building Products - Air Conditioner and Heating","12.77","1"
"CommVault Systems","CVLT","4882.17","117.8","739596","-17.22","-21.46","12.09","35.45","-14.11","18.89","17.1","195.41","75.18","84","Computer and Technology","Computer - Software","5.62","3"
"Commerce Bancshares","CBSH","8640.21","59.27","1237017",".3","2.14","14.22","76.54","3.5","2.44","31.29","62.88","47.49","52","Finance","Banks - Midwest","26.07","2"
"Commercial Metals","CMC","7602.1","68.72","1130238","-.33","11.32","-3.16","56","-9.26","-1.61","7.73","83.21","50.28","78","Basic Materials","Steel - Producers","6.72","3"
"Companhia de saneamento Basico Do Estado De Sao Paulo  Sabesp","SBS","19177.84","5.45","5660855","-2.85","-5.22","-14.17","51.09","4.43","1.75","19.14","7.08","3.75","211","Utilities","Utility - Water Supply","24.25","4"
"Compass Diversified Holdings","CODI","758.38","10.08","613219",".5","-5","-19.23","69.35","91.94","-14.77",".9","12.48","4.65","92","Finance","Financial - Investment Funds","-12.3","3"
"Compass Minerals International","CMP","1231.06","29.34","332184","-.34","-2.04","5.05","75.43","36.54","11.32","1.77","33.51","16.54","141","Basic Materials","Chemical - Diversified ",".55","3"
"Comstock Resources","CRK","3894.41","13.26","2553906","-1.92","-9.67","-5.96","5.87","-47.72","77.12","5.58","27.37","12.38","215","Oils-Energy","Oil and Gas - Exploration and Production - United States","23.31","4"
"Concentra Group Holdings Parent, Inc.","CON","4049.99","31.65","827834",".13","-.81","31","92.56","46.99","13.85","8.3","32.69","18.71","73","Medical","Medical Services","7.97","3"
"ConnectOne Bancorp","CNOB","1656.5","32.94","474920","1.79","1.29","9.62","90.14","14.82","27.18","35.1","34.11","22.24","42","Finance","Banks - Northeast","20.21","2"
"ConocoPhillips","COP","146780.08","120.48","6256475",".18","15.04","5.8","72.33","17.63","8.07","12.21","133.8","85.66","188","Oils-Energy","Oil and Gas - Integrated - United States","12.1","4"
"Consolidated Edison","ED","40114.46","108.85","2188267","-3.68","-4.51","2.39","67.03",".17","10.89","11.83","115.46","95.41","159","Utilities","Utility - Electric Power","12.52","3"
"Constellation Brands","STZ","22240.47","130.23","2126248",".05","-5.27","-12.13","5.66","-13.72","-10.96","23.11","173.22","127.65","226","Consumer Staples","Beverages - Alcohol","18.87","3"
"Constellation Energy Corporation","CEG","94354.05","262.75","2755902","-4.23","9.82","-13.46","15.68","-32.02","8.34","10.85","403.95","236.5","146","Oils-Energy","Alternative Energy - Other","12.69","3"
"Constellium","CSTM","3764.96","27.78","1713810","-4.37","-5.8","-18.01","63.72","34.7","15.19","5.69","36.15","13.08","237","Industrial Products","Metal Products - Distribution","5.69","3"
"Construction Partners","ROAD","5842.87","103.35","1315433",".06","-4.23","-26.43","21.08","-12.98","54.2","4.34","140.48","93.43","92","Construction","Building Products - Miscellaneous","3.9","4"
"Controladora Vuela Compania de Aviacion, B. de C.V.","VLRS","912.96","7.83","582563","2.76","-14.52","1.95","44.55","-19.41","-3.31","-5.71","10.63","5.58","149","Transportation","Transportation - Airline","-5.71","3"
"Copart","CPRT","26959.63","29.12","12154926","4.22","-2.97","-14.2","8.55","-32.02","9.68","33.48","49.97","27.17","205","Business Services","Auction and Valuation Services","33.48","4"
"CorMedix","CRMD","590.74","7.53","918766","-4.32","-13.94","-4.92","14.92","-40.82","617.03","40.93","14.83","6.25","89","Medical","Medical - Biomedical and Genetics","45.25","3"
"Corcept Therapeutics","CORT","12376.19","114.49","1394601","20.06","26.92","118.99","95.56","200.7","12.79","6.52","118.32","32.15","138","Medical","Medical - Drugs","6.52","3"
"Core & Main","CNM","8509.08","43.97","1872767",".8","-2.14","-10.43","6.5","-22.67","2.77","7.12","66.98","42.37","211","Industrial Products","Manufacturing - Tools & Related Products","5.87","2"
"Core Natural Resources, Inc.","CNR","4024.54","79.84","511146","-4.04",".63","-5.97","23.89","-17.55","86.23","-1.49","113.23","69.36","28","Oils-Energy","Coal","-1.49","3"
"Core Scientific, Inc.","CORZ","6658.17","20.72","12268626","-8.92","-3.31","-9.6","48.88","30.07","-37.53","-71.01","29.16","12.65","173","Finance","Financial - Miscellaneous Services","-325.5","3"
"CoreWeave Inc.","CRWV","32122.38","71.77","25341618","-.15","-12.2","-37.13","12.45","-8.4","167.94","-16.78","148.75","60.82","138","Computer and Technology","Internet - Software","-25.57","4"
"Corebridge Financial, Inc.","CRBG","13903.52","31.19","3918622","-.32","4.81","14.21","67.04","-5.51","4.52","11.71","35.56","22.3","162","Finance","Insurance - Multi line","1.2","4"
"Corning","GLW","119086.95","138.25","13713091","-5.73","-29.75","-26.05","39.35","44.31","19.14","14.08","255.69","62.05","52","Computer and Technology","Communication - Components","11.2","3"
"Corpay, Inc.","CPAY","24975.44","382.11","505408","3.11","8.41","11.08","92.21","16.06","13.93","33.29","392.85","255","141","Business Services","Financial Transaction Services","24.6","3"
"Corsair Gaming","CRSR","1134.02","10.61","1422488","7.72","19.21","34.65","79.76","63.26","11.86","6.03","12.14","4.58","188","Consumer Discretionary","Gaming",".71","2"
"Corteva","CTVA","52642.82","78.71","3862500","-11.81","-8.26","-2.98","60.01","7.32","2.92","14.27","90.51","61","85","Consumer Staples","Agriculture - Operations","5.66","2"
"Costco Wholesale","COST","422143.06","951.89","2217970","1.8",".02","-5.64","41.7",".89","8.17","2.99","1094.32","850","30","Retail-Wholesale","Retail - Discount Stores","3.01","3"
"Coupang","CPNG","29349.3","16.35","18907544","5.48","-11.91","-3.71","6.68","-36.65","14.09","-.47","33.53","15.12","181","Retail-Wholesale","Internet - Commerce","-.47","4"
"Coursera","COUR","899.16","5.31","6929776","-1.12","-10","-8.13","2.89","-34.06","9.04","9.1","12.7","5.09","138","Business Services","Technology Services","-15.39","1"
"Cousins Properties","CUZ","5193.19","31.55","1568503","-1.87","1.58","17.9","93.16","11.85","16",".63","32.3","21.34","66","Finance","REIT and Equity Trust - Other",".62","3"
"Covista Inc.","CVSA","4248.76","124.85","362461","7.78","-3.87","-6.64","54.53","10.28","12.85","14.89","154.45","89.36","92","Consumer Discretionary","Schools","12.26","3"
"Cracker Barrel Old Country Store","CBRL","1260.4","56.39","940725","4.99","5.4","79.07","83.59","102.91",".37",".37","62.55","25.02","181","Retail-Wholesale","Retail - Restaurants",".79","2"
"Crane Company","CR","12326.4","213.46","503060","-5.61","-1.92","17.73","80.21","5.79","8.16","14.97","226.44","160.86","54","Industrial Products","Manufacturing - General Industrial ","12.97","2"
"Crane NXT, Co.","CXT","2989.33","51.95","630209","-1.72","-1.05","14.65","48.26",".87","11.43","13.93","68.91","36.13","138","Business Services","Technology Services","7.57","3"
"Credo Technology Group","CRDO","38599.06","206.99","6065189","-2.89","-14.44","9.81","55.51","31.48","205.68","49.55","302.52","87.81","40","Computer and Technology","Electronics - Semiconductors","35.37","1"
"Crescent Energy Company","CRGY","3787.99","11.47","5681633","1.77","22.81","-7.5","60.29","24.95","22.14","13.22","13.92","7.75","146","Oils-Energy","Alternative Energy - Other","-7.47","3"
"Crexendo","CXDO","223.02","6.88","461494","3.93","-9.71","-26.5","30.56","-2.81","12.05","16.43","10.47","5.3","188","Computer and Technology","Internet - Services","6.15","3"
"Criteo","CRTO","1096.34","21.82","454972","6.75","14.36","32.32","66.44","-3.24",".6","19.39","24.83","15.86","85","Computer and Technology","Internet - Software and Services","6.06","3"
"Crocs","CROX","6360.77","128.01","1068592","-4.98","2.18","23.53","83.36","36.81","-1.5","16.1","138.91","73.39","166","Consumer Discretionary","Textile - Apparel","14.64","3"
"CrowdStrike","CRWD","194344.97","190.86","8439701","4.14","-1.61","44.65","83.87","48.85","21.71","20.72","210.73","87.56","159","Computer and Technology","Security","-.89","4"
"Crown Castle Inc.","CCI","33301.29","76.3","4316719","1.87","-.39","-15.76","6.56","-21.53","-35.08","25.78","107.19","74.13","66","Finance","REIT and Equity Trust - Other","20.71","3"
"Crown Holdings","CCK","13169.34","117.85","1170229","-.03","4.03","16.46","89.19","4.61","4.78","7.09","121.2","90.21","59","Industrial Products","Containers - Metal and Glass","5.91","2"
"CryoPort","CYRX","760.57","15.09","633868","-1.82","-2.58","10.96","84.94","43.67","-22.86","-20.14","16.57","6.74","73","Medical","Medical Services","41.57","3"
"CubeSmart","CUBE","9387.11","41.46","2279980","-1.5","1.17","2.47","85.43","5.11","20.88","29.41","42.5","35.36","66","Finance","REIT and Equity Trust - Other","29.41","3"
"Cullen/Frost Bankers","CFR","10445.66","166.34","635022","1.28","7.41","19.8","98.47","20.06","2.46","28.66","167.06","119.85","43","Finance","Banks - Southwest","23.34","3"
"Cummins","CMI","87512.67","634.2","892275","-4.58","-4.16","-6.67","74.88","13.56","-1.27","9.82","727.59","355.84","92","Auto-Tires-Trucks","Automotive - Internal Combustion Engines","7.89","3"
"Curbline Properties Corp.","CURB","3524.76","30.64","1364872","-2.92",".99","9.9","88.74","20.66","51.3","13.1","31.75","21.89","67","Finance","REIT and Equity Trust - Retail","13.1","2"
"Cushman & Wakefield","CWK","3144.31","13.42","1960780","5.5","-4.07","-5.43","30","-24.24","8.91","2.84","17.2","11.8","81","Finance","Real Estate - Operations",".7","2"
"Custom Truck One Source","CTOS","2300.25","10.15","1111630","-6.54","1.1","4.64","72.55","61.06","7.86","-.88","11.97","5.34","173","Auto-Tires-Trucks","Automotive - Original Equipment","-.88","3"
"Cytokinetics","CYTK","9597.48","77.13","1722489","-4.47","-10.82",".29","81.25","10.95","376.56","-669.43","87.26","33.23","89","Medical","Medical - Biomedical and Genetics","-784.02","3"
"D.R. Horton","DHI","40014.07","143.06","2707839","-2.52","-9.78","-3.1","20.44","-9.22","-6.93","9.15","184.04","132.53","187","Construction","Building Products - Home Builders","9.15","4"
"DAQO New Energy","DQ","823.5","12.17","748150","4.28","-.65","-34.71","2.24","-62.29","-35.34","-32.92","35.69","11.63","69","Oils-Energy","Solar","-32.92","3"
"DAVE INC","DAVE","4738.47","372.69","456959","-7.48","-3.79","45.4","75.63","53.85","59.67","35.21","442.53","155.92","138","Business Services","Technology Services","37.22","2"
"DICK'S Sporting Goods","DKS","17534.44","195.91","1101534","-4.92","-17.05","-13.24","15.82","-9.55","28.06","5.79","239.17","187.78","92","Retail-Wholesale","Retail - Miscellaneous","4.71","3"
"DISCO CORP","DSCSY","38728.69","35.7","380993","-1.84","-20.89","-27.81","34.76","7.12","12.37","31.83","55.39","25.21","92","Industrial Products","Manufacturing - Material Handling","31.65","3"
"DLocal Limited","DLO","4447.57","15.08","1898885","4.07","1.34","10.07","87.11","-2.53","46.6","17.64","15.83","10.01","141","Business Services","Financial Transaction Services","15.85","2"
"DNOW INC","DNOW","2577.55","14.12","2171287","-2.01","12.06","8.03","52.17","-2.6","18.84","2.44","16.87","11.12","54","Industrial Products","Manufacturing - General Industrial ","-4.14","3"
"DT Midstream","DTM","14077.95","138","770985","-5.28","-4.56","-3.36","73.92","5.39","26.71","35.72","151.12","100.82","188","Oils-Energy","Oil and Gas - Integrated - United States","35.72","3"
"DTE Energy","DTE","29521.45","141.87","1275044","-5.08","-7.91",".9","53.12",".53","26.95","9.06","154.43","127.64","159","Utilities","Utility - Electric Power","8","3"
"DXC Technology","DXC","1837.51","11.24","4310766","11.84","13.42","19.19","41.89","-29.88","-1.76","4.15","15.43","8.22","88","Computer and Technology","Computers - IT Services",".99","3"
"DaVita","DVA","15413.78","240.09","654052","1.98","2.21","20.86","99.36","93.15","6.46","6.17","240.96","103.87","92","Medical","Medical - Outpatient and Home Healthcare","5.65","3"
"Daktronics","DAKT","954.59","19.77","479809","1.49","-.7","-3.7","33.05","-8.6","10.87","6.16","27.73","15.84","45","Computer and Technology","Electronics - Miscellaneous Products","5.41","2"
"Danaher","DHR","137068.22","194.98","6672612","1.82","-1.49","13.92","41.26","-22.15","2.9","23","242.05","161.91","73","Medical","Medical Services","15.95","3"
"Darden Restaurants","DRI","23223.99","203.58","1434222","3.7","-.36","3.75","69.5","1.11","9.39","9.37","218.66","169.21","181","Retail-Wholesale","Retail - Restaurants","9.13","4"
"Darling Ingredients","DAR","9637.35","60.64","2164143","-2.98","7.27","-3.93","88.03","53.96","7.36","9.83","64.84","29.74","211","Consumer Staples","Food - Miscellaneous","9.13","2"
"Datadog","DDOG","95386.66","267.97","4175508","8.55","2.92","33.88","94.56","80.1","27.68","21.7","277.49","102.61","138","Computer and Technology","Internet - Software","3.69","2"
"Dauch Corporation","DCH","1341.12","5.65","2952929","3.1","10.14","-14.91","28.57","-19.44","-4.71","1.77","9","4.31","173","Auto-Tires-Trucks","Automotive - Original Equipment","-1.87","3"
"Deckers Outdoor","DECK","13193.3","96.88","2315288",".87","-7.46","-3.53","39.08","-14.59","9.76","18.54","123.91","79.54","57","Retail-Wholesale","Retail - Apparel and Shoes","18.54","2"
"Deere & Company","DE","159983.81","592.67","1081311","-5.65","-4.6","3.1","68.74","16.35","-11.66","11.75","662.49","439.11","33","Industrial Products","Manufacturing - Farm Equipment","10.09","3"
"Delcath Systems","DCTH","421.86","12.22","352732","0","-7.42","6.45","75.61","10.58","129.08",".62","13.52","8.19","153","Medical","Medical - Instruments",".62","3"
"Delek US Holdings","DK","4159.59","67.87","1175932","7.39","29.01","47.42","100","109.14","-9.53",".85","67.87","20.04","23","Oils-Energy","Oil and Gas - Refining and Marketing","-.48","1"
"Dell Technologies","DELL","262723.53","405.37","6722821","-7.34","2.8","55.64","82.93","194.33","18.8","6.83","465.96","111.07","29","Computer and Technology","Computer - Micro Computers","6.28","2"
"Delta Air Lines","DAL","57502.56","87.44","6917578","2.8","-5.73","19.24","85.37","15.16","2.79","5.55","93.66","51.15","149","Transportation","Transportation - Airline","5.79","3"
"Deluxe","DLX","1184.43","25.87","348859","-.58","6.42","-2.67","63.03","5.89",".54","8.52","31.9","15.59","92","Business Services","Business - Office Products","5.01","3"
"Dentsply Sirona","XRAY","2678.37","13.37","5063206","3.4","14.76","21.55","63.98","6.91","-2.98","7.8","15.47","9.64","74","Medical","Medical - Dental Supplies","-17.06","3"
"Designer Brands","DBI","306.69","6.04","504879","10.62","9.42","-13.34","53.13","-25.7","-3.87",".85","9.11","2.56","57","Retail-Wholesale","Retail - Apparel and Shoes",".35","2"
"Deutsche Bank","DB","71198","36.7","1982709","5.89","2.34","14.44","69.65","-13.01","-4.17","21.08","40.33","28.37","90","Finance","Banks - Foreign","11.53","4"
"Deutsche Boerse","DBOEY","54247.91","30.12","379367","2.79","6.81","5.24","85.04","4.71","-10.63","35.24","31.29","23.47","156","Finance","Securities and Exchanges","33.04","3"
"Deutsche Telekom","DTEGY","151227.02","30.83","674399","2.05","7.59","-4.2","27.31","-13.83","7.51","8.27","40.28","27.28","236","Utilities","Diversified Communication Services","7.38","3"
"Devon Energy","DVN","28043.78","45.13","10815836",".2","11.52","-1.05","65.86","12.61","7.83","14.16","52.07","31.74","215","Oils-Energy","Oil and Gas - Exploration and Production - United States","13.71","3"
"DexCom","DXCM","31490.76","83.45","4856978","16.65","17.12","37.68","83.61","14.92","15.6","19.98","89.06","54.84","153","Medical","Medical - Instruments","20.12","2"
"DiamondRock Hospitality","DRH","2707.46","13.24","2445322","3.04","9.6","22.71","100","35.06","-.83","13.52","13.24","7.5","66","Finance","REIT and Equity Trust - Other","13.52","3"
"Diamondback Energy","FANG","57092.54","202.95","1884268","-.85","17.97","7.55","86.43","23.39","35.79","22.19","213.69","134.53","215","Oils-Energy","Oil and Gas - Exploration and Production - United States","1.87","3"
"Digi International","DGII","2628.6","69.72","365182","4.14","-3.37","5.99","88.06","47.2","1.46","18.25","74.95","31.14","166","Computer and Technology","Computer - Networking","9.1","3"
"Digital Realty Trust","DLR","66247.07","188.52","3187093","-5.3","8.78","-3.48","72.51","11.37","10.04","11.8","203.91","147.93","66","Finance","REIT and Equity Trust - Other","11.8","3"
"Digital Turbine","APPS","974.74","8.06","2803565","-4.62","-36.59","99.5","49.95","47.33","15.24","11.28","13.31","2.82","138","Computer and Technology","Internet - Software","-6.68","3"
"DigitalOcean","DOCN","12262.79","117.5","3549413","-4.89","-9.71","-28.33","58.99","123.18","15.48","22.16","181.29","25.74","138","Computer and Technology","Internet - Software","24.97","2"
"Dime Community Bancshares","DCOM","1798.07","40.76","306652","3.03","1.12","9.51","96.64","23.81","13.03","27.7","41.28","25.78","51","Finance","Banks - Southeast","17.17","3"
"Diodes","DIOD","3782.17","82.32","464608","-5.5","-14.47","-26.11","49.7","52.49","13.04","4.35","122.76","42.36","40","Computer and Technology","Electronics - Semiconductors","5.5","3"
"Disney","DIS","167035.05","96.19","10795774","1.41","-3.33","-10.95","13.9","-22.73","3.35","10.5","119.54","92.42","188","Consumer Discretionary","Media Conglomerates","11.54","3"
"Distribution Solutions Group","DSGR","1596.97","34.57","305252",".17","27.1","26.17","99.61","15.36","9.75","2.76","34.63","19.31","180","Industrial Products","Industrial Services",".27","3"
"Diversified Healthcare Trust","DHC","2154.75","8.9","1256917","-4.71","-3.58","5.33","88.38","67.72","2.84","-21.1","9.64","3.27","66","Finance","REIT and Equity Trust - Other","-21.1","2"
"Docusign","DOCU","10469.49","54.83","3213016","8.7","19.8","14.47","30.24","-26.73","8.16","25.17","85.01","41.75","138","Computer and Technology","Internet - Software","9.59","3"
"Dolby Laboratories","DLB","5563.31","58.81","954066","17.95","14.98","1.13","37.84","-16.3","5.92","29.18","75.73","48.51","183","Consumer Discretionary","Audio Video Production","16.7","4"
"Dole","DOLE","1345.55","14.14","883947","0",".86","-4.97","39.57","-13.78","8.23","1.2","16.37","12.68","85","Consumer Staples","Agriculture - Operations",".46","3"
"Dollar General","DG","28025.53","127.05","2386530","8.38","7.51","12.15","51.59","-12.54","5.2","3.63","156.24","95.94","30","Retail-Wholesale","Retail - Discount Stores","3.63","3"
"Dollar Tree","DLTR","24446.53","127.21","2674118","5.61","2.55","34.99","75.08","-5.48","10.43","6.39","141.21","85.04","30","Retail-Wholesale","Retail - Discount Stores","6.51","2"
"Dominion Energy","D","60831.93","69.17","4403723","-2.71","-.83","11.76","82.75","7.9","14.16","17.06","71.69","57.08","159","Utilities","Utility - Electric Power","13.98","4"
"Domino's Pizza","DPZ","11493.92","347.44","1026620","4.35","11.48","7.41","33.49","-23.82","4.96","11.86","475.38","283.03","181","Retail-Wholesale","Retail - Restaurants","11.86","3"
"Donaldson","DCI","10923.46","94.24","707280","1.56","5.78","9.58","58.87","-2.85","2.92","11.95","110.57","70.87","43","Industrial Products","Pollution Control","11.52","3"
"DoubleVerify","DV","1726.47","11.25","2079518","6.53","-1.66","1.72","34.47","-10.12","13.92","16.24","16.27","8.61","138","Computer and Technology","Internet - Software","7.16","3"
"Douglas Emmett","DEI","1979.68","11.82","1997292","-3.75","-5.52","-4.45","34.15","-1.7","1.77","-2.59","16.91","9.18","66","Finance","REIT and Equity Trust - Other","-2.59","2"
"Dover","DOV","27558.27","204.62","1304729","1.2","-4.25","-6.92","60.24","-4.21","4.48","16.46","233.31","161.16","54","Industrial Products","Manufacturing - General Industrial ","13.48","2"
"Dow","DOW","21879.7","30.29","10625559","1.51","9.31","-17.85","45.43","18.41","-6.97","1.4","41.87","20.65","141","Basic Materials","Chemical - Diversified ","-3.13","4"
"Doximity","DOCS","3823.85","20.91","2887579","2.4","-4.35","-19.52","5.08","-56.84","13.05","46.94","75.12","18.01","81","Medical","Medical Info Systems","30.4","3"
"Dr. Reddys Laboratories","RDY","9890.8","11.85","2992790",".51","-17.59","-10.43","11.75","-22.86","-6.06","10.76","15.38","11.38","229","Medical","Medical - Generic Drugs","10.15","4"
"DraftKings","DKNG","11649.11","23.48","10784785","2.04","-9.31","-7.99","10.03","-37.72","26.99","6.03","48.23","20.72","188","Consumer Discretionary","Gaming",".93","3"
"Driven Brands Holdings","DRVN","2353.92","14.27","695028","4.85","-1.38","6.41","44.56","-11.99","-20.39","10.92","19.21","10.3","46","Retail-Wholesale","Automotive - Retail and Wholesale - Parts","9.08","2"
"Dropbox","DBX","7596.27","32.56","3652147","11.55","14.01","12.66","93.17","7.05","-1.07","29.64","33.33","22.06","188","Computer and Technology","Internet - Services","18.71","3"
"DuPont de Nemours","DD","18495.81","137","1544765","-.51","-2.08","-8.24","23.11","3.82","-44.7","13.86","246.51","104.08","141","Basic Materials","Chemical - Diversified ","-.3","3"
"Ducommun","DCO","2700.62","179.02","310655",".89","-4.06","30.45","89.18","72","4.85","6.73","190.25","86.41","62","Aerospace","Aerospace - Defense Equipment","-4.11","3"
"Duke Energy","DUK","97784.76","125.43","3624542","-3.9","-3.22","1.01","58.74","-2.19","6.19","15.41","133.46","114","159","Utilities","Utility - Electric Power","15.49","3"
"Duolingo","DUOL","6281.22","134.81","1000127","10.28","7.2","24.84","14.89","-29.79","38.71","16.08","390.84","90.03","138","Business Services","Technology Services","38.44","2"
"Duos Technologies Group, Inc.","DUOT","252.48","8.61","851349","6.69","-15.8","3.24","30.21","-30.05","271.16","-45.37","14.64","6","138","Business Services","Technology Services","-45.36","3"
"Dutch Bros","BROS","11497.09","65.83","2588069","2.86","-8.77","24.89","69.47","-1.72","27.88","5.62","74.24","46.69","181","Retail-Wholesale","Retail - Restaurants","4.61","2"
"Dycom Industries","DY","12044.72","401.07","465159","-6.69","-8.38","-6.36","53.73","8.49","17.95","6.38","535.2","245.31","81","Construction","Building Products - Heavy Construction","4.98","3"
"Dynatrace","DT","12862.94","44.32","4055498","6.49","-1.01","8.89","55.47","-6.53","18.82","25.64","53.92","32.36","88","Computer and Technology","Computers - IT Services","8.06","3"
"EMCOR Group","EME","35174.56","797.43","495936","7.06","2.94","-13.48","59.6","19.13","16.62","7.14","943.75","581.58","81","Construction","Building Products - Heavy Construction","7.74","2"
"EOG Resources","EOG","79196.54","148.69","2912471","1.57","13.69","14.35","97.51","29.42","-4.5","24.23","149.89","101.78","215","Oils-Energy","Oil and Gas - Exploration and Production - United States","23.01","3"
"EPAM Systems","EPAM","5514.92","105.56","1580592","17.49","19.59","6.38","20.31","-52.91","15.42","11.95","221.4","76.04","88","Computer and Technology","Computers - IT Services","6.96","4"
"EPR Properties","EPR","4755.12","62.07","666710","-2.3","5.03","6.5","85.59","13.69","2.91","41.39","64.32","48.71","67","Finance","REIT and Equity Trust - Retail","35.45","3"
"ESAB Corporation","ESAB","5268.09","86.53","620460","2.48","-6.74","-14.28","6.96","-29.21","3.71","11.85","134.82","82.92","92","Industrial Products","Metal Products - Procurement and Fabrication","7.11","3"
"EXL Service","EXLS","5144.21","33.93","2605362","22.62","25.57","9.17","44.08","-26.93","13.56","12.48","44.98","25.22","88","Computer and Technology","Computers - IT Services","11.17","2"
"EXPEDIA GROUP","EXPE","36115.93","294.74","1472852","13.39","9.7","28.16","92.45","-4.91","7.61","14.71","304.27","178.06","144","Consumer Discretionary","Leisure and Recreation Services","9.81","3"
"EZCORP","EZPW","1831.93","29.77","892701",".78","-16.35","-11.24","73.87","40.11","9.7","9.63","35.59","13.32","92","Finance","Financial - Consumer Loans","9.91","3"
"Eagle Materials","EXP","6286.6","204.94","522401","-4.03","-6.91","-2.62","46.06","-9.37","2.13","17.32","242.26","173.07","166","Construction","Building Products - Concrete and Aggregates","17.32","3"
"East West Bancorp","EWBC","17946.51","131","864186","0","1.31","6.51","87.71","6.53","3.18","46.27","136.14","94.31","203","Finance","Banks - West","30.45","3"
"EastGroup Properties","EGP","11239.16","209.01","510495","-1.92","-1.1","1.8","77.52","7.24","12.67","40.47","223.38","159.46","66","Finance","REIT and Equity Trust - Other","40.47","2"
"Easterly Government Properties","DEA","1131.51","24.36","346745","-3.83","-4.62","4.33","74.95","5.07","11.27","3.22","25.63","20.56","66","Finance","REIT and Equity Trust - Other","3.22","3"
"Eastern Bankshares","EBC","5307.04","22.96","2986435",".17","2.68","14.46","93.07","13.86","22.11","32.41","23.55","15.03","42","Finance","Banks - Northeast","25.12","3"
"Eastman Chemical","EMN","7998.78","69.95","1274814","2.57","1.58","-5.02","54.34",".16","-6.71","6.44","81.36","56.37","141","Basic Materials","Chemical - Diversified ","4.99","4"
"Eaton","ETN","161222.16","415.2","2358233","2.75","4.19","3.41","82.84","19.14","10.33","16.05","435.78","315.82","87","Industrial Products","Manufacturing - Electronics","12.75","2"
"EchoStar","ECHO","24370.42","84.09","5211269","-4.31","-17.15","-33.87","50.02","-29.29","-5.18","-3.11","141.8","26.33","193","Computer and Technology","Satellite and Communication","-97.56","4"
"Ecolab","ECL","78135.49","277.63","1195656","3.3","-2.02","9.21","50.94","-3.34","2.16","13.38","308.35","245.73","90","Basic Materials","Chemical - Specialty","12.57","4"
"Ecopetrol","EC","34476.35","16.77","2305769","4.75","14.08","32.67","96.91","52.97","-9.86","8.84","17.04","8.29","226","Oils-Energy","Oil and Gas - Integrated - International","8.84","3"
"Ecovyst Inc.","ECVT","1320.01","12.06","1308566","-3.21","1.94","-14.71","59.19","13.28","2.7","9.79","14.97","7.84","90","Basic Materials","Chemical - Specialty","-7.71","3"
"Edgewell Personal Care","EPC","1252.95","27.19","658752","-1.59","-.07","27.95","82.04","45.76","-1.34","4.53","29.66","15.91","188","Consumer Staples","Consumer Products - Staples","-3.69","4"
"Edison International","EIX","28232.33","73.37","2488546","-8","-3.03","6.41","75.57","11.73","9.76","14.84","80.38","51.69","159","Utilities","Utility - Electric Power","20.3","2"
"Edwards Lifesciences","EW","49559.11","86.07","5296768","4.16","-8.8","7.64","59.56","-7.72","11.55","25.04","95.18","72.65","153","Medical","Medical - Instruments","15.43","3"
"Ehang Holdings","EH","385.37","5.13","1022763","4.69","-18.7","-50.19","1.58","-64.43","16.59","-3.06","19.44","4.9","62","Aerospace","Aerospace - Defense Equipment","-54.89","4"
"Elanco Animal Health","ELAN","13170.49","26.37","4561242","5.86","5.48","11.5","96.43","6.5","6.22","10.08","26.84","13.68","92","Medical","Medical - Outpatient and Home Healthcare","-4.95","3"
"Elastic","ESTC","6838.98","65.79","1609561","12.12","13.35","25.91","43.95","-20.29","17.26","15.83","94.47","43.3","138","Computer and Technology","Internet - Software","21.14","2"
