Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"BKV Corporation","BKV","2799.2","25.59","866783","-4.26","5.57","-7.01","47.36","-14.47","73.64","10.02","32.16","19.68","81","Oils-Energy","Alternative Energy - Other","21.71","3"
"BNP Paribas","BNPQY","128094.12","58.14","313197",".68",".45","8.84","93.97","11.31","9.64","23.86","59.46","37.55","107","Finance","Banks - Foreign","23.86","4"
"BNY","BNY","106045.57","154.5","3996801","1.04","6.96","12.02","100","20.77","2.12","29.23","154.5","93.72","26","Finance","Banks - Major Regional","14.6","2"
"BP","BP","108423.75","41.4","10256293","7.23",".61","-9.82","60.77","8.17","-1.07","4.7","47.63","31.75","234","Oils-Energy","Oil and Gas - Integrated - International","1.62","3"
"BRC Group Holdings, Inc.","RILY","259.54","6.99","925826","-6.3","-22.33","-8.27","46.98","35.83","15.38","36.94","10.68","3.72","162","Finance","Financial - Miscellaneous Services","46.81",""
"BUNGE GLOBAL SA","BG","22628.33","116.63","1590518","5.16","-2.34","-7.31","74.7","18.81","32.43","1.71","131.41","73","208","Basic Materials","Agriculture - Products",".85","2"
"BW LPG Limited","BWLP","3167.6","20.93","386896","8.84","8.78","15.13","84.22","44.99",".52","10.13","22.61","11.96","50","Transportation","Transportation - Shipping","10.13",""
"BWX Technologies","BWXT","16475.06","179.83","969353","-3.36","-8.68","-17","42.2","-5.58","18.3","11.45","238.42","137.06","94","Aerospace","Aerospace - Defense Equipment","10.2","3"
"BXP, Inc.","BXP","10799.81","67.72","1296737","-1.27","3.03","15.76","59.83","-8.93","2.19","9.78","78.93","51.02","59","Finance","REIT and Equity Trust - Other","9.09","4"
"Babcock","BW","1650.63","11.09","4204807","3.36","-33.31","-30.86","48.68","58.73","-18.07","-1.47","21.85",".88","201","Computer and Technology","Electronics - Power Generation","-13.63","3"
"Backblaze","BLZE","994.66","16.55","5255539","4.48","99.64","297.84","91.18","222.28","14.27","5.88","17.83","3.31","92","Computer and Technology","Internet - Software","-14.97","3"
"Badger Meter","BMI","4128.59","141.46","452715","-3.82","4.49","17.01","21.19","-26.4","10.9","14.56","245.81","113.41","107","Computer and Technology","Instruments - Control","14.56","3"
"Baidu","BIDU","37335.83","109.73","2195255","-2.11","-2.65","-11.14","31.14","-23.79","1.21","13.05","162.52","85.86","94","Computer and Technology","Internet - Services","1.08","3"
"Baker Hughes","BKR","57316.77","57.775","8951542","6.07","-6.09","-4.11","61.62","15.13","-.34","9.49","69.67","38.68","89","Oils-Energy","Oil and Gas - Field Services","11.17","3"
"Baldwin Insurance Group, Inc.","BWIN","3779.47","26.51","1966990","-2.89","41.84","-.08","37.79",".11","8.34","13.04","42.99","16.5","162","Finance","Insurance - Life Insurance","-2.8","3"
"Ball","BALL","16097.26","60.46","2635403","-3.51","3.9","-4.58","65.81","3.58","11.58","7.44","67.76","46.41","29","Industrial Products","Containers - Metal and Glass","6.86","2"
"Banc of California","BANC","3175.02","20.59","2648824",".1","3","11","92.65","-3.14","-3.76","24.32","21.1","14.16","45","Finance","Banks - Southwest","13.58","3"
"Banco  ntander Brasil","BSBR","20134.88","5.39","1861747","5.69","-.37","-13.21","27.89","-19.95","67.14","7.18","7.2","4.69","107","Finance","Banks - Foreign","7.06","5"
"Banco Bilbao Viscaya Argentaria","BBVA","146549.22","25.67","1261871","-1.53","5.25","14.24","95.88","-.07","8.79","28.07","26.14","14.73","107","Finance","Banks - Foreign","28.21","3"
"Banco Santander","SAN","200215.44","13.63","7629733","-3.95","1.87","10.54","87.79","5.44","-.89","22.45","14.37","8.31","107","Finance","Banks - Foreign","26.92","4"
"Banco Santander Chile","BSAC","15947.25","33.85","332538",".45","1.26","-.91","75.24","-1.26","-4.66","40.53","37.46","22.88","107","Finance","Banks - Foreign","24.95","3"
"Bandwidth","BAND","2425.95","75.77","1256362","12.15","46.33","219.17","95.93","345.04",".71","6.03","78.44","12.82","5","Computer and Technology","Communication - Infrastructure","-.64","1"
"Bank OZK","OZK","5681.16","50.78","1236914","1.62",".85","4.66","77.52",".13","1.15","40.7","53.14","42.64","160","Finance","Banks - Northeast","25.27","3"
"Bank Of Montreal","BMO","126674.44","180.86","735735","1.46","6.68","19.41","100","26.45","-4.05","27.01","180.86","110.44","107","Finance","Banks - Foreign","12.6","2"
"Bank of America","BAC","430195.31","60.62","32471440","1.27","6.65","13.35","100",".02","-.45","28.55","60.62","44.92","53","Finance","Financial - Investment Bank","17.56","3"
"Bank of Hawaii","BOH","3252.09","82.08","378716","-.74","3.64","5.53","95.78","8.94","2.96","29.68","83.06","59.82","50","Finance","Banks - West","20.46","4"
"Bank of Nova Scotia","BNS","109007.77","88.99","2962363","3.24","4.03","17.29","100","9.59","-5.72","26.53","88.99","54.5","107","Finance","Banks - Foreign","13.38","3"
"BankUnited","BKU","3485.09","47.95","1082377","-1.74","-.17","2.52","80.86","-2.37","-6.22","24.7","50.93","35.36","26","Finance","Banks - Major Regional","14.46","2"
"Banner","BANR","2345.49","69.05","349326","2.56","4.43","8.16","96.91","0","5.38","30.93","69.4","58.07","99","Finance","Financial - Savings and Loan","23.24","3"
"Barclays","BCS","93838.45","27.53","4143724",".44","5.97","17.6","91.21","-1.84","12.23","21.1","28.41","18.4","107","Finance","Banks - Foreign","21.1","3"
"Barings BDC","BBDC","888.96","8.49","652340","-.59",".83","-3.52","26.18","-16.08","-2.43","42.62","9.9","7.99","229","Finance","Financial - SBIC & Commercial Industry","32.45","2"
"Barnes & Noble Education","BNED","429.23","12.39","438593","8.97","11.62","12.02","82.28","22.34","6.5","1.3","13.74","6.12","172","Consumer Discretionary","Consumer Products - Discretionary",".98","3"
"Barrick Mining Corporation","B","60696.97","36.49","8668640","-1","-14.68","-9.79","48.87","-23.97","31.22","27.22","52.98","20.73","223","Basic Materials","Mining - Gold","32.14","3"
"Bath & Body Works, Inc.","BBWI","4039.3","20.04","5114505","-2.81","-4.89","-2.2","28.42","-9.43","-.22","8.68","33.11","14.85","66","Retail-Wholesale","Retail - Miscellaneous","10.03","3"
"Bausch + Lomb","BLCO","5698.63","15.96","342295","-6.67","6.47","-.5","48.24","-15.21","6.47","4.49","18.6","13.5","158","Medical","Medical Services","-4.21","4"
"Baxter International","BAX","11259.02","21.8","5760331","-4.64","6.55","17.9","44.71","3.52","5.72","9.5","29.22","15.8","184","Medical","Medical - Products","-9.7","5"
"Bayer","BAYRY","54902.1","13.97","946982","-3.05","34.59","20.53","84.69","17.17","2.21","11.14","15.19","7.25","230","Medical","Large Cap Pharmaceuticals","-4.75","4"
"Beacon Financial Corporation","BBT","2522.03","30.09","907912","-.46",".64","-4.2","74.23","3.55","26.81","27.88","32.51","23.12","160","Finance","Banks - Northeast","6.97","3"
"Beam Therapeutics","BEAM","3177.94","30.89","2570891","-18.54","-.32",".65","67.91","1.12","120.01","-195.22","37.92","16.01","105","Medical","Medical - Biomedical and Genetics","-39.66","3"
"Beazer Homes USA","BZH","890.26","32.57","428699","18.78","19.61","45.92","100","45.81","1.77",".58","32.57","18.03","176","Construction","Building Products - Home Builders","-.18","3"
"Becton, Dickinson and Company","BDX","41510.16","150.65","2654577","-3.61","3.78","-3.85","14.34","-29.56","8.24","17.97","210.02","140.71","53","Medical","Medical - Dental Supplies","5.33","4"
"Bed Bath & Beyond, Inc.","BBBY","380.78","5.15","2791675","-7.54","-14.45","-12.71","10.31","-14.41","-25.12","-4.91","12.11","4.35","107","Retail-Wholesale","Internet - Commerce","-5.76","3"
"Bel Fuse","BELFB","3554.6","279.39","318173","11.08","-4.72","8.54","77.15","49.46","26.3","13.53","333.04","98.24","58","Computer and Technology","Electronics - Miscellaneous Products","7.84","5"
"Belden","BDC","4079.78","104.76","561871","-2.47","-11.54","-21.01","5.72","-18.43","10.33","11.03","150.91","101.96","40","Computer and Technology","Communication - Components","8.49","2"
"BellRing Brands","BRBR","1406.96","12.1","6662792","-13.2","37.03","-26.44","8.26","-58.92","16.05","8.37","58.75","7.9","201","Consumer Staples","Food - Miscellaneous","6.78","3"
"Benchmark Electronics","BHE","2969.18","82.76","563561","2.16","-7.18","25.07","74.63","75.64",".11","3.29","98.67","35.97","22","Computer and Technology","Electronics - Manufacturing Services","1.27",""
"Bentley Systems","BSY","9104.57","31.15","3270356","-3.98","3.25","-11","9.01","-25.93","10.99","25.96","58.72","28.42","92","Computer and Technology","Internet - Software","18.12","3"
"Berkshire Hathaway","BRK.B","1059209.5","491.09","4460369","-2.56","-.78","4.82","58.46","-11.34","0","12.31","513.81","459.11","104","Finance","Insurance - Property and Casualty","19.31","2"
"Best Buy","BBY","17700.22","83.98","3613663","6.68","11.11","26.11","99.93","13.86",".39","3.32","84","55.52","107","Retail-Wholesale","Retail - Consumer Electronics","2.73","3"
"Beta Bionics, Inc.","BBNX","751.31","16.86","920612","-.82","20.86","37.41","34.59","-49.79","53.94","-60.27","31.99","8.86","181","Medical","Medical - Instruments","-60.27","4"
"Better Home & Finance Holding Company","BETR","463.44","24.56","301444","-11.88","-16.03","-47.24","15.89","-31.59","51.97","-64.53","86.07","12.94","217","Finance","Financial - Mortgage & Related Services","-103.23",""
"Bilibili","BILI","7249.27","17.48","2086600","-.68","1.04","-25.2","7.62","-35.49","18.06","9.15","35.92","15.96","165","Consumer Discretionary","Broadcast Radio and Television","4.58","4"
"BioCryst Pharmaceuticals","BCRX","2475.54","9.74","6248845","-11.37","9.19","13.52","71.87","13.32","94.1","31.95","11.11","6.24","105","Medical","Medical - Drugs","-51.71","2"
"BioLife Solutions","BLFS","1399.77","28.65","1010139","2.58","8.69","28.07","98.68","7.52","16.97","6.2","28.79","18.15","184","Medical","Medical - Products","-2.8","4"
"BioMarin Pharmaceutical","BMRN","11334.2","58.64","1757966","-2.83","6.39","7.36","62.25","-10.46","12.87","16.75","64.08","49.67","105","Medical","Medical - Biomedical and Genetics","8.29","4"
"BioNTech","BNTX","22860.74","90.4","753668","-4.13","1.01","-19","18.36","-13.83","9.03","-35.01","119.34","83.89","105","Medical","Medical - Biomedical and Genetics","-44.39","4"
"BioTechne Corp","TECH","11152.39","71.23","8023713",".88","27.13","19.37","99.48","9.91","5.23","25.06","71.38","43.3","105","Medical","Medical - Biomedical and Genetics","9.05","4"
"Biogen","BIIB","28338.94","191.95","1423048","-6.68","-1.87","3.23","73.73","-1.02","2.22","23.47","216.63","122.68","105","Medical","Medical - Biomedical and Genetics","13.81","3"
"Bioventus","BVS","965.66","11.56","691610",".61","32.57","19.92","89.14","41","-.91","11.33","12.22","6.14","105","Medical","Medical - Drugs","4.94","3"
"Birkenstock Holding PLC","BIRK","8158.07","44.36","1701132","-2.63","-9.41","6.3","59.3","-1.58","18.45","16.16","53.4","31.19","50","Consumer Discretionary","Shoes and Retail Apparel ","16.26","3"
"Black Hills","BKH","5750.75","75.54","812013","3.13","2.76","2.76","93.85","-1.25","8.57","13.18","76.83","55.87","159","Utilities","Utility - Electric Power","12.61","3"
"BlackBerry","BB","6452.54","11.01","31270084","-.81","20.07","96.26","81.37","163.62","2.65","19.02","12.81","3.15","92","Computer and Technology","Internet - Software","10.31","1"
"BlackLine","BL","1707.62","29.11","1048090",".31","3.59","-7.76","11.55","-52.22","7.21","22.37","58.83","25.23","92","Computer and Technology","Internet - Software","3.71","3"
"BlackRock","BLK","158938.47","1025.4399","829042","1.59","-2.55","-1.67","36.66","-13.06","18.67","31.34","1202.59","922.9","101","Finance","Financial - Investment Management","24.4","2"
"BlackSky Technology","BKSY","952.59","25.67","1520049",".82","-10.78","-34.08","32.55","24.24","4.39","-67.05","51.63","13.14","101","Business Services","Technology Services","-89.07","3"
"Blackbaud","BLKB","1373.37","29.9","955514","-.8","6.75","-22.58","7.46","-57.15","-2.35","19.4","71.61","26.54","89","Computer and Technology","Computer - Software","12.41","3"
"Blackstone Mortgage Trust","BXMT","2884.49","17.1","1680233","-.29","-6.76","-14.41","7.35","-18.88","-23.33","66.96","20.63","16.82","205","Finance","REIT and Equity Trust","8.75","3"
"Blackstone Secured Lending Fund","BXSL","5462.67","23.48","1671717","1.08","-1.34","-2.85","5.22","-19.08","6.93","52.68","32.55","22.98","229","Finance","Financial - SBIC & Commercial Industry","31.63","4"
"Block","XYZ","47608.52","79.99","5124137","3.13","7.11","11.48","96.5","11.52",".3","6.69","81.11","49.09","92","Computer and Technology","Internet - Software","3.3","2"
"Bloom Energy","BE","69233.64","243.4","14078586","-9.71","-13.34","10.18","68.14","154.2","37.33","13.46","345.85","24.31","81","Oils-Energy","Alternative Energy - Other",".25","1"
"Bloomin' Brands","BLMN","711.46","8.31","2082786","4.14","8.91","28.04","57.76","22.22",".14","2.62","10.54","5.26","179","Retail-Wholesale","Retail - Restaurants",".55","3"
"Blue Bird","BLBD","2445.65","77.28","409943","-2.91","5.56","23.59","93.7","49.21","9.87","9.85","79.6","42.75","96","Auto-Tires-Trucks","Automotive - Domestic","8.91","3"
"Blue Owl Capital","OWL","14954.96","9.62","18967106","2.45","-2.24","-2.53","11.06","-41.57","25.04","48.97","20.8","8.23","101","Finance","Financial - Investment Management","2.96","4"
"Blue Owl Capital Corporation","OBDC","5454.4","10.99","3506746","1.48","-.9","-4.52","7.01","-19.77","15.94","40.83","15.1","10.68","162","Finance","Financial - Miscellaneous Services","20.21","4"
"Blue Owl Technology Finance Corp.","OTF","4755.96","10.28","2080650",".19","-6.63","-10.92","2.33","-35.84","67.45","45.65","15.72","10.15","229","Finance","Financial - SBIC & Commercial Industry","32.78","4"
"Boeing","BA","171148.31","217.11","4926571","-6.29","-4.56","-.94","52.02","-9.26","34.5","-9.1","252.15","179.12","101","Aerospace","Aerospace - Defense","2.27","3"
"Boise Cascade","BCC","2607.21","74.09","441475",".94","3.54","-10.14","33.48","-8.65","-4.75","1.83","91.22","65.47","172","Construction","Building Products - Wood","1.73","2"
"Booking Holdings","BKNG","135487.5","174.85","7619211","-3.9","-.5","-8.39","26.95","-25.93","13.39","27.17","231.02","154.13","107","Retail-Wholesale","Internet - Commerce","22.23","3"
"Boot Barn","BOOT","4725.1","155.7","626399","-1.47","-4.2","-6.14","28.21","-19.94","17.93","10.02","207.98","135.16","73","Retail-Wholesale","Retail - Apparel and Shoes","10.02","2"
"Booz Allen Hamilton","BAH","7611.06","63.56","2552301",".39","-14.09","-21.53","6.85","-31.63","-6.37","7.11","115.95","59.71","107","Business Services","Consulting Services","7.59","3"
"BorgWarner","BWA","13135.56","64.04","2388260","-.05","-11.79","16.99","69.43","28.97","1.63","7.52","77.03","34.53","160","Auto-Tires-Trucks","Automotive - Original Equipment","2.53","3"
"Boston Scientific","BSX","63363.32","42.63","18803964","-5.89","-9.14","-28.38","0","-59.43","19.87","22.51","108.14","42.63","184","Medical","Medical - Products","17.29","4"
"Box","BOX","4153.49","30","2231370","3.99","16.96","23.31","70.85","-8.98","7.99","20.71","33.55","21.37","92","Computer and Technology","Internet - Software","10.35","4"
"Boyd Gaming","BYD","6399.08","86.09","791480","-2.91","-.44","-1.5","71.99","-8.35","4.12","14.4","89.7","76.81","193","Consumer Discretionary","Gaming","44.84","3"
"Braze","BRZE","2949.82","26.19","2287421","7.34","23.65","10.51","50.98","-30.69","24.4","5.85","36.19","15.79","92","Computer and Technology","Internet - Software","-15.51","3"
"Bread Financial","BFH","3979.69","98.49","677664","-3.78","-3.05","7.86","81.26","20.73","-2.06","15.85","108.73","54.08","162","Finance","Financial - Miscellaneous Services","11.9","3"
"BridgeBio Pharma","BBIO","16469.97","84.09","4901119","7.93","26.18","10.38","86.6","-.24","126.26","-124.42","90.17","44.81","201","Medical","Medical - Generic Drugs","-124.42","3"
"Bright Horizons Family Solutions","BFAM","3845.02","73.09","938283","-4.61","12.67","-14.28","21.1","-34.59","9.22","8.77","125.1","59.18","222","Business Services","Business - Services","6.35","3"
"BrightSpire Capital","BRSP","696.99","5.35","2170715","-.37","-5.81","-9.01","35.77","-13.31","-20.38","120.28","6.14","4.91","205","Finance","REIT and Equity Trust","-24.16","4"
"BrightSpring Health Services, Inc.","BTSG","13744.84","69.67","3093064","-.71","8.62","51.13","96.34","68.82","14.59","1.99","71.58","19.36","158","Medical","Medical Services","2.27","4"
"BrightView","BV","1336.49","14.34","859698",".21","12.21","16.3","60.41","2.71","-3.41","3.89","16.28","11.38","208","Basic Materials","Agriculture - Products","1.7","5"
"Brighthouse Financial","BHF","3785.68","65.9","458817",".97","3.98","6.46","96.95","-7.7","43.23","12.09","66.61","43.36","162","Finance","Insurance - Life Insurance","-1.1","3"
"Brightstar Lottery","BRSL","2001.18","10.71","1449738","-4.29","-7.59","-18.68","1.3","-37.22","-.04","7.43","18.31","10.61","193","Consumer Discretionary","Gaming","6.24","3"
"Brink's","BCO","4493.67","109.12","497158","5.01","8.97","-1.49","47.49","-15.17","4.97","6.41","135.58","85.19","67","Business Services","Financial Transaction Services","3.35","3"
"Brinker International","EAT","7948.4","185.33","899921","5.72","20.7","25.47","95.47","17.18","21.95","8.06","189.27","102.29","179","Retail-Wholesale","Retail - Restaurants","8.07","2"
"Bristol Myers Squibb","BMY","116295.96","56.95","12271802","-1.76","1.84","-4.11","72.58","-4.19","-.22","24.99","62.37","42.6","105","Medical","Medical - Biomedical and Genetics","15.01","3"
"Brixmor Property Group","BRX","9708.31","31.64","2230604",".93","-.38","3.03","88.12","9.5","6.73","31.99","32.58","24.67","81","Finance","REIT and Equity Trust - Retail","31.99","3"
"Broadcom","AVGO","1851221.88","389.11","25023474","4.94","3.29","-3.25","55.37","2.02","23.87","53.5","481.57","274.38","43","Computer and Technology","Electronics - Semiconductors","38.85","2"
"Broadridge Financial Solutions","BR","16888.42","146.02","1496895","-1.74","1.49","-9.79","8.05","-40.63","5.88","15.06","266.89","135.44","92","Computer and Technology","Internet - Software","15.03","3"
"Broadstone Net Lease","BNL","4186.43","21.87","2127267","2.2","4.44","8.59","98.87","14.26","5.17","27.01","21.94","15.75","107","Finance","REIT and Equity Trust - Residential","27.01","2"
"Brookdale Senior Living","BKD","3388.43","14.19","4878122","-7.98","3.2","8.16","73.24","19.34","2.19","-4.18","16.77","7.13","107","Medical","Medical - Nursing Homes","-6.51","3"
"Brookfield Asset Management Ltd.","BAM","77845.2","47.52","2449258","2.04","-2.18","-1.45","22.88","-17.69","21.03","48.87","63.19","42.87","162","Finance","Financial - Miscellaneous Services","49.69","3"
"Brookfield Business Partners","BBUC","6303.38","30.45","733405",".79","-6.74","-10.63","49.24","-21.5","-32.41","1.28","37.17","23.93","222","Business Services","Business - Services","1.28","3"
"Brookfield Corporation","BN","107017.38","43.66","3241230","-.3","-4.4","-5.99","49.5","-13.66","-12.68","8.16","49.17","38.26","96","Finance","Real Estate - Operations","1.76","2"
"Brookfield Infrastructure","BIPC","4884.35","39.71","870248","1.77","-2.24","-2.6","27.21","-20.63",".05","-.72","51","35.49","181","Utilities","Utility - Gas Distribution","-20.48","2"
"Brookfield Infrastructure Partners","BIP","17659.23","38.15","673861","3.5",".16","5.62","81.21","-.35","9.8","3.46","40.08","29.81","59","Finance","REIT and Equity Trust - Other","3.46","4"
"Brookfield Renewable","BEPC","5209.87","34.53","1210145","-2.49","-4.9","-11.07","14.65","-18.27","-36.56","-62.4","44.43","32.83","81","Oils-Energy","Alternative Energy - Other","-62.4","4"
"Brookfield Renewable Partners","BEP","9636.58","32.11","688214","-2.49","-6.33","-.8","59.97","8.04","9.04","14.49","37.31","24.32","159","Utilities","Utility - Electric Power","8.28","5"
"Brown & Brown","BRO","23217.93","68.5","2622261","-1.11","14.74","-.65","26.34","-22.01","22.83","24.88","107.98","54.38","169","Finance","Insurance - Brokerage","17.94","3"
"BrownForman","BF.B","11517.49","25.1","2793366","-3.13","-5.67","-12.7","27.19","-12.6","-1.18","18.2","31.26","22.8","219","Consumer Staples","Beverages - Alcohol","18.2","3"
"Bruker","BRKR","9107.66","59.83","1911679","2.71","7.22","49.24","91.39","15.25","2.08","7.72","62.7","29.35","5","Computer and Technology","Instruments - Scientific","-.65","2"
"Brunswick","BC","5035.52","77.5","627125",".22","-5.72","-7.71","64.03","-5.27","2.4","4.08","89.22","56.64","64","Consumer Discretionary","Leisure and Recreation Products","-2.47","3"
"Buenaventura Mining","BVN","7872.78","31.03","1128156","7.33","-13.71","-2.3","53.68","1.18","49.98","48.17","43.67","16.38","73","Basic Materials","Mining - Silver","47.72","3"
"BuildABear Workshop","BBW","412.61","32.91","384099","10.29","1.14","-15.72","6.67","-51.26","6.73","9.46","75.85","29.84","66","Retail-Wholesale","Retail - Miscellaneous","10.48","3"
"Builders FirstSource","BLDR","8084.2","75.16","2164226","-4.16","-4.55","-16.27","10.59","-33.71","-7.38","4.23","149.21","66.39","208","Retail-Wholesale","Building Products - Retail","1.97","3"
"Bullish","BLSH","3748.22","24.85","1493806","-3.57","-4.28","-40.74","5.63","-40.45","-99.88","17.86","74.63","21.88","92","Computer and Technology","Internet - Software","-314.4","4"
"Burlington Stores","BURL","21042.21","334.31","591175","5.75",".14","-2.16","87.18","5.03","8.76","5.54","347.82","242.43","17","Retail-Wholesale","Retail - Discount Stores","5.24","2"
"Butterfly Network","BFLY","1973.41","7.75","11957646","2.24","37.17","42.2","84.7","85.07","18.96","-57.3","8.91","1.33","81","Medical","Medical Info Systems","-73.63","3"
"Byline Bancorp","BY","1689.22","37.2","347333",".51","5.65","12.22","91.2","15.81","1.34","31.58","38.33","25.49","160","Finance","Banks - Northeast","21.86","3"
"C.H. Robinson Worldwide","CHRW","23528.64","199.61","1368061","4.54","5.39","8.7","99.06","12.68","-8.42","3.94","200.59","96.82","100","Transportation","Transportation - Services","3.7","3"
"C3.ai","AI","1422.36","9.15","5186344","2.46","-16.29","-.54","6.5","-38.4","-35.67","-75.79","29.16","7.76","79","Computer and Technology","Computers - IT Services","-187.95","3"
"CAE","CAE","8009.19","24.92","609203","-4.19","-2.2","-2.47","16.16","-25.66","8.45","7.86","34.05","23.16","94","Aerospace","Aerospace - Defense Equipment","6.36","3"
"CAVA Group, Inc.","CAVA","8149.68","69.97","2665342",".33","-19.85","-27.32","49.03","8.19","22.41","4.79","97.39","43.59","179","Retail-Wholesale","Retail - Restaurants","4.79","3"
"CBIZ","CBZ","2195.31","40.92","841590","10.6","20.07","32.17","29.96","-26.4","52.08","8.45","77.81","25.14","107","Business Services","Consulting Services","5.57","3"
"CBL & Associates Properties","CBL","1621.81","52.41","343399","-2.09","8.87","19.33","90.13","28.54","12.18","29.62","55.28","26.19","81","Finance","REIT and Equity Trust - Retail","29.62",""
"CBRE Group","CBRE","38982.68","133.13","1827465","-7.37","-1.73","-11.16","18.08","-24.87","13.37","5.07","171.61","124.64","96","Finance","Real Estate - Operations","3.11","2"
"CCC Intelligent Solutions","CCC","3562.73","6.07","10033790","7.24","28.88","13.03","31.84","-30.71","11.88","23.04","10.03","4.22","92","Computer and Technology","Internet - Software","3.18","3"
"CDW","CDW","17806.28","139.38","1792626",".11","7.14","-1.44","48.36","-7.14","6.79","5.81","182.18","99.3","79","Computer and Technology","Computers - IT Services","4.7","3"
"CECO Environmental","CECO","2972.08","82.85","745464","5.09","-10.48","34.78","75.84","25.62","38.79","5.35","99.67","30.05","67","Industrial Products","Pollution Control","1.7","1"
"CF Industries","CF","18311.07","119.19","2522430","3.7","12.88","-1.75","70.07","39.85","19.34","22.29","137.6","76.09","185","Basic Materials","Fertilizers","23.73","2"
"CGI Group","GIB","13863.19","65.56","511257","-2.85","-1.92","-14.64","10.43","-35.54","5.47","11.55","102.3","61.28","53","Computer and Technology","Computer - Services","10.26","3"
"CION Investment Corporation","CION","319.65","6.42","561454",".78","-7.23","-14.4","8.45","-39.75","-4.6","36.99","10.86","6.01","229","Finance","Financial - SBIC & Commercial Industry","-.41","3"
"CLEAR Secure","YOU","7138.04","53.54","1376248","-4.24","1.48","-8.31","74.04","38.5","16.91","13.01","62.36","28.38","92","Computer and Technology","Internet - Software","13.01","3"
"CMB.TECH nv","CMBT","3146.58","15.78","1108174","3.68","4.64","22.42","84.17","48.39","77.21","31.88","17.26","7.91","50","Transportation","Transportation - Shipping","24.94",""
"CME Group","CME","88274.36","243.61","3715310","1.19","-6.88","-14.34","23.2","-19.05","6.37","63.48","326.46","218.58","206","Finance","Securities and Exchanges","63.19","4"
"CMS Energy","CMS","23193.69","75.08","2975404","-2.52","1.42","-.66","54.88","-2.57","13.63","12.85","79.94","69.17","159","Utilities","Utility - Electric Power","12.55","3"
"CNA Financial","CNA","13772.75","50.91","588904","-1.72","11.82","5.69","90.01","-3.23","5.04","9.47","51.91","41.9","104","Finance","Insurance - Property and Casualty","8.08","5"
"CNH Industrial","CNH","12920.29","10.42","9394247","-.1","-.86","-3.43","28.3","2.56","-8.78","3.22","13.46","9.22","29","Industrial Products","Manufacturing - Farm Equipment","2.13","3"
"CNO Financial Group","CNO","4871.86","52.19","897525","-1.32","2.23","19.67","95.76","11.52",".85","9.93","52.93","35.49","169","Finance","Insurance - Multi line","5.44","2"
"CNX Resources","CNX","4579.63","32.37","1998644","-2.65","-3.08","-14.57","29.38","-20.11","76.76","23.73","42.61","28.11","214","Oils-Energy","Oil and Gas - Exploration and Production - United States","40.06","3"
"COHERENT CORP","COHR","60798.83","310.77","4766973","-1.07","-18.82","-9.6","65.88","52.79","23.42","14.2","426.89","86.55","101","Business Services","Technology Services","7.1","1"
"CONMED","CNMD","1257.06","41.75","760918","21.93","20.77","8.87","40.67","-6.68","5.18","10.26","55.81","32.11","53","Medical","Medical - Dental Supplies","4","4"
"COPT DEFENSE PR","CDP","4143.92","36.55","1136498","-.73","7.63","13.86","89.22","19.31","1.41","20.1","37.67","27.28","59","Finance","REIT and Equity Trust - Other","20.1","3"
"CORE LABS INC","CLB","532.42","11.55","1258510","6.06","-5.25","-30.59","18.23","-34.62",".51","5.99","19.67","9.74","89","Oils-Energy","Oil and Gas - Field Services","5.94","4"
"CRH","CRH","69432.69","103.91","4218000","-2.17","-7.91","-11.46","28.65","-24.44","5.27","9.75","131.38","92.88","181","Construction","Building Products - Miscellaneous","9.65","3"
"CSX","CSX","92758.29","49.92","10900202","2.91","6.44","15.1","100","24.97","-3.08","22.43","49.92","32.05","208","Transportation","Transportation - Rail","21.55","2"
"CTO Realty Growth","CTO","730.06","21.61","406841",".28","3.3","10.26","95.2","6.52","20.1","9.06","21.93","15.26","59","Finance","REIT and Equity Trust - Other","9.06","1"
"CTS","CTS","1717","60.05","364693","1.52","-7.33","8.94","74.06","27.11","4.95","12.82","68.31","36.47","64","Computer and Technology","Electronics - Miscellaneous Components","12.46","3"
"CVB Financial","CVBF","3986.12","22.59","1754832",".04","6.36","11.34","89.72","10.21","-5.28","40.16","23.11","18.05","50","Finance","Banks - West","32.05","2"
"CVR Energy","CVI","3375.8","33.58","1038066","17.21","17.74","7.56","66.67","19.78","-5.89","-2.49","40.01","20.72","41","Oils-Energy","Oil and Gas - Refining and Marketing","-.56","3"
"CVS Health","CVS","135477.95","106.18","7319156","1.77","5.42","37.25","100","21.41","7.85","2.21","106.18","58.75","158","Medical","Medical Services",".72","2"
"Cabot","CBT","4529.26","87.74","623229",".38","-.65","15.42","83.68","20.13","-7.04","10.15","93.4","58.71","162","Basic Materials","Chemical - Diversified ","7.97","3"
"Cactus","WHD","4217.3","52.6","844613","1.23","-8.59","-1.37","65.44","4.49","-4.49","18.14","62.74","33.4","165","Oils-Energy","Oil and Gas - Integrated - United States","6.17","3"
"Cadence Design Systems","CDNS","103927.47","376.8","2099861","1.55","-2.85","15.64","73.73","9.39","14.12","37.2","416.39","265.66","89","Computer and Technology","Computer - Software","21.18","2"
