Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Kodiak Gas Services, Inc.","KGS","5794.97","65.28","1806773","-1","-11.74","-3.72","75.67","61.28","12.83","12.35","76.27","31.1","95","Oils-Energy","Oil and Gas - Mechanical and and Equipment","5.13","3"
"Kraft Heinz Company","KHC","30071.32","25.36","11902302","-3.32","8.05","11.91","53.69","-3.37","-3.5","12.11","28.94","21.21","209","Consumer Staples","Food - Miscellaneous","-23.05","2"
"Kimco Realty","KIM","17358.79","25.74","3651605","-1.11",".86","8.88","93.71","17.34","5.06","28.54","26.14","19.78","73","Finance","REIT and Equity Trust - Retail","28.54","3"
"KKR & Co.","KKR","86168.88","95.97","3817236","-6.6","3.58","-8.02","17.71","-30.44","-11.04","81.38","152.16","83.88","81","Finance","Financial - Investment Management","13.94","3"
"KLA","KLAC","285721.56","218.73","13048858","-.29","-15.48","24.96","61.82","66.34","23.89","36.79","301.71","84.39","64","Computer and Technology","Electronics - Miscellaneous Products","35.66","3"
"Klarna Group plc","KLAR","6636.59","17.58","4249020","-8.53","-8.1","26.29","15.83","-43.81","24.83","-5.21","45.82","12.27","86","Business Services","Financial Transaction Services","-5.21","3"
"Kulicke and Soffa Industries","KLIC","5551.47","106.08","1059311","7.13","-19.33","24.07","72.73","115.15","-7.38","10.92","133.81","32.11","30","Computer and Technology","Electronics - Manufacturing Machinery","7.16","3"
"KimberlyClark","KMB","35620.52","107.31","4062727","-1.54","-.73","9.02","32.62","-1.72","-18","14.8","136.77","93.05","190","Consumer Staples","Consumer Products - Staples","12.8","3"
"Kinder Morgan","KMI","72907.55","32.77","9386406",".71","-.73","-.3","81.82","10.15","12.17","18.92","34.31","25.84","217","Oils-Energy","Oil and Gas - Production and Pipelines","19.31","3"
"Kemper","KMPR","1627.28","27.64","1256892","-1.99","8.82","-17.96","12.07","-37","3.26","2.79","62.16","22.9","178","Finance","Insurance - Multi line",".89","5"
"Kennametal","KMT","2656.68","34.86","902719","-1.89","-4.57","-9.95","63.91","13.38","-3.91","6.97","43.27","19.97","169","Industrial Products","Manufacturing - Tools & Related Products","6.41","4"
"Kestra Medical Technologies, Ltd.","KMTS","1264.06","21.57","504763","-10.05","-4.47","4.1","52.47","-24.84","59.03","-135.11","28.01","14.46","166","Medical","Medical - Products","-138.36","3"
"CarMax","KMX","8286.19","58.39","2743535","-.14","10.38","48.54","84.26","39.63","-1.79","1.53","63.53","30.88","46","Retail-Wholesale","Automotive - Retail and Wholesale - Parts",".84","2"
"Knowles","KN","3320.61","38.81","1036620","9.35","-4.85","24.43","83.61","67.34","7.17","17.75","42.8","18.45","43","Computer and Technology","Communication - Components","10.63","3"
"Knife River Corporation","KNF","4406.94","77.65","456922","-7.1","-16.42","-16.1","51.15","1.99","8.52","4.58","94.57","59.93","153","Construction","Building Products - Miscellaneous","4.58","3"
"Kiniksa Pharmaceuticals International, plc","KNSA","4850.94","63.05","957374","3.17","10.83","17.24","89.65","41.24","60.09","9.69","67.29","26.33","91","Medical","Medical - Biomedical and Genetics","9.69","1"
"Kinsale Capital Group","KNSL","7663.31","332.28","315949","-.97","7.73","2.68","21.56","-21.5","18.04","25.04","485.37","290.2","151","Finance","Insurance - Property and Casualty","28.49","3"
"KINETIK HLDGS","KNTK","8395.63","51.71","913041","3.69","7.68","2.32","100","32.54","18.98","29.28","51.71","31.68","95","Oils-Energy","Oil and Gas - Field Services","28.58","3"
"KnightSwift Transportation","KNX","11753.19","72.33","3551968","-6.45","-6.15","11.45","76.74","27.84",".8","2.75","82.45","38.94","6","Transportation","Transportation - Truck",".56","1"
"Coca-Cola","KO","349232.5","81.17","17536348","-4.42",".93","3.06","80.52","7.29","1.87","27.48","84.92","65.67","70","Consumer Staples","Beverages - Soft drinks","27.8","3"
"Kodak","KODK","788.15","8.05","785390","3.07","-13.35","-39.61","28.85","-12.08","2.49","-12.17","14.51","5.43","64","Computer and Technology","Electronics - Miscellaneous Products","-12.6",""
"The Kroger Co.","KR","34161.21","55.76","7643561","-4.86","-3.48","-18.08","1.15","-17.54",".35","2.14","75.6","55.53","223","Retail-Wholesale","Retail - Supermarkets",".71","3"
"Kilroy Realty","KRC","4459.29","38.35","1209865","-5.1","2.24","15.3","63.58","-5.17","-2.02","19.59","44.44","27.72","60","Finance","REIT and Equity Trust - Other","19.59","3"
"KKR Real Estate Finance Trust","KREF","418.25","7.14","1190899","-6.05","2","16.48","31.58","-19.74","-22.85","-11.33","9.87","5.88","190","Finance","REIT and Equity Trust","-47.33","2"
"Kite Realty Group Trust","KRG","5868.62","28.9","2666586","-1.97","-.38","10.47","89.54","11.41",".3","34.74","29.83","20.94","73","Finance","REIT and Equity Trust - Retail","34.74","3"
"Karman Holdings Inc.","KRMN","6589.21","49.72","3944574","4.78","7.46","-26.86","6.93","-37.21","36.57","10.86","115.29","44.84","68","Aerospace","Aerospace - Defense Equipment","5.73","3"
"Kearny Financial","KRNY","590.42","9.12","634535","-5.88","0","13.43","85.16","13.73","1.05","20.93","9.69","5.85","95","Finance","Financial - Savings and Loan","10.45","3"
"Kronos Worldwide","KRO","763.95","6.64","361266","-.6",".15","-10.75","65.07","38.81","-1.47","-6.28","7.88","4.33","91","Basic Materials","Chemical - Diversified ","-7.12","1"
"Kimbell Royalty","KRP","1634.94","15.17","517922","2.5","2.85","-1.49","89.65","19.2","7.93","22.76","15.61","11.36","95","Oils-Energy","Oil and Gas - Royalty Trust - United States","22.76","3"
"Kura Sushi USA","KRUS","547.72","45.08","370895","-5.11","-17.84","-18.14","4.52","-20.4","18.88","-.13","95.83","42.67","206","Retail-Wholesale","Retail - Restaurants","-.65","3"
"Krystal Biotech","KRYS","9654.62","327.5","585250","-4.18","-9.01","24.88","79.17","22.75","33.94","53.92","378.15","134.94","91","Medical","Medical - Biomedical and Genetics","53.92","4"
"Kohl's","KSS","2063.88","18.2","3685749","4.06","-4.66","28.44","53.43","-17.6","-4.28","1.2","24.71","10.73","95","Retail-Wholesale","Retail - Regional Department Stores","1.76","3"
"KT","KT","8804.84","18.26","1285112","3.46","2.53","-14.79","13.74","-11.06","2.63","5.51","24.54","17.26","184","Computer and Technology","Wireless Non-US ","5.51","4"
"Kontoor Brands","KTB","4608.06","83.37","814589","-5.03","4.34","13.65","85.6","26.1","20.9","9.97","88.17","54.83","182","Consumer Discretionary","Textile - Apparel","8.3","3"
"Kratos Defense & Security Solutions","KTOS","9270.99","49.44","5320811","5.28","6.74","-21.59","4.13","-39.82","18.53","7.1","130.72","45.94","68","Aerospace","Aerospace - Defense Equipment","2.08","4"
"Kura Oncology","KURA","927.69","10.45","1573711","-4.04",".87","18.35","74.39","-7.06","25.24","-411.19","12.14","5.54","91","Medical","Medical - Biomedical and Genetics","-411.19","3"
"Kenvue Inc.","KVUE","36288.16","18.9","17603278","-.63","-.32","7.82","54.87","1.24","-2.14","14.54","22.84","14.11","190","Consumer Staples","Consumer Products - Staples","10.61","3"
"Klaviyo, Inc.","KVYO","4689.71","15.67","4585495","-12.07","11.69","-22","12.19","-55.41","31.63","17.45","35.92","12.86","154","Computer and Technology","Internet - Software","-.66","3"
"Kawasaki Heavy Industries","KWHIY","14168.4","6.75","322974",".75","-6.51","-18.18","41.29","18.11","9.8","4.74","9.58","4.76","60","Industrial Products","Manufacturing - General Industrial ","4.74",""
"Kymera Therapeutics","KYMR","9079.59","110.38","871267","-3.17","-5.22","36.15","89.02","31.08","-16.7","-604.46","119.35","37.68","91","Medical","Medical - Biomedical and Genetics","-611.94","3"
"Loews","L","23793.05","115.63","757797","1.53","4.27","2.68","95.05","1.46","5.39","8.83","116.95","90.29","178","Finance","Insurance - Multi line","8.83",""
"Ladder Capital Corp","LADR","1213.81","9.54","1112144","-6.19","-6.19","-7.2","0","-19.79","-23","50.44","11.81","9.54","190","Finance","REIT and Equity Trust","12.62","4"
"Lamar Advertising","LAMR","16005.68","157.73","596283","-2.86","2.18","14.43","90.19","15.14","2.68","24.01","162.38","114.98","60","Finance","REIT and Equity Trust - Other","24.01","3"
"Gladstone Land","LAND","369.68","8.57","646131","-4.14",".82","-10.64","2","-13.45","3.66","-6.68","12.5","8.49","60","Finance","REIT and Equity Trust - Other","-6.68","3"
"nLight","LASR","4117.83","73","1340859","11.13","16.91","4.51","81.85","79.83","31.62","9.26","84.95","19.12","57","Computer and Technology","Electronics - Semiconductors","-5.08","3"
"Laureate Education","LAUR","5123.21","36.6","1225920","-.76",".27","21.61","78.39",".44","8.64","13.98","40.46","22.6","95","Consumer Discretionary","Schools","16.08","4"
"Lazard, Inc.","LAZ","4808.14","43.05","1755142","-.97","5.98","-11.24","21.14","-18.08","1.54","6.83","57.75","39.11","182","Finance","Financial - Miscellaneous Services","6.95","5"
"LandBridge Company LLC","LB","5914.28","76.72","321377","-.4","25.96","11.63","78.65","44.71","81.07","15.71","85.55","44.2","206","Oils-Energy","Oil and Gas - Integrated - United States","15.71","3"
"LIBERTY ENERGY","LBRT","3201.82","19.62","3996298","-16.37","-28","-41.94","40.15","-1.79","-7.16",".55","33.93","10.02","95","Oils-Energy","Oil and Gas - Field Services","2.92","3"
"Liberty Global Ltd","LBTYA","3479.02","10.29","1786426","-4.1","-7.21","-11.14","14.11","-14.65","12.36","-109.64","13.03","9.84","238","Utilities","Diversified Communication Services","-109.64","3"
"Liberty Global Ltd","LBTYK","3374.21","9.98","925929","-4.13","-6.2","-11.99","1.1","-16.47","12.36","-109.64","12.67","9.95","95","Consumer Discretionary","Broadcast Radio and Television","-109.64",""
"Lucid Group","LCID","2517.16","6.45","26765202","-.15","25.98","1.26","6.86","-43.61","67.58","-248.09","31.3","4.62","160","Auto-Tires-Trucks","Automotive - Domestic","-248.09","4"
"LCI Industries","LCII","2540.23","104.6","671414","-3.58","9.13","-12.26","27.41","-20.35","10.18","4.63","157.13","84.77","151","Auto-Tires-Trucks","Automotive - Original Equipment","4.84","3"
"Leidos","LDOS","13877.91","110.33","1535111","1.88","10.33","-26.06","10.38","-43.49","3.07","9.06","199.55","100","70","Computer and Technology","Computers - IT Services","8.15","3"
"Land's End","LE","357.52","11.63","327457","-1.44","-.85","3.01","17","-25.99","-2.04","1.88","19.15","10.09","241","Retail-Wholesale","Retail - Catalog Shopping","26.24","4"
"Lear","LEA","7135.04","142.43","475624","-.86","3.05","12.03","90.94","14.84","-.2","3.05","147.36","92.93","151","Auto-Tires-Trucks","Automotive - Original Equipment","2.25","2"
"Lincoln Electric","LECO","13717.6","250.38","322292","-3.44","-8.53","-5.52","38.01","-3.46","5.6","13.06","298.88","220.64","169","Industrial Products","Manufacturing - Tools & Related Products","12.38","3"
"Leggett & Platt","LEG","1447.55","10.6","2377877","-6.28","-8.62","-2.48","52.39","-10.96","-7.49","3.11","12.89","8.08","30","Consumer Discretionary","Furniture","5.69","2"
"Legend Biotech","LEGN","4370.46","23.53","1840387","3.61","-17.24",".04","24.86",".01","64.04","-21.98","44.32","16.65","91","Medical","Medical - Biomedical and Genetics","-21.98","3"
"Lennar","LEN","19784.72","82.13","2317546","-4.94","-12.5","-9.05",".48","-26.18","-3.54","4.79","142.4","81.84","185","Construction","Building Products - Home Builders","4.93","4"
"Centrus Energy","LEU","3359.72","170.78","820191","16.12",".23","-19.05","8.35","-35","1.52","16.38","436","146.61","166","Basic Materials","Mining - Non Ferrous","13.4","3"
"Levi Strauss & Co.","LEVI","9274.9","24.1","3297590","-3.56",".46","8.17","87.43","7.37","-1.15","8.7","24.99","17.91","53","Retail-Wholesale","Retail - Apparel and Shoes","9.66","2"
"LifeStance Health Group","LFST","4192.49","10.81","3947886","-4.25","9.41","42.8","90.12","41.89","13.85","1.55","11.58","3.79","95","Medical","Medical - Outpatient and Home Healthcare","1.55","3"
"Littelfuse","LFUS","10499.19","415.17","367131","3.27","-13","2.72","71.65","51.68","8.92","11.92","489.1","228.31","57","Computer and Technology","Electronics - Miscellaneous Components","-1.61","3"
"LGI Homes","LGIH","1355.14","58.33","314653","-4.44","-6.84","19.11","72.5","25.46","-22.57","4.73","67.47","34.24","185","Construction","Building Products - Home Builders","4.22",""
"Ligand Pharmaceuticals","LGND","6055.41","302.15","409350","1.92","2.11","31.68","89.29","47.67","60.4","63.06","322.61","131.58","91","Medical","Medical - Biomedical and Genetics","55.95",""
"Labcorp Holdings Inc.","LH","23863.64","291.02","679520","3.22","9.27","13.33","100","7.19","7.25","9.94","291.02","246.64","95","Medical","Medical Services","6.66","2"
"L3Harris Technologies","LHX","55827.01","299.67","1260042","5.36","3.86","-6.51","30.91","-5.68","2.53","9.25","378.48","264.42","81","Aerospace","Aerospace - Defense","7.71","3"
"Li Auto","LI","13253.24","12.37","3827563","-3.81","4.56","-30.62","3.3","-32.49","-18.85","-1.72","30.84","11.74","201","Auto-Tires-Trucks","Automotive - Foreign","-1.72","4"
"Life360, Inc.","LIF","4015.12","49.55","662105","-10.19","1.25","14.99","15.73","-28.62","31.76","11.47","110.89","38.1","157","Industrial Products","Security and Safety Services","28.21","3"
"Lennox International","LII","18718.56","537.89","417423","-3.7","-5.75",".56","44.13","2.36","-2.73","15.15","664.54","437.87","46","Construction","Building Products - Air Conditioner and Heating","14.89","2"
"Liberty Latin America","LILA","1501.44","7.455","674013","-.47","6.5","-8.19","65.23","-6.78","-.33","-11.2","8.87","4.8","203","Computer and Technology","Wireless National","-11.2","4"
"Liberty Global","LILAK","1486.33","7.38","1617544","-1.07","6.8","-11.19","62.49","-8.59","-.33","-11.2","8.94","4.79","203","Computer and Technology","Wireless National","-11.2",""
"Linde PLC","LIN","234095.69","506.32","2013345","-2.77","-3.06","1.03","74.36","9.72","2.97","22.83","546.64","389.38","74","Basic Materials","Chemical - Specialty","20.44","3"
"Lincoln Educational Services","LINC","1307.53","41.22","642773","-6.46","-15.86",".19","61.83","57.72","17.76","5.36","55.68","17.8","95","Consumer Discretionary","Schools","4.11","3"
"Lindblad Expeditions","LIND","1773.05","27.04","973460","-1.69","-5.45","45.93","86.04","73.27","19.59","-.53","29.57","11.45","67","Consumer Discretionary","Leisure and Recreation Services","-2.86","1"
"Lineage, Inc.","LINE","9323.27","40.95","962391","-7.5","-3.9","11.04","68.8","8.11",".28","-2.72","45.1","31.8","60","Finance","REIT and Equity Trust - Other","-2.72","3"
"Lionsgate Studios Corp.","LION","3894.49","13.4","2809431","-1.62","-15.3","7.72","71.78","35.62","-17.64","-1.12","16.4","5.77","174","Consumer Discretionary","Media Conglomerates","-7.54","4"
"Lumentum","LITE","64857.2","833.64","4261640","18.04","-3.29","-7.61","76.98","108.99","21.03","20.87","1053.09","99.63","43","Computer and Technology","Communication - Components","17.61","2"
"LivaNova","LIVN","4318.33","78.61","638587","-3.89","-3.01","30.8","87.37","18.05","10.75","15.43","84.03","41.13","166","Medical","Medical - Instruments","7.48","2"
"Luckin Coffee","LKNCY","9185.86","32.03","1130951",".25","6.77","-8.49","28.39","-11.65","48.92","7.99","43.03","27.67","70","Consumer Staples","Beverages - Soft drinks","6.74","2"
"LKQ","LKQ","6323.91","24.82","2499979","-4.58","-7.22","-21.41","1.99","-24.06","-4.9","5.47","38.61","24.54","195","Auto-Tires-Trucks","Automotive - Replacement Parts","3.71","3"
"Eli Lilly","LLY","1116782.88","1185.87","2707991","1.43","5.16","26.89","91.85","1.96","44.7","36.58","1235.56","625.65","234","Medical","Large Cap Pharmaceuticals","34.98","3"
"LeMaitre Vascular","LMAT","2227.72","97.49","317492","-5.38","3.79","-11.17","46.53","11.08","13.53","23.11","117.39","80.17","166","Medical","Medical - Products","24.35","3"
"Lemonade","LMND","4663.79","60.71","1444877","-5.98","8.43","7.19","40.52","-21.19","40.15","-16.44","96.57","36.28","178","Finance","Insurance - Multi line","-16.44","3"
"Lockheed Martin","LMT","131096.17","568.59","1193144","10.72","12.59","9.77","59.35","8.63","5.64","8.65","676.7","410.74","81","Aerospace","Aerospace - Defense","8.16","3"
"Lincoln National","LNC","7807.23","40.83","1727052","-2.51","12.36","7.99","59.41","-15.28","-1.25","8.71","46.46","32.59","194","Finance","Insurance - Life Insurance","9.17","3"
"Cheniere Energy","LNG","56996.01","271.99","2024070","5.02","15.69","-1.08","76.94","29.29","27.21","21.1","296.91","188.83","222","Oils-Energy","Oil and Gas - Exploration and Production - United States","7.23","1"
"Alliant Energy","LNT","19220.98","74.42","2236785","-1.76","-2.32","1.35","74.95","5.78","9.57","18.78","78.03","63.62","165","Utilities","Utility - Electric Power","18.58","3"
"Lantheus","LNTH","6753.46","103.73","868576","-1.31","-4.84","22.58","88.15","44.03",".5","26.05","110.94","50.11","166","Medical","Medical - Products","18.05",""
"Loar Holdings Inc.","LOAR","6564.01","70.11","749922",".94","-9.38","24.93","58.12","-4.73","23.2","21","81.9","53.75","68","Aerospace","Aerospace - Defense Equipment","12.64","3"
"Logitech International","LOGI","15084","102.9","1042860","2.6","2.03","3.65","41.76","-5.13","6.28","17.69","126.69","85.84","209","Computer and Technology","Computer - Peripheral Equipment","14.69","3"
"Loma Negra Compania Industrial Argentina","LOMA","1391.02","11.92","339434","5.11","2.41","7.97","79.97","-14.95","-9.74","4.38","13.12","7.13","185","Construction","Building Products - Home Builders","4.38","3"
"Grand Canyon Education","LOPE","3691.05","139.21","356911","-2.76","-2.67","-17.66","2.97","-22.65","7.07","22.97","220.55","136.72","95","Consumer Discretionary","Schools","19.54","4"
"Lowe's Companies","LOW","113217.98","201.92","2868943","-6.59","-9.02","-15.44","0","-22.63","3.12","7.87","287.39","201.92","79","Retail-Wholesale","Retail - Home Furnishings","7.51","4"
"Dorian LPG","LPG","1951.32","45.61","666438","10.44","23.44","18.31","91.13","73.15","36.27","40.93","47.72","23.93","39","Transportation","Transportation - Shipping","40.22",""
"LPL Financial","LPLA","25860.06","323.32","902627","-2.25","16.58","-3.24","43.16","-16.35","37.18","9.12","399","265.86","29","Finance","Financial - Investment Bank","4.93","3"
"LightPath Technologies","LPTH","776.71","12.37","3049257","17.47","-9.24","-3.43","61.95","5.84","17.26","-12.64","18.15","2.96","57","Computer and Technology","Electronics - Miscellaneous Components","-37.38","3"
"LouisianaPacific","LPX","5040.05","72.14","1130052","-6.17","-11.59","-.07","14.33","-17.46","-7.92","4.77","102.75","67.02","95","Construction","Building Products - Wood","3.2","4"
"Liquidia Corporation","LQDA","7917.27","89.03","1563515","18.28","15.74","127.06","100","138.52","1031.18","7.74","89.03","16.6","91","Medical","Medical - Biomedical and Genetics","7.74","1"
"Lam Research","LRCX","399907.59","319.78","11656489","-.37","-20.42","24.01","66.45","72.62","23.68","31.14","433.33","94.84","57","Computer and Technology","Electronics - Semiconductors","30.94","2"
"Stride","LRN","3660.11","86.07","677158","-1.77","-.05","-11.41","23.03","22.49","17.9","15.4","169.81","61.02","95","Consumer Discretionary","Schools","12.15","3"
"Lattice Semiconductor","LSCC","18924.9","138.13","1802446","10.95","-4.21","12.96","83.91","73.47","2.72","29.87","155.27","48.73","57","Computer and Technology","Electronics - Semiconductors","3.46","2"
"Lightspeed POS","LSPD","1318.51","9.57","816089","-7.63",".1","3.46","21.98","-26.8","13.95","5.04","13.83","8.37","154","Computer and Technology","Internet - Software","-11.77","4"
"Landstar System","LSTR","7056.05","207.97","415025","-1.83","-1.02","12.98","83.38","33.73","-1.57","3.48","225.37","120.68","6","Transportation","Transportation - Truck","2.62","3"
"LTC Properties","LTC","2137.85","41.77","634247",".24","8.63","9.29","88.22","12.27","25.26","108.56","42.81","33.98","60","Finance","REIT and Equity Trust - Other","38.99","3"
"Life Time Group Holdings","LTH","9333.73","41.93","2789800","-2.12","5.19","56.4","95.01","45.77","14.28","11.43","42.84","24.59","67","Consumer Discretionary","Leisure and Recreation Services","12.56","1"
"LATAM Airlines Group","LTM","14309.46","49.84","664047","-6.28","-12.41","4.86","31.24","-14.73","12.95","11.03","68.46","41.38","84","Transportation","Transportation - Airline","11.03","1"
"Lantronix","LTRX","245.87","5.59","1236813","3.33","5.08","-16.69","48.56","-11.85","-23.33","4.19","8.45","2.89","174","Computer and Technology","Computer - Networking","-5.52","3"
"lululemon athletica","LULU","13128.45","110.63","2634431","-6.87","-1.28","-19.66","4.38","-50.81","4.86","13.03","224.03","105.43","182","Consumer Discretionary","Textile - Apparel","13.03","5"
"Lumen Technologies","LUMN","6727.93","6.53","12515096","3.49","-21.51","-26.13","34.81","-22.34","-5.39","-3.83","11.83","3.7","238","Utilities","Diversified Communication Services","-14.34","3"
"Intuitive Machines, Inc.","LUNR","2975.36","13.71","9867743","2.01","-26.68","-45.92","15.03","-21.94","-7.87","-15","45.7","8.05","81","Aerospace","Aerospace - Defense","-32.69","3"
"Southwest Airlines","LUV","21853.07","44.71","5557967","-9.55","-14.17","17.91","60.8","-.04","2.11","3.49","54.8","29.06","84","Transportation","Transportation - Airline","2.78","2"
"Las Vegas Sands","LVS","30501.2","46.03","4456910",".72","-.54","-15.71","5.06","-34.66","15.22","15.39","69.49","44.78","190","Consumer Discretionary","Gaming","12.59","5"
"Lamb Weston","LW","6790.42","49.18","1714036","4.82","10.07","12.93","38.09","8.48","-.25","6.48","66.57","38.48","209","Consumer Staples","Food - Miscellaneous","4.61","3"
"LXP Industrial Trust","LXP","3585.49","60.82","821478","4.75","11.84","19.44","98.53","13.35","-2.3","27.05","61.15","38.75","88","Finance","REIT and Equity Trust - Residential","27.05","2"
"Lsb Industries","LXU","878.37","12.21","725024","10.3","14.22","-18.05","51.96","32.73","17.77","7.16","16.88","7.16","91","Basic Materials","Chemical - Diversified ","7.16","3"
"LyondellBasell Industries","LYB","19922.28","61.72","4924499","6.78","10.53","-17.27","48.48","31.71","-25.18","2.04","82.38","42.28","91","Basic Materials","Chemical - Diversified ","-2.68","3"
"Lyft","LYFT","5323.15","14.02","11206738","-12.27","-.43","-.92","11.49","-33.12","9.16","3.2","24.57","12.65","95","Computer and Technology","Internet - Services","43.82","5"
"Lloyds Banking Group","LYG","87257.04","5.99","16730067","-.66","4.17","10.11","87.32","4.43","-41.55","25.11","6.25","4.2","86","Finance","Banks - Foreign","25.11","3"
"LSI Industries","LYTS","859.8","23.42","300542","-3.62","-12.61","-3.66","64.61","18.13","22.09","3.91","26.8","17.25","95","Construction","Building Products - Lighting","3.91","3"
"Live Nation Entertainment","LYV","41470.42","176.06","2043865","-2.11",".54","11.47","82.73","14.16","8.83","1.54","186.59","125.61","169","Consumer Discretionary","Film and Television Production and Distribution",".15","5"
"LegalZoom.com","LZ","1210.12","7.05","2574871","-10.53","23.04","9.3","27.54","-34.4","10.88","14.43","11.18","5.48","157","Industrial Products","Industrial Services","1.46","2"
"LaZBoy","LZB","1554.04","38.84","507700","-4.24","-4.8","11.8","75.94","-3.7",".83","5.91","41.85","29.34","30","Consumer Discretionary","Furniture","4.8","3"
"Macy's","M","6136.68","23.33","4676366","-3.28","-9.22","19.33","81.29","-2.23","-1.67","2.89","25.96","11.9","95","Retail-Wholesale","Retail - Regional Department Stores","2.94","3"
"Mastercard","MA","468555.66","530.29","3333376","-3.85","8.46","5.44","46.1","-14.17","16.42","47.47","598.96","471.55","86","Business Services","Financial Transaction Services","45.88","3"
"MidAmerica Apartment Communities","MAA","15450.08","132.75","993029","-1.56","-3.86","2.76","37.33","-11.7",".83","17.6","153.2","120.57","88","Finance","REIT and Equity Trust - Residential","17.6","3"
"The Macerich Company","MAC","7174.05","25.3","3010395","-2.05","-.71","16.43","93.66","26.64","10.43","-17.75","25.92","16.14","73","Finance","REIT and Equity Trust - Retail","-18.22","3"
"Magnera Corporation","MAGN","474.71","13.26","397571","-5.42","6.76","32.87","72.6","-19.07","46.5","-3.37","15.26","7.96","95","Construction","Engineering - R and D Services","-3.37",""
"Main Street Capital","MAIN","4939.62","53.12","627947","-4.36","5.84","-4.87","19.49","-18.72","4.69","62.75","67.54","49.63","208","Finance","Financial - SBIC & Commercial Industry","74.86","2"
"Mama's Creations, Inc.","MAMA","715.66","17.48","822024","2.28","-10.45","23.18","74.98","19.73","39.23","3.63","20.65","7.98","209","Consumer Staples","Food - Miscellaneous","3.21","2"
"ManpowerGroup","MAN","2323.04","49.95","1828233","-3.29","47.74","65.01","88.45","55.25",".58",".82","53.11","25.75","179","Business Services","Staffing Firms",".56","3"
"Manhattan Associates","MANH","8722.64","147.43","678673","-9.62","15.3","6.92","24.8","-21.4","3.75","28.19","227.94","120.88","95","Computer and Technology","Computer - Software","19.68","2"
"Marriott International","MAR","96106.59","364.47","1382240","-1.8","-3.81",".77","74.14","8.56","4.33","10.62","402.54","255.35","217","Consumer Discretionary","Hotels and Motels","9.72","3"
"Marathon Digital","MARA","4868.83","12.77","47455632","11.82","-8","6.51","37.49","31.4","38.2","-104.93","22.84","6.73","182","Finance","Financial - Miscellaneous Services","-234.83","3"
"Masco","MAS","15602.14","77.34","2080626","-3.49","-2.99","7.69","77.53","12.61","-3.4","11.17","82.77","58.6","153","Construction","Building Products - Miscellaneous","10.9","2"
"Mattel","MAT","4138.14","14.24","5246895","-2.8","3.11","-5.57","13.06","-33.68","-.59","7.61","22.16","13.05","26","Consumer Discretionary","Toys - Games - Hobbies","9.27","3"
"Mativ Holdings, Inc.","MATV","432.67","7.85","507489","-4.38","-1.88","-15.41","18.09","-40.3",".3","2.65","15.05","6.26","74","Basic Materials","Chemical - Specialty","3.86","3"
"Matthews International","MATW","843.71","27.04","301821","-3.26","2.66","-5.26","75.08","-4.34","-16.6","2.49","28.69","22.07","95","Consumer Staples","Funeral Services",".8","3"
"Matson","MATX","6463.94","213.59","344024","-4.46","8.77","22.45","92.65","59.74","-2.26","12.92","223.55","88.05","88","Transportation","Transportation - Services","12.92","2"
"MediaAlpha","MAX","816.79","13.1","1084186","-6.96","19.09","53.94","83.52","-6.53","28.78","5.77","14.27","7.17","91","Business Services","Technology Services","3.37","5"
"MasterBrand, Inc.","MBC","1077.63","8.42","2061037","-7.98","-12.38","-6.24","23.3","-29.53","1.27","3.69","13.82","6.78","30","Consumer Discretionary","Furniture","-.07",""
"Mercedes-Benz Group AG","MBGYY","48414.8","12.57","869863","-3.68","-.16","-13.37","5.51","-33.89","-5.08","3.74","18.06","12.25","201","Auto-Tires-Trucks","Automotive - Foreign","3.74","4"
"MBIA","MBI","293.38","5.76","339062","-10.42","-6.19","-1.37","27.08","-25.67","90.48","-38.89","8.13","4.88","178","Finance","Insurance - Multi line","-172.22","3"
"Mobileye Global Inc.","MBLY","6285.44","7.47","7813167","-16.72","-4.96","-14.04","9.45","-33.88","14.51","18.45","16.19","6.56","151","Auto-Tires-Trucks","Automotive - Original Equipment","-201.49","1"
"Moelis & Company","MC","5151.47","65.57","833900","-5.31",".17",".69","53.81","-11.86","26.98","15.82","77.75","51.38","29","Finance","Financial - Investment Bank","14.46","3"
"McDonald's","MCD","186720.94","262.8","4437093","-3.9","-.66","-10.49","0","-20.55","3.72","32.22","341.06","262.8","206","Retail-Wholesale","Retail - Restaurants","31.62","4"
"Mechanics Bancorp","MCHB","3529.13","15.94","578798","-4.21",".95","7.96","82.54",".68","188.86","30.64","16.64","12.63","74","Finance","Banks - Southeast","21.71","3"
"Microchip Technology","MCHP","44173.73","81.35","11290378","-.4","-13.57","-12.44","59.98","17.97","7.08","20.41","102.92","49.02","21","Computer and Technology","Semiconductor - Analog and Mixed","4.88","2"
"McKesson","MCK","96529.43","824.49","992958","-2","7.94","1.14","49.15","-7.12","12.36","1.2","995.69","659.01","84","Medical","Medical - Dental Supplies","1.18","2"
