Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Constellation Energy Corporation","CEG","92493.91","257.57","3440905","4.76","-1.82","-10.43","12.58","-33.59","8.34","10.85","403.95","236.5","106","Oils-Energy","Alternative Energy - Other","12.69","3"
"Constellium","CSTM","3922.49","28.81","1711404","-4.57","-17","-4.85","68.18","39.22","15.19","4.87","36.15","13.08","239","Industrial Products","Metal Products - Distribution","4.87","4"
"Construction Partners","ROAD","5286.56","93.51","666311","-13.49","-22.26","-26.69",".17","-21.53","54.2","4.34","140.48","93.43","182","Construction","Building Products - Miscellaneous","3.9","3"
"Controladora Vuela Compania de Aviacion, B. de C.V.","VLRS","918.79","7.88","676835","-15.54","-5.4","-1.87","55.79","-19.17","-3.31","-3.96","10.63","4.41","84","Transportation","Transportation - Airline","-3.96","3"
"Copart","CPRT","25408.89","27.445","13065871","-6.14","-9.42","-18.71","0","-36.15","9.68","33.48","49.97","27.44","234","Business Services","Auction and Valuation Services","33.48","3"
"CorMedix","CRMD","652.72","8.32","1355421","-5.35","-3.14","9.76","24.13","-34.84","617.03","40.93","14.83","6.25","163","Medical","Medical - Biomedical and Genetics","45.25","3"
"Corcept Therapeutics","CORT","9221.5","85.9","959454","-6.23","3.34","85.37","86.85","124.84","12.79","6.14","94.04","32.15","164","Medical","Medical - Drugs","6.14","3"
"Core & Main","CNM","8658.09","44.74","2613797","-2.7","-6.03","-10.52","1.98","-21.59","2.77","7.12","66.98","44.29","82","Industrial Products","Manufacturing - Tools & Related Products","5.87","2"
"Core Natural Resources, Inc.","CNR","4226.68","83.85","633187","3.74","-4.42","-1.75","33.03","-13.71","86.23","-1.49","113.23","69.36","17","Oils-Energy","Coal","-1.49","3"
"Core Scientific, Inc.","CORZ","7219.17","22.71","11145867","-.39","-19.53","14.29","61.26","42.07","-37.53","-347.74","29.16","12.51","171","Finance","Financial - Miscellaneous Services","-342.42","3"
"CoreCivic","CXW","3108.06","31.43","1435800","3.32","13.18","52.42","97.08","49.81","12.72","5.72","31.89","16.13","58","Finance","REIT and Equity Trust - Other","5.53",""
"CoreWeave Inc.","CRWV","37287.38","83.31","27083788","-3.64","-21.93","-29.06","22.28","5.97","167.94","-16.78","148.75","64.55","97","Computer and Technology","Internet - Software","-25.57","2"
"Corebridge Financial, Inc.","CRBG","13738.59","30.82","3838715",".03","4.62","14.74","62.46","-6.95","4.52","11.71","35.94","22.3","178","Finance","Insurance - Multi line","1.2","4"
"Corning","GLW","157591.39","183.11","16077037","-6","-2.54","10.72","64.44","90.49","19.14","13.73","255.69","51.6","31","Computer and Technology","Communication - Components","11.09","2"
"Corpay, Inc.","CPAY","23664.94","362.06","717876","1.55","2.43","7.33","98.1","9.59","13.93","33.29","364.13","255","66","Business Services","Financial Transaction Services","24.6","2"
"Corsair Gaming","CRSR","1012.17","9.47","1717175","4.41","11.15","45.47","64.68","45.22","11.86","6.03","12.14","4.58","182","Consumer Discretionary","Gaming",".71","3"
"Corteva","CTVA","57565.34","86.07","3985864","-.37","13.68","7.2","97.36","16.96","2.92","13.99","86.75","61","72","Consumer Staples","Agriculture - Operations","6.5","1"
"Costamare","CMRE","1859.36","15.46","419799","6.69","-5.33","-9.85","72.06","-10.82","-57.87","40.34","17.91","9.14","53","Transportation","Transportation - Shipping","39.93",""
"Costco Wholesale","COST","410852.09","926.43","2531141","-2.51","-5.41","-7.16","31.28","-2.14","8.17","2.99","1094.32","850","7","Retail-Wholesale","Retail - Discount Stores","3.01","3"
"Coupang","CPNG","32167.55","17.92","17655404","-6.42","4.61","-16.69","15.21","-30.81","14.09","-.47","33.53","15.12","107","Retail-Wholesale","Internet - Commerce","-.47","4"
"Coursera","COUR","960.12","5.67","6997077","-4.38","6.98","-13.44","7.62","-29.83","9.04","7.69","12.7","5.09","105","Business Services","Technology Services","-8.23","2"
"Cousins Properties","CUZ","5018.48","30.5","1537358","-.46","6.31","22.83","94.24","7.76","16","-.53","31.06","21.34","58","Finance","REIT and Equity Trust - Other","-.52","3"
"Covista Inc.","CVSA","4532.23","133.18","342347","2.79","13.2","12.16","67.32","17.24","12.85","14.89","154.45","89.36","107","Consumer Discretionary","Schools","12.26","4"
"Cracker Barrel Old Country Store","CBRL","1170.1","52.35","1017920","3.52","20.37","66.67","58.35","87.73",".37",".37","71.86","25.02","190","Retail-Wholesale","Retail - Restaurants",".79","3"
"Crane Company","CR","12464.41","215.85","392022","-1.91","4.49","11.91","87.66","6.6","8.16","15.13","223.59","160.86","62","Industrial Products","Manufacturing - General Industrial ","13.36","2"
"Crane NXT, Co.","CXT","2904.16","50.47","1217545","-2.91","18.7","8.82","43.75","-2.33","11.43","13.93","68.91","36.13","105","Business Services","Technology Services","7.57","3"
"Credicorp","BAP","36735.48","389.22","333797","-.79","7.42","15.89","93.57","23.53","14.44","30.13","400.81","220.56","107","Finance","Banks - Foreign","24.81","2"
"Credo Technology Group","CRDO","44172.89","236.88","8585930","-10.8","-8.69","35.72","69.43","49.95","205.68","49.55","302.52","87.81","43","Computer and Technology","Electronics - Semiconductors","35.37","1"
"Crescent Energy Company","CRGY","3299.21","9.99","5991549","9.3","-9.35","-16.61","36.31","8.46","22.14","13.22","13.92","7.75","106","Oils-Energy","Alternative Energy - Other","-7.47","4"
"Crexendo","CXDO","266.13","8.21","494285","4.59","9.76","22.35","56.29","15.58","12.05","16.43","10.47","5.3","94","Computer and Technology","Internet - Services","6.15","3"
"Criteo","CRTO","1169.69","23.28","473236",".47","31.52","18.17","82.72","2.89",".6","19.39","24.83","15.86","92","Computer and Technology","Internet - Software and Services","6.06","3"
"Crocs","CROX","6482.51","130.46","1032236","3.72","3.32","17.33","96.09","38.95","-1.5","16.51","132.78","73.39","187","Consumer Discretionary","Textile - Apparel","-2.58","4"
"Cross Country Healthcare","CCRN","427.09","13.22","539508",".15",".38","32.73","84.93","48.66","-21.56","-.27","14.23","7.53","216","Business Services","Staffing Firms","-9.84","4"
"CrowdStrike","CRWD","191341.11","187.91","9976728","-5.75","8.48","73.53","89.74","46.06","21.71","20.72","199.38","87.56","84","Computer and Technology","Security","-.89","4"
"Crown Castle Inc.","CCI","34846.32","79.84","4237749","6.57","-10.03","-8.82","12.62","-18.17","-35.08","24.66","113.91","74.92","58","Finance","REIT and Equity Trust - Other","25.13","3"
"Crown Holdings","CCK","12263.07","109.74","1079651","-3.13","9.65","5.3","75.4","-2.92","4.78","7.19","116.11","90.21","107","Industrial Products","Containers - Metal and Glass","5.65","3"
"CryoPort","CYRX","791.82","15.71","692126","3.15","5.93","48.35","91.93","49.06","-22.86","-20.14","16.5","6.71","100","Medical","Medical Services","41.57","3"
"CubeSmart","CUBE","9194.66","40.61","1713100",".94","-1.72",".89","75.21","2.61","20.88","28.93","42.34","35.36","58","Finance","REIT and Equity Trust - Other","28.93","3"
"Cullen/Frost Bankers","CFR","9915.65","157.9","554598","1.05","8.87","9.34","100","13.58","2.46","28.4","157.9","119.85","46","Finance","Banks - Southwest","22.86","3"
"Cummins","CMI","91678.56","664.39","1063712","-2.04","-2.25","4.36","83.74","18.56","-1.27","9.82","727.59","338.82","107","Auto-Tires-Trucks","Automotive - Internal Combustion Engines","7.89","3"
"Curbline Properties Corp.","CURB","3456.48","30.31","1477924",".63","-.46","9.66","86.18","18.95","51.3","16.5","31.66","21.89","103","Finance","REIT and Equity Trust - Retail","16.24","2"
"Cushman & Wakefield","CWK","3120.88","13.32","2132377","-3.41","-.52","-10.3","36.5","-25.06","8.91","2.84","17.2","11.09","94","Finance","Real Estate - Operations",".7","2"
"Custom Truck One Source","CTOS","2418.1","10.67","1071224","7.13","1.04","35.41","80.94","68.73","7.86","-.88","11.97","5.15","164","Auto-Tires-Trucks","Automotive - Original Equipment","-.88","3"
"Customers Bancorp","CUBI","2575.78","76.15","332187","-2.47","-.42","-2.83","75.54","-5.14","6.63","31.68","81.21","60.52","92","Finance","Banks - Southeast","18.63","3"
"Cytokinetics","CYTK","10233.33","82.24","2514164","-3.89","15.21","24.34","90.71","17.89","376.56","-669.43","87.26","33.23","163","Medical","Medical - Biomedical and Genetics","-784.02","3"
"D.R. Horton","DHI","42210.83","148.85","2106952","-5.12","-4.02","-2.93","35.1","-5.86","-6.93","9.51","184.04","129.82","194","Construction","Building Products - Home Builders","9.51","3"
"DAQO New Energy","DQ","786.96","11.63","838895","-5.68","-24.77","-47.57","0","-64.09","-35.34","-32.92","35.69","11.63","52","Oils-Energy","Solar","-32.92","3"
"DAVE INC","DAVE","4952.96","389.56","528007","-1.63","26.17","45.7","95.43","60.26","59.67","35.21","400.75","155.92","105","Business Services","Technology Services","37.22","1"
"DHL Group Sponsored ADR","DHLGY","72101.65","32.21","548765",".94","7.19","9.48","98.57","7.29","2.87","4.28","32.36","21.9","84","Transportation","Transportation - Services","4.28","3"
"DHT","DHT","2787.63","17.31","3738175",".93","-6.33","-7.23","71.32","29.13","-12.83","69.95","19.96","10.72","53","Transportation","Transportation - Shipping","58.54",""
"DICK'S Sporting Goods","DKS","19341.5","216.1","1071150","-5.64","-1.79","-6.3","55.11","-.57","28.06","5.79","239.17","187.78","78","Retail-Wholesale","Retail - Miscellaneous","4.71","3"
"DISCO CORP","DSCSY","47190.42","43.5","373073","-9.69","-19.24","-6.15","60.6","30.08","12.37","31.21","55.39","25.21","107","Industrial Products","Manufacturing - Material Handling","30.95","3"
"DLocal Limited","DLO","4400.38","14.92","3168517","-2.16","17.85","10.27","84.36","-3.89","46.6","17.64","15.83","10.01","66","Business Services","Financial Transaction Services","15.85","3"
"DNOW INC","DNOW","2382.23","13.05","2909672","1.87","-4.74","8.75","33.56","-10.29","18.84","2.44","16.87","11.12","62","Industrial Products","Manufacturing - General Industrial ","-4.14","3"
"DT Midstream","DTM","14904.26","146.1","681556","1.3","3.85","10.56","90.34","11.19","26.71","36.28","151.12","99.17","171","Oils-Energy","Oil and Gas - Integrated - United States","36.28","3"
"DTE Energy","DTE","31337.39","150.64","1244982","-.48","1.76","3.27","85.85","6.38","26.95","9.09","154.43","127.64","168","Utilities","Utility - Electric Power","7.65","3"
"DXC Technology","DXC","1587.39","9.71","5684699","-3.29","10.22","-27.05","20.67","-39.63","-1.76","4.56","15.43","8.22","91","Computer and Technology","Computers - IT Services",".14","3"
"DaVita","DVA","15124.24","235.58","791813","-.06","12.31","57.76","99.9","88.88","6.46","6.17","235.71","103.87","107","Medical","Medical - Outpatient and Home Healthcare","5.65","3"
"Daktronics","DAKT","975.84","20.21","637638","1.46","-2.88","4.07","36.75","-6.89","10.87","6.16","27.73","15.84","64","Computer and Technology","Electronics - Miscellaneous Products","5.41","2"
"Dana","DAN","2948.34","27.24","2021789","4.25","-7.6","-28.03","50.38","4.43","-27.07",".63","38.93","15.37","164","Auto-Tires-Trucks","Automotive - Original Equipment","15.12","5"
"Danaher","DHR","141667.38","200.16","3691964","3.38","10.52","2.38","47.73","-20.36","2.9","22.99","242.05","161.91","100","Medical","Medical Services","14.89","2"
"Darden Restaurants","DRI","22527.89","196.69","1580536","-3.21","-5.78","-2.56","55.57","-2.64","9.39","9.37","218.66","169.21","190","Retail-Wholesale","Retail - Restaurants","9.13","4"
"Darling Ingredients","DAR","9858.26","62.03","2450785","7.15","10.53","4.99","91.99","56.95","7.36","4.3","64.84","29.74","214","Consumer Staples","Food - Miscellaneous","3.54","3"
"Datadog","DDOG","92635.08","260.24","4254078","1.91","11.65","100.59","90.14","74.31","27.68","21.7","277.49","102.61","97","Computer and Technology","Internet - Software","3.69","1"
"Dauch Corporation","DCH","1215.32","5.12","3821407","-7.08","-21.23","-15.93","17.27","-27.24","-4.71","1.77","9","4.31","164","Auto-Tires-Trucks","Automotive - Original Equipment","-1.87","3"
"Dave & Buster's Entertainment","PLAY","349.63","10.05","1701907","-2.9","-18.43","-27.38","1.31","-43.53","-1.4","-1.41","34.18","9.73","190","Retail-Wholesale","Retail - Restaurants","-3.09","5"
"Deckers Outdoor","DECK","14971.37","107.8","2084525","2.02","-4.18","-2.94","63.69","-5.28","9.76","18.9","123.91","79.54","76","Retail-Wholesale","Retail - Apparel and Shoes","18.9","2"
"Deere & Company","DE","158086.17","585.64","1143451","-7.81","1.77","-1.49","65.6","14.58","-11.66","11.75","662.49","439.11","32","Industrial Products","Manufacturing - Farm Equipment","10.09","3"
"Del Monte Corporation","DMC","1343.09","28.23","541384",".89","-1.95","-31.81","8.25","-27.83",".98","3.64","43.02","26.9","214","Consumer Staples","Food - Miscellaneous","1.63",""
"Delcath Systems","DCTH","444.29","12.87","445056","-4.53","9.16","18.29","87.81","16.07","129.08",".62","13.52","8.19","177","Medical","Medical - Instruments",".62","3"
"Delek US Holdings","DK","3555.29","58.01","1138394","9.51","29.69","52.66","100","78.15","-9.53",".85","58.01","20.04","45","Oils-Energy","Oil and Gas - Refining and Marketing","-.48","2"
"Dell Technologies","DELL","276813.38","427.11","7147046","3.72","4.41","109.12","89.05","209.06","18.8","6.83","465.96","111.07","19","Computer and Technology","Computer - Micro Computers","6.28","1"
"Delta Air Lines","DAL","56680.53","86.19","8070369","-5.99","2.52","21.04","82.43","13.12","2.79","5.55","93.66","51.15","84","Transportation","Transportation - Airline","5.79","2"
"Deluxe","DLX","1151.47","25.15","439354","4.18","10.11","-17.7","58.61","2.59",".54","8.52","31.9","15.59","107","Business Services","Business - Office Products","5.01","3"
"Dentsply Sirona","XRAY","2560.18","12.78","5808792","3.73","26.03","-.08","43.55","1.85","-2.98","7.8","16.85","9.64","64","Medical","Medical - Dental Supplies","-17.06","4"
"Designer Brands","DBI","272.17","5.36","697272","-3.94","-22.43","-32.32","42.75","-34.29","-3.87",".85","9.11","2.56","76","Retail-Wholesale","Retail - Apparel and Shoes",".35","2"
"Deutsche Bank","DB","68365.6","35.24","2183856","-4.86","2.14","5.54","57.44","-16.76","-4.17","19.44","40.33","28.37","107","Finance","Banks - Foreign","10.43","4"
"Deutsche Boerse","DBOEY","52392.82","29.09","695070","-.07","1.64","-6.52","70.07",".79","-10.63","35.17","31.49","23.47","207","Finance","Securities and Exchanges","32.67","4"
"Deutsche Telekom","DTEGY","148627.27","30.3","729673","4.37","-6.25","-12.66","23.23","-15.6","7.51","8.27","40.28","27.28","236","Utilities","Diversified Communication Services","7.38","4"
"Devon Energy","DVN","27173.82","43.73","13535130","8.35",".46","-2.69","58.98","8.74","7.83","14.16","52.07","31.74","205","Oils-Energy","Oil and Gas - Exploration and Production - United States","13.71","3"
"DexCom","DXCM","29461.4","76.35","4313700","5.48","2.87","18.15","62.01","4.78","15.6","19.03","89.53","54.84","177","Medical","Medical - Instruments","19.31","3"
"DiamondRock Hospitality","DRH","2429.35","11.88","2279771","-.34","-.5","13.03","88.13","20.77","-.83","9.26","12.47","7.5","58","Finance","REIT and Equity Trust - Other","9.26","2"
"Diamondback Energy","FANG","53899.63","191.6","2242382","10.29",".86","4.44","72.09","16.09","35.79","22.19","213.69","134.53","205","Oils-Energy","Oil and Gas - Exploration and Production - United States","1.87","3"
"Diebold Nixdorf, Incorporated","DBD","2965.23","85.63","300472","1.75","3.53","-2.18","90.97","14.89","1.46","5.31","88.77","53.99","97","Computer and Technology","Internet - Software","2.8","3"
"Digi International","DGII","2497.02","66.23","434259","-9.55","-3.96","19.35","80.1","39.35","1.46","18.25","74.95","31.14","181","Computer and Technology","Computer - Networking","9.1","3"
"Digital Realty Trust","DLR","62522.17","177.92","3706162","2.43","-3.78","-12.75","53.57","4.75","10.04","21.73","203.91","147.93","58","Finance","REIT and Equity Trust - Other","21.73","3"
"Digital Turbine","APPS","1200.59","9.95","4730969","-11","1.22","161.15","67.97","81.26","15.24","11.28","13.31","2.82","97","Computer and Technology","Internet - Software","-6.68","1"
"DigitalOcean","DOCN","12870.19","123.32","3508990","-6.13","-31.98","37.68","62.73","133.43","15.48","22.16","181.29","25.74","97","Computer and Technology","Internet - Software","24.97","2"
"Dime Community Bancshares","DCOM","1762.33","39.95","334425","-.57","1.81","7.16","91.42","20.93","13.03","27.24","41.28","25.78","92","Finance","Banks - Southeast","16.65","3"
"Dine Brands Global","DIN","456.54","35.99","328968",".95","11.46","22.75","84.67","2","8.25","6.6","38.81","20.41","190","Retail-Wholesale","Retail - Restaurants","1.77","3"
"Diodes","DIOD","4240.24","92.29","638352","-5.48","-18.44","-4.52","62.1","70.38","13.04","4.35","122.76","42.36","43","Computer and Technology","Electronics - Semiconductors","5.5","3"
"Disney","DIS","166705.11","96","11057925","-1.45","-5.6","-9.69","11.73","-23.14","3.35","10.5","122.94","92.42","78","Consumer Discretionary","Media Conglomerates","11.54","2"
"Diversified Healthcare Trust","DHC","2118.44","8.75","1638968","-3.63","-.91","18.73","86.43","64.33","2.84","-21.1","9.61","3.27","58","Finance","REIT and Equity Trust - Other","-21.1","2"
"Docusign","DOCU","9522.41","49.87","3815766","6.33","12.84","4.53","18.77","-33.59","8.16","25.17","85.01","41.75","97","Computer and Technology","Internet - Software","9.59","3"
"Dolby Laboratories","DLB","4669.36","49.36","943876","-1.36","-7.63","-23.79",".18","-29.99","5.92","29.73","76.79","49.31","73","Consumer Discretionary","Audio Video Production","17.85","2"
"Dole","DOLE","1349.35","14.18","1046790","1.65","-.42","-5.09","40.65","-13.84","8.23","1.2","16.37","12.68","72","Consumer Staples","Agriculture - Operations",".46","3"
"Dollar General","DG","27229.21","123.44","2651094","6.17","6.06","-2.39","45.6","-15.31","5.2","3.63","156.24","95.94","7","Retail-Wholesale","Retail - Discount Stores","3.63","3"
"Dollar Tree","DLTR","24287.02","126.38","3577505","4.05","11.96","17.84","73.6","-6.42","10.43","6.39","141.21","85.04","7","Retail-Wholesale","Retail - Discount Stores","6.51","2"
"Dominion Energy","D","62265.45","70.8","5884673","2.22","3.89","13.79","100","10.07","14.16","17.35","70.8","56.55","168","Utilities","Utility - Electric Power","16.93","3"
"Domino's Pizza","DPZ","10306.19","309.85","918756","1.29","-2.11","-16.13","13.24","-32.29","4.96","11.89","485.53","283.03","190","Retail-Wholesale","Retail - Restaurants","11.89","4"
"Donaldson","DCI","10348.54","89.28","748382","-2.29","3.3",".25","47.76","-8.28","2.92","11.95","110.57","69.82","107","Industrial Products","Pollution Control","11.52","3"
"DoorDash","DASH","82599.2","189.57","4628729",".59","12.78","-.12","31.8","-23.76","27.93","6.29","281.74","146.6","94","Computer and Technology","Internet - Services","6.29","4"
"Dorian LPG","LPG","1717.3","40.14","762847","6.25","-6.72","8.84","68.14","50.22","36.27","40.93","47.72","23.93","53","Transportation","Transportation - Shipping","40.22",""
"Dorman Products","DORM","4151.02","138.91","305415","-.83","10.12","24.49","58.34","2.71","6.03","12.01","166.34","100.5","178","Auto-Tires-Trucks","Automotive - Replacement Parts","8.84","3"
"DoubleVerify","DV","1827.76","11.91","3371747","2.06","16.19","10.48","43.08","-5.17","13.92","16.24","16.27","8.61","97","Computer and Technology","Internet - Software","7.16","3"
"Douglas Emmett","DEI","2039.97","12.18","2025780","-3.1","-.33","12.47","38.81",".95","1.77","-2.59","16.91","9.18","58","Finance","REIT and Equity Trust - Other","-2.59","2"
"Dover","DOV","28853.9","214.27","1082928","-.22","-2.9","-3.44","73.61","-.03","4.48","16.31","233.31","161.16","62","Industrial Products","Manufacturing - General Industrial ","13.3","2"
"Dow","DOW","21888.92","30.37","11627647","11.12","-8.61","-17.41","45.81","18.32","-6.97","-1.96","41.87","20.65","166","Basic Materials","Chemical - Diversified ","-7.24","3"
"Doximity","DOCS","4076.22","22.29","3163045","-2.49","7.79","-8.61","7.49","-54.15","13.05","46.94","75.12","18.01","100","Medical","Medical Info Systems","30.4","3"
"Dr. Reddys Laboratories","RDY","10783.89","12.92","2986765","-10.03","-3.08","-1.3","15.75","-16.18","-6.06","13.48","15.38","12.46","184","Medical","Medical - Generic Drugs","12.9","3"
"DraftKings","DKNG","13122.61","26.45","10178928",".92","-8.13","15.55","20.83","-30.09","26.99","6.03","48.23","20.72","182","Consumer Discretionary","Gaming",".93","3"
"Dream Finders Homes","DFH","1422.46","15.54","656626","-5.13","4.23","-1.15","16.12","-17.22","-2.89","4.16","30.99","12.57","194","Construction","Building Products - Home Builders","4.16",""
"Driven Brands Holdings","DRVN","2525.48","15.31","920693","1.53","13.74","14.68","56.23","-5.9","-20.39","10.92","19.21","10.3","73","Retail-Wholesale","Automotive - Retail and Wholesale - Parts","9.08","3"
"Dropbox","DBX","6901.03","29.58","3575413","3.75","8.63","21.43","74.38","-3.08","-1.07","29.64","32.17","22.06","94","Computer and Technology","Internet - Services","18.71","3"
"DuPont de Nemours","DD","17909.88","132.66","1425161","-5.95","-8.91","-5.92","20.07",".19","-44.7","13.86","246.51","104.08","166","Basic Materials","Chemical - Diversified ","-.3","3"
"Ducommun","DCO","2466.49","163.5","303084","-13.57","-1.06","15.13","74.84","56.55","4.85","6.73","190.25","83.93","84","Aerospace","Aerospace - Defense Equipment","-4.11","4"
"Duke Energy","DUK","98899.58","126.86","3641183",".71","1.26","-.78","66.08","-1.41","6.19","15.41","133.46","114","168","Utilities","Utility - Electric Power","15.49","2"
"Duolingo","DUOL","6166.13","132.34","1244862","2.02","4.16","26.23","14.06","-31.31","38.71","16.08","390.84","90.03","105","Business Services","Technology Services","38.44","4"
"Duos Technologies Group, Inc.","DUOT","259.81","8.86","810644","-13.43","-27.56","-3.7","33.1","-28.26","271.16","-45.37","14.64","6","105","Business Services","Technology Services","-45.36","3"
"Dutch Bros","BROS","11607.12","66.46","2982849","-2.39","-.08","21.68","71.76","-1.12","27.88","5.62","74.24","46.69","190","Retail-Wholesale","Retail - Restaurants","4.61","2"
"Dycom Industries","DY","12316.2","410.11","673040","-4.85","-12.98","-.04","56.85","10.55","17.95","6.38","535.2","245.31","39","Construction","Building Products - Heavy Construction","4.98","1"
"Dynatrace","DT","12941.3","44.59","5343667","-2.04","8.25","25.82","54.72","-6.29","18.82","25.64","54.71","32.36","91","Computer and Technology","Computers - IT Services","8.06","1"
"Dynex Capital","DX","2792.66","12.98","4819160","-1.96","-.92","-5.39","39.1","-15.61","66.97","92.58","14.74","11.85","204","Finance","REIT and Equity Trust","34.75",""
"EMCOR Group","EME","33992.37","764.9","435992","-2.84","-9.19","-7.97","54.85","13.88","16.62","6.91","943.75","547.59","39","Construction","Building Products - Heavy Construction","7.54","1"
"ENPRO INC","NPO","6887.71","326.02","340518","-4.47","-7.3","15.05","66.9","38.68","9.02","14.78","387.65","201.47","105","Business Services","Technology Services","3.7","3"
"EOG Resources","EOG","74360.27","139.61","3869374","7.9","5.78","8.09","78.63","21.1","-4.5","24.23","149.89","101.78","205","Oils-Energy","Oil and Gas - Exploration and Production - United States","23.01","3"
"EPAM Systems","EPAM","4512.88","86.38","1859494","-.54","-6.84","-34.51","7.11","-61.6","15.42","11.95","221.4","76.04","91","Computer and Technology","Computers - IT Services","6.96","3"
"EPR Properties","EPR","4575.92","59.81","577882","1.01","2.48","5","88.8","9.18","2.91","44.01","61.21","48.71","103","Finance","REIT and Equity Trust - Retail","37.5","3"
"EQT","EQT","31098.77","49.72","7820555","-3.85","-2.03","-12.77","4.56","-15.51","63.92","30.65","67.93","48.85","205","Oils-Energy","Oil and Gas - Exploration and Production - United States","31.94","4"
"ESAB Corporation","ESAB","5279.66","86.72","739802","-10.64","-10.34","-19.45","7.32","-29.3","3.71","11.85","134.82","82.92","210","Industrial Products","Metal Products - Procurement and Fabrication","7.11","4"
"EVERSPIN TECH","MRAM","396.97","16.93","1669510","-13.71","-39.21","36.09","28.87","66.18","9.52","13.02","44.01","5.94","105","Business Services","Technology Services",".5",""
"EXL Service","EXLS","4352.79","28.49","2859410","5.01",".28","-10.41","16.42","-38.85","13.56","12.44","45.14","25.22","91","Computer and Technology","Computers - IT Services","11.66","2"
"EXPEDIA GROUP","EXPE","32548.94","265.63","1524785","-.42","12.09","-2.79","71.05","-14.6","7.61","14.71","301.31","178.06","171","Consumer Discretionary","Leisure and Recreation Services","9.81","3"
"EZCORP","EZPW","2010.38","32.67","1103708","-7.37","1.33","6.38","87","53.23","9.7","9.63","35.59","13.13","184","Finance","Financial - Consumer Loans","9.91","3"
"Eagle Bancorp","EGBN","820.03","26.89","341988","-1.14","-3.38","-4.58","83.2","14.35","-10.35","-38.12","29.13","15.8","168","Finance","Banks - Northeast","-18.65","3"
"Eagle Materials","EXP","6337.9","205.14","417506","-5.7","-5.88","-.44","46.35","-9.59","2.13","18.36","242.26","173.07","41","Construction","Building Products - Concrete and Aggregates","18.36","1"
"East West Bancorp","EWBC","18002.68","131.41","1086766","-.15",".07","10.35","96.82","6.5","3.18","46.04","132.63","94.31","53","Finance","Banks - West","29.59","3"
"EastGroup Properties","EGP","11343.96","211.03","372765","-.57","3.12","3.9","93.49","7.9","12.67","39.69","214.62","159.46","58","Finance","REIT and Equity Trust - Other","39.69","3"
"Easterly Government Properties","DEA","1153.8","24.84","443002","-.96","4.41","6.11","85.94","6.78","11.27","3.22","25.54","20.56","58","Finance","REIT and Equity Trust - Other","3.22","4"
"Eastern Bankshares","EBC","5147.56","22.27","4473571","-1.94","9.06","6.2","94.27","10.07","22.11","32.04","22.71","15.03","168","Finance","Banks - Northeast","26.28","3"
"Eastman Chemical","EMN","7685.46","67.21","1195519","-2.45","-10.72","-8.73","43.03","-4.09","-6.71","6.14","81.56","56.37","166","Basic Materials","Chemical - Diversified ","4.62","4"
"Eaton","ETN","156426.66","402.85","2135420","-2.56","-1.03","-1.16","72.55","15.21","10.33","16.64","435.78","315.82","171","Industrial Products","Manufacturing - Electronics","13.99","3"
"EchoStar","ECHO","26923.68","92.9","9009708","-5.48","-21.18","-31.24","57.65","-22.15","-5.18","-3.11","141.8","26.33","210","Computer and Technology","Satellite and Communication","-97.56",""
"Ecolab","ECL","76508.79","271.85","1439323","-4.18","1.22","-1.39","41.71","-5.68","2.16","13.4","308.35","245.73","80","Basic Materials","Chemical - Specialty","12.8","3"
"Ecopetrol","EC","32646.66","15.88","3009028","9.74","1.21","16.25","91.56","44.36","-9.86","8.84","16.58","8.29","233","Oils-Energy","Oil and Gas - Integrated - International","8.84","3"
"Ecovyst Inc.","ECVT","1304.69","11.92","1896211",".93","-8.1","-12.61","57.22","11.59","2.7","9.79","14.97","7.84","80","Basic Materials","Chemical - Specialty","-7.71","2"
"Edgewell Personal Care","EPC","1254.8","27.23","1078612","2.1","18.44","15.53","95.37","45.47","-1.34","4.53","27.78","15.91","194","Consumer Staples","Consumer Products - Staples","-3.69","3"
"Edison International","EIX","29232.8","75.97","2213431","1.51","5.31","7.64","100","15.29","9.76","13.45","75.97","50.42","168","Utilities","Utility - Electric Power","19.27","3"
"Edwards Lifesciences","EW","52852.68","91.79","4310821","-3.56","6.39","12.71","84.95","-1.93","11.55","24.98","95.18","72.65","177","Medical","Medical - Instruments","17.39","3"
"Ehang Holdings","EH","406.4","5.41","1122240","-6.32","-28.82","-51.78","0","-62.61","16.59","-3.06","19.99","5.41","84","Aerospace","Aerospace - Defense Equipment","-54.89","5"
"Elanco Animal Health","ELAN","12556.16","25.14","4237475",".04","3.5","6.17","87.08","1.19","6.22","10.08","26.84","13.68","107","Medical","Medical - Outpatient and Home Healthcare","-4.95","2"
"Elastic","ESTC","6489.7","62.43","1750435","6.64",".21","27.51","37.38","-24.62","17.26","15.83","94.47","43.3","97","Computer and Technology","Internet - Software","21.14","2"
"Eldorado Gold","EGO","7614.83","29.14","2619140","-12.78","-13.69","-13.17","31.34","-26.11","37.53","24.38","49.71","19.75","223","Basic Materials","Mining - Gold","28.62","4"
