Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Clorox","CLX","11812.54","97.68","2988309","-8.86","-.59","2.65","28.17","-13.72","-5.41","10.04","127.16","86.12","179","Consumer Staples","Consumer Products - Staples","8.74","4"
"Canadian Imperial Bank of Commerce","CM","103626.21","113.52","1102393","-1.23","-4.82","3.65","78.13","11.58","-5.81","30.85","123.74","77.02","67","Finance","Banks - Foreign","16.09","2"
"Commercial Metals","CMC","7463.82","67.47","1133933","4.01","-3.9","-8.25","43.5","-13.19","-1.61","7.73","83.21","55.35","158","Basic Materials","Steel - Producers","6.72","3"
"Columbus McKinnon","CMCO","509.74","17.66","452414","-1.62","-12.23","41.73","49.69","-8.82","23.93","5.15","23.27","12.12","10","Industrial Products","Manufacturing - Material Handling","-21.25","1"
"Comcast","CMCSA","94464.71","26.62","21832564","-1.48","8.39","12.04","38.49","-20.68","-.02","11.02","34.13","21.92","197","Consumer Discretionary","Cable Television","8.97","3"
"CME Group","CME","102659.88","285.5","1888701","2.27","7.26","13.28","62.03","-6.89","6.37","63.38","326.46","218.58","97","Finance","Securities and Exchanges","63.3","3"
"Chipotle Mexican Grill","CMG","48123.84","38.03","18229890",".03","1.52","29.93","69.22","-8.46","5.41","11.72","42.41","28.18","97","Retail-Wholesale","Retail - Restaurants","11.43","3"
"Cummins","CMI","77697.84","564.4","940285","-1.26","-13.02","-16.1","51.35","-1.52","-1.27","9.8","727.59","392.13","97","Auto-Tires-Trucks","Automotive - Internal Combustion Engines","7.82","3"
"Compass Minerals International","CMP","1043.65","24.86","543837","1.47","-13.56","-16.61","49.03","12.73","11.32","2.55","33.51","16.54","97","Basic Materials","Chemical - Diversified ","1.42","2"
"CMS Energy","CMS","21342.06","68.06","3510885","-.53","-5.13","-4.02","0","-13.32","13.63","11.81","79.94","68.06","167","Utilities","Utility - Electric Power","11.64","4"
"CNA Financial","CNA","13143.09","48.57","364470","-2.18","-9.37","12.17","49.74","-9.39","5.04","9.32","55.31","41.9","59","Finance","Insurance - Property and Casualty","8.16","3"
"Centene","CNC","31783.64","64.34","3996813","-2",".91","-1.06","89.14","39.25","19.44","1.27","68.72","28.38","34","Medical","Medical - HMOs","-2.51","1"
"CNH Industrial","CNH","14642.3","11.83","20102064",".6","9.54","10.77","67.44","14.27","-8.78","2.9","13.09","9.22","97","Industrial Products","Manufacturing - Farm Equipment","1.71","3"
"Canadian National Railway","CNI","75492.2","124.75","1180727","-2.08","-.84","3.26","85.3","12.4","-.46","26.94","130.58","90.91","54","Transportation","Transportation - Rail","26.92","3"
"Cinemark","CNK","4127.62","35.61","2146930","-7.27","-5.97","13.23","83.06","36.47","2.15","6.44","38.4","21.93","51","Consumer Discretionary","Film and Television Production and Distribution","6.44","3"
"Core & Main","CNM","8313.62","42.96","1817196","-3.22","-6.1","-17.67","2.4","-26.38","2.77","7.12","66.98","42.37","97","Industrial Products","Manufacturing - Tools & Related Products","5.87","3"
"CONMED","CNMD","1493.07","49.85","345105","-3.19","-3.88","44.53","77.6","9.35","5.18","10.69","54.97","32.11","88","Medical","Medical - Dental Supplies","4.12","3"
"CNO Financial Group","CNO","5069.25","54.79","692137","1.01","-.85","14.17","94.82","14.9",".85","10.29","55.68","38.49","95","Finance","Insurance - Multi line","6.02","2"
"ConnectOne Bancorp","CNOB","1582.06","31.44","326176","-2.33","-6.07",".93","75.32","6.79","27.18","35.1","34.11","23.29","61","Finance","Banks - Northeast","20.21","3"
"CenterPoint Energy","CNP","26085.32","39.6","6159778","1.28","-5.53","-5.38","29.53","-8.01","8.26","13.09","45.04","37.32","167","Utilities","Utility - Electric Power","11.61","3"
"Canadian Natural Resources Limited","CNQ","103264.05","50.07","6121179","-1.2","8","8.17","93.81","31.74","4.33","23.56","51.4","29.91","51","Oils-Energy","Oil and Gas - Exploration and Production - Canadian","22.78","3"
"Core Natural Resources, Inc.","CNR","5077.79","102.3","566208","6.33","27.48","9.74","74.26","2.94","86.23",".02","113.23","70.76","97","Oils-Energy","Coal","2.34","1"
"CNX Resources","CNX","5382.19","36.38","1297937","-.27",".94","8.66","54.16","-11.88","76.76","24.98","42.61","29.02","172","Oils-Energy","Oil and Gas - Exploration and Production - United States","36.53","3"
"Concentrix","CNXC","1836.65","30.1","1148432","15.64","20.64","9.93","25.27","-35.53","2.15","6.99","57.1","20.97","170","Business Services","Business - Services","-13.16","3"
"Vita Coco Company","COCO","3370.07","58.715","807221","-7.33","-7.38","-20.03","48.12","-1.35","18.17","15.5","84.02","35.24","158","Consumer Staples","Beverages - Soft drinks","15.5","1"
"Compass Diversified Holdings","CODI","869.73","11.56","777377",".09","9.37","11.48","85.73","114.49","-14.77",".6","12.71","4.65","97","Finance","Financial - Investment Funds","-5.38","3"
"Capital One Financial","COF","131598.64","214.51","2981845","-.81","-1.46","18.92","46.93","-21.17","28.39","20.61","257.94","176.1","71","Finance","Financial - Consumer Loans","13.37","3"
"COHERENT CORP","COHR","54408.07","277.83","7583095",".85","-3.58","-30.88","56.04","34.06","22.51","15.4","426.89","87.8","153","Business Services","Technology Services","11.31","2"
"Cohu","COHU","2182.3","46.1","904794","-10.14","-5.61","-12.21","49.59","76.44","12.74",".88","73.91","18.74","23","Computer and Technology","Electronics - Manufacturing Machinery","-7.43","3"
"Columbia Banking System","COLB","8385.22","29.64","2671010","-3.26","-5.9","-.13","58.39","-5.55","8.35","32.93","33.61","24.07","179","Finance","Banks - West","19.96","3"
"Americold Realty Trust","COLD","4267.93","14.95","3515854","-1.06","5.95","3.17","78.79","3.54","-2.43","-17.44","16.25","10.12","88","Finance","REIT and Equity Trust - Other","-17.44","3"
"Collegium Pharmaceutical","COLL","801.19","24.61","896401","-10.02","-30.83","-26.03","0","-52.66","23.62","38.63","49.84","24.61","148","Medical","Medical - Drugs","5.93","3"
"Columbia Sportswear","COLM","2935.48","57.4","728216","-4.46","-2.13","-11.88","44.82","-7.2",".85","5.38","67.79","48.96","93","Consumer Discretionary","Textile - Apparel","6.05","3"
"Compass","COMP","7999.43","10.56","10777914","-8.57","-10.13","39.31","56.23","-11.02","23.67",".63","13.58","6.68","73","Computer and Technology","Internet - Software",".63","3"
"Concentra Group Holdings Parent, Inc.","CON","4302.45","33.74","955035","-3.57","6.44","32.52","89.36","52.69","13.85","8.93","35.53","18.71","86","Medical","Medical Services","8.69","1"
"The Cooper Companies","COO","13669.7","70.09","1646121","-7.53","-5.58","4.94","43.84","-23.84","5.06","21.34","84.32","58.98","88","Medical","Medical - Dental Supplies","5.57","4"
"ConocoPhillips","COP","159165.22","132.49","7002410","-.64","11.19","11.44","95.13","26.05","8.07","14.62","134.89","85.66","205","Oils-Energy","Oil and Gas - Integrated - United States","14.22","3"
"Cencora, Inc.","COR","61751.67","323.6","1446190","-.05","4.94","18.07","58.08","-14.67","9.31","1.01","374.75","252.74","86","Medical","Medical Services",".79","3"
"Corcept Therapeutics","CORT","12252.95","113.35","827669","-8.03",".49","54.58","88.82","190.09","12.79","6.52","123.57","32.15","148","Medical","Medical - Drugs","6.52","3"
"Core Scientific, Inc.","CORZ","5237.85","16.3","11337986","-5.62","-28.6","-39.96","17.51","-.29","-37.53","-71.01","29.16","13.57","151","Finance","Financial - Miscellaneous Services","-325.5","3"
"Costco Wholesale","COST","418595.22","943.89","1764168","-2.83","-1.07","-3.17","38.43","-2.51","8.17","2.99","1094.32","850","45","Retail-Wholesale","Retail - Discount Stores","3.01","3"
"Coursera","COUR","1723.89","6.52","4450961","8.31","10.51","23.25","20.49","-21.1","9.04","9.1","12.07","5.09","153","Business Services","Technology Services","-15.39","3"
"Canadian Pacific Kansas City Limited","CP","81417.44","92.69","2432142","-2.1","2.25","2.93","85.62","12.12","1.64","27.5","96.69","68.88","54","Transportation","Transportation - Rail","25.02","3"
"Corpay, Inc.","CPAY","26546.18","404.3","508178","-2.32","4.8","15.84","87.7","19.66","13.93","33.67","425.24","255","165","Business Services","Financial Transaction Services","22.72","3"
"The Campbell's Company","CPB","7061.52","23.68","5288881","-1.99","5.86","10.19","26.23","-24.33","6.4","7.22","34.03","20","202","Consumer Staples","Food - Miscellaneous","6.12","4"
"Coupang","CPNG","28868.04","16.06","17168102","-2.31","-2.19","5.8","5.11","-39.37","14.09","-1.01","33.53","15.12","97","Retail-Wholesale","Internet - Commerce","-2.16","4"
"Capri Holdings","CPRI","1505.88","13.25","4461526","-3.14","-19.06","-31.63",".48","-51.64","-21.79","5.72","27.66","13.18","82","Retail-Wholesale","Retail - Apparel and Shoes","4.44","3"
"Copart","CPRT","30542.52","32.99","10317877","-.81","12.4","6.9","25.53","-24.95","9.68","33.48","49.97","27.17","97","Business Services","Auction and Valuation Services","33.48","4"
"Camden Property Trust","CPT","10637.06","105.8","809915","-3.07","-4.44","-6.35","42.87","-14.4","1.92","20.8","117.58","96.96","153","Finance","REIT and Equity Trust - Residential","20.8","3"
"Crane Company","CR","11853.12","205.07","382261","-.61","-6.5","6.4","67.41","-.97","8.16","14.97","226.44","160.86","68","Industrial Products","Manufacturing - General Industrial ","12.97","2"
"Corebridge Financial, Inc.","CRBG","14505.44","32.54","4411965","1.81","3.93","19.94","81.33","-3.94","4.52","10.61","34.89","22.3","95","Finance","Insurance - Multi line","4.37","3"
"California Resources","CRC","4710.12","53.03","841621","1.3","1.71","-11.62","35.67","5.64","14.73","8.68","70.13","43.55","172","Oils-Energy","Oil and Gas - Exploration and Production - United States","-3.79","3"
"Circle Internet Group, Inc.","CRCL","24257.84","95.55","14879688","8.93","58.33","15.78","45.21","7.31","63.86","15.53","150.48","50.23","151","Finance","Financial - Miscellaneous Services","15.53","3"
"Cricut","CRCT","1235.72","5.9","1028014","4.42","23.17","40.81","69.68","6.16","-.53","12.71","6.84","3.74","153","Business Services","Technology Services","12.71","2"
"Credo Technology Group","CRDO","42508.95","226.19","4224511","1.61","3.59","1.76","64.45","40","205.68","49.55","302.52","87.81","40","Computer and Technology","Electronics - Semiconductors","35.37","2"
"Crescent Energy Company","CRGY","4523.23","13.69","5487482","-1.16","19.77","16.31","94.14","45.32","22.14","15.24","14.06","7.75","97","Oils-Energy","Alternative Energy - Other","1.27","3"
"CRH","CRH","62729.68","94.29","4330530","-1.57","-4.36","-7.13","3.13","-32.71","5.27","10.04","131.38","93.09","162","Construction","Building Products - Miscellaneous","9.93","3"
"Carter's","CRI","1189.07","32.39","1107401","-5.65","-18.8","-17.29","29.15","-11.05","1.91","4.02","44.37","27.46","68","Consumer Discretionary","Shoes and Retail Apparel ","6.55","1"
"Comstock Resources","CRK","4236.94","14.43","1898186","1.05","7.61","12.3","13.68","-44.56","77.12","5.58","27.37","12.38","172","Oils-Energy","Oil and Gas - Exploration and Production - United States","23.31","4"
"Charles River Laboratories International","CRL","13760.25","288.24","1003470","-3.46","24.85","54.6","93.24","28.69","-.85","12.18","298.58","145.57","86","Medical","Medical Services","-5.96","2"
"Salesforce, Inc.","CRM","211955.42","257.54","15773622","23.19","38.5","41.08","92.52","-13.42","9.58","33.9","266.23","150.12","73","Computer and Technology","Internet - Software","21.99","3"
"CorMedix","CRMD","643.82","8.26","1430973","-.24","9.4","-3.28","23.43","-36.75","617.03","36.76","14.83","6.25","158","Medical","Medical - Biomedical and Genetics","40.49","3"
"Cerence","CRNC","381.74","8.44","740017","11.49","-5.38","-23.55","33.79","-29.68","-24.05","19.98","13.3","5.96","148","Computer and Technology","Computers - IT Services","-4.97","4"
"Crocs","CROX","5771.63","120.38","925739","-4.34","-10.76","-.22","69.31","25.37","-1.5","16.1","141.19","73.39","93","Consumer Discretionary","Textile - Apparel","14.64","3"
"Carpenter Technology","CRS","23610.69","476.42","747003","-.14","-12.34","-4.54","63.08","34.77","8.59","17.34","619.25","232.4","23","Basic Materials","Steel - Speciality","16.96","2"
"Corsair Gaming","CRSR","1314.35","12.15","2242995","11.37","12.5","39.82","77.48","82.17","11.86","7.42","14.35","4.58","179","Consumer Discretionary","Gaming","2.36","2"
"Cirrus Logic","CRUS","5488.37","109.51","818037","-1.91","-14","-33.9","1.46","-17.69","5.34","24.64","178.9","108.48","40","Computer and Technology","Electronics - Semiconductors","21","4"
"CrowdStrike","CRWD","235217.89","231","9442655","21.15","14.05","40.26","100","75.56","21.71","21.14","231","87.56","42","Computer and Technology","Security",".7","3"
"CoreWeave Inc.","CRWV","38953.62","84.89","28176884","-1.58","-1.01","-17.08","29.26","5.58","167.94","-19.51","143.08","60.82","73","Computer and Technology","Internet - Software","-25.41","3"
"Cisco Systems","CSCO","435489.09","110.49","20697784",".24","-4.63","-11","69.26","27.75","11.77","27.24","130","66.53","79","Computer and Technology","Computer - Networking","20.95","2"
"CoStar Group","CSGP","12994.69","32.07","6942497","-2.34","6.79","-3.95","7.8","-57.52","18.67","12.65","90.33","27.14","148","Computer and Technology","Computers - IT Services","2.08","3"
"Canadian Solar","CSIQ","837.17","12.33","1863865","-13.9","-20.55","-27.64","11.72","-53.8","-6.65","-4.43","33.58","9.51","219","Oils-Energy","Solar","-3.73","4"
"Carlisle Companies","CSL","13764.12","346.58","561071","-4.4","-6.8","2.51","41.49","-3.5",".33","16.47","418.74","295.41","151","Conglomerates","Diversified Operations","14.21","3"
"Castle Biosciences","CSTL","1009.05","33.03","419863","-1.31","8.69","64.17","59.78","-24.38","3.66","-5.43","43.04","18.15","158","Medical","Medical - Biomedical and Genetics","-5.43","2"
"Constellium","CSTM","3582","26.43","1413824","-.75","-7","-22.7","56.65","24.88","15.19","5.69","36.15","13.73","187","Industrial Products","Metal Products - Distribution","5.69","3"
"Capital Southwest","CSWC","1629.68","25.57","608959","1.15","6.81","9.84","100","2.81","13.53","58.71","25.57","19.47","86","Finance","Financial - Investment Management","46.68","3"
"CSX","CSX","93568.5","50.51","9210690","-1.81","1.36","7.22","87.16","24.1","-3.08","23.06","53.23","32.05","54","Transportation","Transportation - Rail","22.21","2"
"Cintas","CTAS","80750.21","201.79","1787881","-2.7","-1.09","16.21","72.18","-4.44","8.94","17.86","216.53","163.55","93","Consumer Discretionary","Textile - Apparel","17.75","3"
"CTO Realty Growth","CTO","799.94","21.34","367949","-3","-3.31","3.49","83.63","3.24","20.1","32.63","22.53","15.26","88","Finance","REIT and Equity Trust - Other","32.63","3"
"Custom Truck One Source","CTOS","2095.33","9.21","911913","-5.73","-13.36","-10.06","58.37","42.41","7.86","1.05","11.97","5.34","197","Auto-Tires-Trucks","Automotive - Original Equipment","1.05","2"
"CareTrust REIT","CTRE","9203.62","38.95","2364935","-1.77","-5.51","5.5","57.62","-4.07","60.79","62.19","43.4","32.9","88","Finance","REIT and Equity Trust - Other","62.19","3"
"Centuri Holdings, Inc.","CTRI","2060.66","20.41","2088452","-1.83","-26.74","-31.97","4.64","-28.01","13.1","1.63","41.8","19.37","167","Utilities","Utility - Electric Power",".86","3"
"Cognizant Technology Solutions","CTSH","29089.69","64.58","7943753","3.83","17.06","21.87","53.89","-30.7","6.95","12.16","86.7","38.73","148","Computer and Technology","Computers - IT Services","10.26","3"
"Corteva","CTVA","56464.8","84.63","4547383","2.2","11.3","11.56","80.07","12.45","2.92","14.27","90.51","61","165","Consumer Staples","Agriculture - Operations","5.66","3"
"CubeSmart","CUBE","8943.45","39.72","1852826","-2.91","-5.07","-1.12","61.06","-1.87","20.88","29.41","42.5","35.36","88","Finance","REIT and Equity Trust - Other","29.41","3"
"Curbline Properties Corp.","CURB","3431.58","29.83","1349454",".17","-1.39","2.09","80.1","14.47","51.3","13.1","31.75","22.1","153","Finance","REIT and Equity Trust - Retail","13.1","3"
"Cousins Properties","CUZ","4771.81","28.99","1355285","-3.4","-7.68","2.37","69.8",".15","16",".63","32.3","21.34","88","Finance","REIT and Equity Trust - Other",".62","3"
"CVB Financial","CVBF","3901.86","22.17","991131","-1.2","-3.02","8.15","78.48","6.16","-5.28","40.37","23.3","18.05","179","Finance","Banks - West","29.02","3"
"Cenovus Energy","CVE","59458.82","32.15","6793297","-.06","8.73","11.94","95.43","69.23","-10.22","12.37","32.93","15.85","97","Oils-Energy","Oil and Gas - Integrated - Canadian","12.37","3"
"CVR Energy","CVI","4208.19","41.86","914125","10.07","27.27","25.63","100","46.55","-5.89","-1.53","41.86","20.72","20","Oils-Energy","Oil and Gas - Refining and Marketing",".81","3"
"CommVault Systems","CVLT","5699.46","137.52","522456","4.87","10.08","12.64","51.85","-2.3","18.89","17.1","195.41","75.18","85","Computer and Technology","Computer - Software","5.62","3"
"Carvana","CVNA","80840.06","73.46","8563718","1.56","11.08","5.77","43.63","-22.49","48.63","6.26","95.69","56.26","97","Retail-Wholesale","Internet - Commerce","6.26","3"
"CVS Health","CVS","120108.11","93.91","7955184","-.21","-10.88","-3.27","58.81","5.39","7.85","2.42","110.6","70.08","86","Medical","Medical Services","1.18","3"
"Covista Inc.","CVSA","4504.36","132.33","366075","-.32","3.8","4.75","66.02","13.9","9.27","15.08","154.45","89.36","183","Consumer Discretionary","Schools","12.87","3"
"Chevron","CVX","407285.47","206.14","7979983","1.5","6.71","8.93","92.22","20.46","-6.79","9.95","211.15","146.75","202","Oils-Energy","Oil and Gas - Integrated - International","9.57","3"
"CurtissWright","CW","21515.42","582.53","398704","-5.28","-22.09","-19.24","33.22","-5.89","12.08","14.67","792.77","477.94","39","Aerospace","Aerospace - Defense Equipment","14.81","2"
"Clearway Energy","CWEN","6517.48","31.75","1136576","-1.64","-.97","-18.4","28.87","-14.98","4.23","5.78","41.26","27.89","97","Oils-Energy","Alternative Energy - Other","5.78","3"
"Camping World","CWH","667.28","6.46","1564488",".62","-3.87","-5.42","6.76","-40.87","4.41",".38","17.91","5.63","197","Auto-Tires-Trucks","Automotive - Original Equipment","-1.55","4"
"Cushman & Wakefield","CWK","3166.29","13.49","1707250","-7.86","-.59","1.89","31.3","-25.79","8.91","2.9","17.2","11.8","176","Finance","Real Estate - Operations",".64","2"
"Casella Waste Systems","CWST","5870.79","92.25","460277","-2.67",".28","9.07","53.38","-16.11","17.95","4.27","107.34","74.97","167","Business Services","Waste Removal Services",".29","3"
"California Water Service Group","CWT","3090.1","49.97","443720","-1.73","1.19","10.73","75.78","2.71","-3.54","12.63","52.44","42.24","174","Utilities","Utility - Water Supply","12.63","3"
"Cemex","CX","15559.88","10.74","6950675","-2.63","-9.29","-10.8","39.7","-16.75","-.42","3.02","13.55","8.89","218","Construction","Building Products - Concrete and Aggregates","2.83","3"
"Crexendo","CXDO","204.18","6.14","359484","-2.07","-14.96","-20.16","11.09","-15.48","12.05","16.27","10.47","5.6","179","Computer and Technology","Internet - Services","5.31","3"
"Sprinklr","CXM","1923.02","8.21","2916362","10.5","25.92","52.04","86.19","-6.01","7.64","14.07","8.75","4.84","153","Business Services","Technology Services","3.29","3"
"Crane NXT, Co.","CXT","2814.75","48.9","521791","-1.81","-8.85","33.42","38.96","-7.47","11.43","13.68","68.91","36.13","153","Business Services","Technology Services","7.78","3"
"CryoPort","CYRX","810.39","16","564016","-2.08","3.29","3.36","87.99","48.44","-22.86","-17.65","17.13","7.72","86","Medical","Medical Services","-20.05","3"
"Dominion Energy","D","58057.51","66.01","3662312","-.9","-3.99",".75","61.12",".34","14.16","17.06","71.69","57.08","167","Utilities","Utility - Electric Power","13.98","3"
"Daktronics","DAKT","943","19.53","452864","2.79","-5.7",".36","23.29","-12.02","10.87","6.16","27.73","17.04","62","Computer and Technology","Electronics - Miscellaneous Products","5.41","2"
"Delta Air Lines","DAL","51294.6","78","4606623","-5.43","-14.84","-.27","58.8",".1","2.79","5.55","93.66","55.65","196","Transportation","Transportation - Airline","5.79","3"
"Darling Ingredients","DAR","10457.6","66.27","2637949","6.34","10.89","13.55","94.61","63.95","7.36","9.83","68.34","29.91","202","Consumer Staples","Food - Miscellaneous","9.13","2"
"DoorDash","DASH","100411.94","231.74","4584390","1.17","15.58","51.97","63","-8.87","27.93","5.29","281.74","146.6","179","Computer and Technology","Internet - Services","5.29","3"
"DAVE INC","DAVE","4585.86","359.52","445005","1.33","-9.93","33.01","71.04","44.62","59.67","34.74","442.53","155.92","153","Business Services","Technology Services","34.58","3"
"Deutsche Bank","DB","77716.41","40.06","1721997","4.27","7.78","27.78","97.5","-7.47","-4.17","21.08","40.36","28.37","67","Finance","Banks - Foreign","11.53","3"
"Designer Brands","DBI","277.75","5.47","436174","-6.5","-16.1","-38.4","38.62","-34.43","-3.87",".85","9.11","3.18","82","Retail-Wholesale","Retail - Apparel and Shoes",".35","3"
"Deutsche Boerse","DBOEY","60216.08","33.4","321508",".15","8.79","18.52","95.94","13.15","-10.63","35.24","33.82","23.47","97","Finance","Securities and Exchanges","33.04","3"
"Dauch Corporation","DCH","1487.41","6.26","2912953","-3.1","7.93","-.32","29.92","-13.02","-4.71","2.12","9","5.09","197","Auto-Tires-Trucks","Automotive - Original Equipment","-2.01","3"
"Donaldson","DCI","10535.16","90.89","645481","-1.67","-5.34","8.23","36.41","-8.7","5.28","12.09","110.57","79.62","213","Industrial Products","Pollution Control","11.68","3"
"Delcath Systems","DCTH","571.14","16.46","746476","-1.73","26.23","50.46","90.18","45.15","129.08",".56","17.36","8.19","96","Medical","Medical - Instruments",".56","1"
"DuPont de Nemours","DD","18175.43","134.59","1342120","-1.52","-4.74","-4.54","21.42","-.62","-44.7","13.72","246.51","104.08","97","Basic Materials","Chemical - Diversified ",".67","3"
"Datadog","DDOG","85115.15","237.04","5026383","4.99","-13.36","2.31","72.45","55.24","27.68","22.02","288.15","102.61","73","Computer and Technology","Internet - Software","4.48","3"
"Deere & Company","DE","176580.36","654.91","1178281",".97","8.24","14.16","96.61","25.28","-11.66","11.78","662.49","439.11","97","Industrial Products","Manufacturing - Farm Equipment","10.16","3"
"Easterly Government Properties","DEA","1160.8","24.53","353177","-1.72","-3.01","2.59","78.3","3.1","11.27","2.86","25.63","20.56","88","Finance","REIT and Equity Trust - Other","2.86","3"
"Deckers Outdoor","DECK","11858.72","87.08","2425091","-5.43","-12.48","-20.64","16.99","-25.19","9.76","18.54","123.91","79.54","82","Retail-Wholesale","Retail - Apparel and Shoes","18.54","3"
"Douglas Emmett","DEI","1936.13","11.56","1566273","-3.26","-2.86","-5.71","30.79","-6.32","1.77","-2.27","16.91","9.18","88","Finance","REIT and Equity Trust - Other","-2.27","4"
"Dell Technologies","DELL","295543.72","456.01","5408249","5.27","6.29","13.78","89.96","222.64","18.8","6.83","494.51","111.07","48","Computer and Technology","Computer - Micro Computers","6.28","1"
"Dollar General","DG","27963.18","126.75","2389836","1.13","-.76","18.66","51.1","-14.98","5.2","3.78","156.24","95.94","45","Retail-Wholesale","Retail - Discount Stores","3.9","3"
"Digi International","DGII","2843.83","74.94","379914","1.38","6.45","11.45","80","54.18","1.46","18.9","85.24","33.74","79","Computer and Technology","Computer - Networking","9.63","2"
"Quest Diagnostics","DGX","26522.72","240.3","805327","-1.46","3.6","21.85","93.43","23.33","11.78","10.37","245","173.49","53","Medical","Medical - Outpatient and Home Healthcare","9.18","3"
"Diversified Healthcare Trust","DHC","1832.92","7.57","1780275","-5.38","-14.08","-8.8","64.92","39.01","2.84","-17.73","9.64","3.74","88","Finance","REIT and Equity Trust - Other","-17.73","3"
"D.R. Horton","DHI","40433.62","144.56","1898447","-2.96","-1.43",".19","23.35","-10.61","-6.93","9.15","184.04","132.53","88","Construction","Building Products - Home Builders","9.15","3"
"Danaher","DHR","150129.69","213.56","3384974","-.72","8.13","16.36","64.45","-16.91","2.9","23","242.05","161.91","86","Medical","Medical Services","15.95","3"
"HF Sinclair","DINO","18064.62","101.61","2543291","6.76","14.62","40.37","100","96.39","-5.99","5.66","101.61","45.88","20","Oils-Energy","Oil and Gas - Refining and Marketing","6.13","1"
"Diodes","DIOD","4181.5","90.8","739515","1.17","10.61","-13.24","60.25","63.9","13.04","5.21","122.76","42.36","40","Computer and Technology","Electronics - Semiconductors","5.27","2"
"Disney","DIS","185705.19","107.55","9373838","-2.77","9.59","8.78","57.27","-15.81","3.35","11.53","118.84","92.42","153","Consumer Discretionary","Media Conglomerates","8.7","3"
"Delek US Holdings","DK","4552","74.34","1563429","9.2","12.62","53.34","100","123.23","-9.53","3.88","74.34","26.68","20","Oils-Energy","Oil and Gas - Refining and Marketing","1.86","1"
"Daikin Industries","DKILY","37518.46","12.8","316553","-1.54","-12.98","-13.34","31.55","-10.59","6.75","5.34","16.25","11.21","62","Computer and Technology","Electronics - Miscellaneous Products","5.24","3"
"DraftKings","DKNG","12058.87","24.29","13090822","-6.47","3.36","-1.98","12.98","-37.22","26.99","3.57","48.23","20.72","179","Consumer Discretionary","Gaming","-2.68","3"
"DICK'S Sporting Goods","DKS","12091.79","135.1","4886937","-24.66","-32.73","-36.69","9.39","-39.22","28.06","5.09","239.17","124.31","193","Retail-Wholesale","Retail - Miscellaneous","3.97","4"
"Dolby Laboratories","DLB","5766.25","61.56","929084","-6.8","3.06","13.98","52.66","-14.63","5.92","29.18","73.29","48.51","183","Consumer Discretionary","Audio Video Production","16.7","3"
"DLocal Limited","DLO","4373.84","14.83","2614648","-1.92","-3.14","29.07","79.25","-6.59","46.6","16.65","15.83","11.01","165","Business Services","Financial Transaction Services","15.04","3"
"Digital Realty Trust","DLR","68853.65","185.59","2081892","-1.57","-2.94","1.89","67.27","6.84","10.04","11.8","203.91","147.93","88","Finance","REIT and Equity Trust - Other","11.8","2"
"Dollar Tree","DLTR","23752.12","126.59","2339887","-7.43","-2.13","17.55","73.97","-8.35","10.43","6.81","141.21","85.04","45","Retail-Wholesale","Retail - Discount Stores","8.03","2"
"Deluxe","DLX","1059.28","23.1","455758","-4.07","-13.74","1.58","37.05","-7.87",".54","8.65","31.9","17.92","97","Business Services","Business - Office Products","4.91","3"
"Ginkgo Bioworks","DNA","458.59","6.81","1274921",".44","-23.83","-15.82","12.48","-27.01","-25.06","-260.22","16.14","5.48","158","Medical","Medical - Biomedical and Genetics","-259.96","3"
"DNOW INC","DNOW","2898","16.03","2652171","3.62","12.57","17.44","85.39","7.75","18.84","1.84","16.87","11.12","68","Industrial Products","Manufacturing - General Industrial ","-4.58","3"
"Healthpeak Properties, Inc.","DOC","14355.96","20.82","4938091","-3.74","-3.79","5.31","71.59","15.32","4.52","8.24","22.82","15.78","88","Finance","REIT and Equity Trust - Other","8.24","2"
"DigitalOcean","DOCN","11552.07","110.69","2460169","-.76","-12.96","-34.63","52.75","104.87","15.48","20.5","181.29","31.87","73","Computer and Technology","Internet - Software","23.26","3"
"Doximity","DOCS","4760.95","26.71","7788844","5.57","23.32","31.58","15.23","-46.28","13.05","43.6","75.12","18.01","76","Medical","Medical Info Systems","25.48","3"
"Docusign","DOCU","12653.9","66.27","2928761","5.93","20.21","43.57","56.68","-13.71","8.16","25.17","85.01","41.75","73","Computer and Technology","Internet - Software","9.59","2"
"Dole","DOLE","1308.26","13.85","1109162","2.9","-3.08","1.17","31.71","-17.71","8.23","1.09","16.37","12.68","165","Consumer Staples","Agriculture - Operations",".63","2"
"Dover","DOV","26158.94","194.23","965128","-4.61","-5.59","-10.16","45.83","-11.4","4.48","16.46","233.31","161.16","68","Industrial Products","Manufacturing - General Industrial ","13.48","2"
"Dow","DOW","22045.84","30.52","8284655","-2.93","2.11","-10.76","46.51","16.26","-6.97","1.4","41.87","20.65","97","Basic Materials","Chemical - Diversified ","-3.13","3"
"Amdocs","DOX","6807.3","63.06","1212520","1.55","13.89","8.09","36.51","-30.24","-9.43","16.85","86","49.87","148","Computer and Technology","Computers - IT Services","9.75","3"
