Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"ClevelandCliffs","CLF","6880.71","12.06","13407849","-1.79","-.74","-1.79","50.72","-19.68","-3","-4.16","16.18","7.82","80","Basic Materials","Steel - Producers","-4.56","3"
"Clorox","CLX","10612.91","87.76","2695449","-6.93","-17.63","-8.39","4","-20.61","-5.41","10.04","127.16","86.12","196","Consumer Staples","Consumer Products - Staples","8.74","4"
"Cloudflare","NET","108347.94","306.53","2869853","7.74","-7.35","36.81","85.76","42.32","29.85","16.33","330.83","160.19","85","Computer and Technology","Internet - Software","-8.21","3"
"CoStar Group","CSGP","12342.33","30.46","6374421","-3.85","-7.84","1.13","5.34","-60.45","18.67","12.65","89.26","27.14","101","Computer and Technology","Computers - IT Services","2.08","3"
"Coca-Cola","KO","379872.03","88.29","13971538","-.59","1","11.21","85.94","13.28","1.87","27.84","91.99","65.67","186","Consumer Staples","Beverages - Soft drinks","28.56","3"
"Coca-Cola Consolidated, Inc.","COKE","12820.89","192.61","396237","-2.43","1.29","6.1","76.86","11.05","4.76","8.38","216.91","111.91","186","Consumer Staples","Beverages - Soft drinks","7.15",""
"Coeur Mining","CDE","21154.9","20.58","33142688","-4.94","11.54","17.53","50.71","2.86","96.41","23.67","27.15","13.82","212","Basic Materials","Mining - Non Ferrous","26.82","4"
"Cogent Communications","CCOI","477.85","9.33","1722511","-6.51","-9.86","-34.25",".89","-61.98","-5.82","-15.75","45.1","9.01","221","Computer and Technology","Wireless National","-4.73","2"
"Cognex","CGNX","10803.35","64.22","1535720","5.64","4.27","-2.84","78.2","54.6","8.73","21.64","72.42","34.8","11","Computer and Technology","Electronics - Testing Equipment","16.05","2"
"Cognizant Technology Solutions","CTSH","27026.64","60","5524991","-7.18","1.2","37.3","44.34","-36.64","6.95","12.16","86.7","38.73","101","Computer and Technology","Computers - IT Services","10.26","3"
"Cognyte Software","CGNT","592.68","8.02","646226","-5.42","-14.32","-3.61","28.47","-22.49","14.09","5.55","12.24","6.34","85","Computer and Technology","Internet - Software","-.01","3"
"Cohu","COHU","2702.05","57.08","901323","24.14","-2.16","-17.75","69.49","112.08","12.74",".88","73.91","18.74","25","Computer and Technology","Electronics - Manufacturing Machinery","-7.43","3"
"Coinbase Global","COIN","46240.07","175.26","9477308","-9.05","13.88","7.35","13.88","-31.31","9.4","7.13","387.27","141.09","159","Finance","Financial - Miscellaneous Services","-15.72","3"
"ColgatePalmolive","CL","69194.62","86.8","3956143","-3.65","-6.6","-3","48.92",".3","1.4","14.65","99.14","74.98","196","Consumer Staples","Consumer Products - Staples","9.68","3"
"Collegium Pharmaceutical","COLL","740.65","22.75","808307","-4.01","-19.18","-32.17","0","-55.36","23.62","38.63","49.84","22.75","165","Medical","Medical - Drugs","5.93","4"
"Columbia Banking System","COLB","8518.18","30.11","2759611","-1.12","-7.18","-1.44","63.31","-3.09","8.35","32.93","33.61","24.07","199","Finance","Banks - West","19.96","3"
"Columbia Financial","CLBK","3107.85","11.53","3088291","-1.45","-1.54","26.64","94.8","47.31","3.85","22.13","11.82","6.24","159","Finance","Financial - Miscellaneous Services","11.19","2"
"Columbia Sportswear","COLM","2910.95","56.92","618529","-1.51","-1.51","-14.35","42.27","-7.65",".85","5.38","67.79","48.96","168","Consumer Discretionary","Textile - Apparel","6.05","3"
"Columbus McKinnon","CMCO","512.05","17.74","360855","-2.79","-6.97","20.76","50.4","-9.99","23.93","5.15","23.27","12.12","8","Industrial Products","Manufacturing - Material Handling","-21.25","1"
"Comcast","CMCSA","89425.66","25.2","21184368","-5.44","-3.74","12.35","27.91","-24.07","-.02","11.02","33.67","21.92","202","Consumer Discretionary","Cable Television","8.97","3"
"Comfort Systems USA","FIX","59506.72","1690.8199","348072","7","-2.13","-14.06","72.31","53.7","29.52","12.77","2066.51","709.53","31","Construction","Building Products - Air Conditioner and Heating","12.77","1"
"CommVault Systems","CVLT","5390.75","130.07","434152","-5.14","-13.92",".03","45.65","-5.38","18.89","17.1","195.41","75.18","104","Computer and Technology","Computer - Software","5.62","3"
"Commerce Bancshares","CBSH","8354.91","58.25","855795","-.21","-2.92","6.43","83.8",".42","2.44","31.29","60.33","47.49","60","Finance","Banks - Midwest","26.07","3"
"Commercial Metals","CMC","7430.61","67.17","993684","-2.3","-6.88","-7.17","42.43","-13.22","-1.61","7.73","83.21","55.35","80","Basic Materials","Steel - Producers","6.72","3"
"Community Healthcare Trust","CHCT","418.63","14.61","357526","-1.95","-3.37","-16.18","22.77","-19.66","4.67","16.81","19.02","13.31","85","Finance","REIT and Equity Trust - Other","16.81","2"
"Companhia de saneamento Basico Do Estado De Sao Paulo  Sabesp","SBS","18614.82","5.29","10631335","3.12","13.03",".76","34.98",".57","1.75","18.13","7.08","4.33","179","Utilities","Utility - Water Supply","23.93","4"
"Compass","COMP","7961.56","10.51","9787677","-4.97","-21.27","4.99","55.51","-13.58","23.67",".63","13.58","6.68","85","Computer and Technology","Internet - Software",".63","3"
"Compass Diversified Holdings","CODI","828.35","11.01","588263","-4.68","-10.34","8.9","78.91","105.89","-14.77",".6","12.71","4.65","104","Finance","Financial - Investment Funds","-5.38","3"
"Compass Minerals International","CMP","1041.13","24.8","397118","-1.35","-5.6","-18.9","48.67","15.1","11.32","2.55","33.51","16.54","85","Basic Materials","Chemical - Diversified ","1.42","3"
"Comstock Resources","CRK","4339.72","14.78","2591713","-1.14","8.84","12.82","16.01","-40.91","77.12","5.58","27.37","12.38","85","Oils-Energy","Oil and Gas - Exploration and Production - United States","23.31","4"
"Conagra Brands","CAG","6987.06","14.6","9336916","-6.53","-5.13","10.61","27.15","-23.43","-2.85","7.3","20.02","12.58","212","Consumer Staples","Food - Miscellaneous","-16.99","4"
"Concentra Group Holdings Parent, Inc.","CON","4456.75","34.95","656667","1.28","-.48","22.37","96.55","56.88","13.85","8.93","35.53","18.71","93","Medical","Medical Services","8.69","1"
"Concentrix","CNXC","1723.15","28.24","1231341","-14.03","13.55","12.6","20.12","-41.45","2.15","6.99","57.1","20.97","186","Business Services","Business - Services","-13.16","3"
"ConocoPhillips","COP","165003.78","137.35","6063132","1.2","10.3","27.48","100","32.01","8.07","14.62","137.35","85.66","184","Oils-Energy","Oil and Gas - Integrated - United States","14.22","3"
"Consolidated Edison","ED","39372","106.46","2013379","-2.11","-1.78",".09","55.11","-3.1","10.89","11.89","115.46","95.41","179","Utilities","Utility - Electric Power","12.53","3"
"Constellation Brands","STZ","20911.77","122.45","1938790","-5.14","-10.19","-13.27","3.22","-19.08","-10.96","23.11","166.68","120.98","210","Consumer Staples","Beverages - Alcohol","18.87","2"
"Constellation Energy Corporation","CEG","100888.92","284.75","2381876","-.11","2.19","3.9","28.81","-27.01","8.34","11.39","403.95","236.5","91","Oils-Energy","Alternative Energy - Other","11.08","3"
"Constellium","CSTM","3546.77","26.17","1379448","-1.17","-10.16","-23.03","55.49","24.33","15.19","5.69","36.15","13.73","45","Industrial Products","Metal Products - Distribution","5.69","1"
"Construction Partners","ROAD","5656.87","99.67","492849","-2.93","-15.96","-18.82","13.11","-20.16","54.2","4.5","140.48","93.51","158","Construction","Building Products - Miscellaneous","4.1","3"
"Controladora Vuela Compania de Aviacion, B. de C.V.","VLRS","760.22","6.52","411664","-1.81","-18.7","-27.31","12.74","-34.3","-3.31","-5.71","10.63","5.92","216","Transportation","Transportation - Airline","-5.71","3"
"Copart","CPRT","27728.04","29.95","9775530","-10.81","1.91","-.93","12.79","-29.18",".41","31.81","48.9","27.17","25","Business Services","Auction and Valuation Services","31.81","3"
"CorMedix","CRMD","609.91","7.825","1141515","-7.62","-3.87","-9.75","23.03","-38.28","617.03","36.76","13.09","6.25","165","Medical","Medical - Biomedical and Genetics","40.49","2"
"Corcept Therapeutics","CORT","12192.37","112.79","756995","-.01","2.06","41.15","88.21","197.77","12.79","6.52","123.57","32.15","165","Medical","Medical - Drugs","6.52","3"
"Core & Main","CNM","7860.78","40.62","2300756","-7.64","-11.96","-16.39","0","-29.12","2.77","7.19","59.09","40.62","104","Industrial Products","Manufacturing - Tools & Related Products","5.96","4"
"Core Natural Resources, Inc.","CNR","4838.02","97.47","467417",".04","4.26","16.63","61.61",".37","86.23",".02","113.23","72.18","80","Oils-Energy","Coal","2.34","1"
"Core Scientific, Inc.","CORZ","5764.84","17.94","10647880",".22","-9.3","-38.48","28.03","7.57","-37.53","-71.01","29.16","13.57","159","Finance","Financial - Miscellaneous Services","-325.5","3"
"CoreCivic","CXW","3454.33","34.93","1574539","3.77","10.54","20.87","99.37","62.36","12.72","5.3","35.05","16.13","85","Finance","REIT and Equity Trust - Other","5.15",""
"CoreWeave Inc.","CRWV","40835.02","88.99","22036180","5.24","-16.28","-24.55","34.25","12.22","167.94","-19.51","143.08","60.82","85","Computer and Technology","Internet - Software","-25.41","3"
"Corebridge Financial, Inc.","CRBG","15454.95","34.67","2961545","-.23","1.08","18.81","99.36","2.16","4.52","10.61","34.75","22.3","93","Finance","Insurance - Multi line","4.37","3"
"Corning","GLW","143334.95","166.4","8468587","13.97","4.96","-14.63","51.29","67.98","19.14","14.08","255.69","72.39","34","Computer and Technology","Communication - Components","11.2","3"
"Corpay, Inc.","CPAY","26803.73","408.22","393509","-2.73","-4","18.23","90","22.39","13.93","33.67","425.24","255","178","Business Services","Financial Transaction Services","22.72","3"
"Corsair Gaming","CRSR","1464.72","13.54","1280326","6.03",".67","51.28","91.71","90.82","11.86","7.42","14.35","4.58","184","Consumer Discretionary","Gaming","2.36","2"
"Corteva","CTVA","55977.74","83.9","4431057","-5.33","10.7","6.76","77.6","13.66","2.92","14.27","90.51","61","168","Consumer Staples","Agriculture - Operations","5.66","3"
"Corvex, Inc.","MOVE","351.17","11.13","512819","-22.28","-.18","-50.6","32.3","25.65","-57.26","-624.33","24.46","4.77","162","Business Services","Technology Services","-624.33",""
"Costamare","CMRE","1847.24","15.28","351726","-.71","5.82",".59","62.64","-13.71","-57.87","38.93","17.91","10.87","46","Transportation","Transportation - Shipping","39.66",""
"Costco Wholesale","COST","401246.5","904.77","1787803","-2.23","-5.93","-4.91","22.42","-5.64","8.17","2.99","1094.32","850","30","Retail-Wholesale","Retail - Discount Stores","3.01","3"
"Coupang","CPNG","27178.38","15.12","15213984","-2.51","-7.18","-16","2.39","-43.93","14.09","-1.01","33.53","14.67","100","Retail-Wholesale","Internet - Commerce","-2.16","4"
"Coursera","COUR","1380.17","5.22","4063932","-13.14","-10","-2.43","1.86","-35.93","9.04","9.1","12.07","5.09","162","Business Services","Technology Services","-15.39","3"
"Cousins Properties","CUZ","4640.13","28.19","1185593","-3.62","-5.85","-.32","62.5","-2.27","16",".63","32.3","21.34","85","Finance","REIT and Equity Trust - Other",".62","3"
"Covista Inc.","CVSA","4257.94","125.09","319849","-2","-5.16","5.06","54.89","7.74","9.27","15.08","154.45","89.36","199","Consumer Discretionary","Schools","12.87","3"
"Cracker Barrel Old Country Store","CBRL","1105.93","49.48","730849","-8.46","-15.27","4.52","71.9","75.51",".37",".37","59.04","25.02","104","Retail-Wholesale","Retail - Restaurants",".79","1"
"Crane Company","CR","11665.2","201.82","372450","-.55","-7.86","-6.09","62.46","-3.42","8.16","14.97","226.44","160.86","70","Industrial Products","Manufacturing - General Industrial ","12.97","2"
"Crane NXT, Co.","CXT","2992.6","51.99","443422","4","1.09","10.78","48.38","-3.51","11.43","13.68","68.91","36.13","162","Business Services","Technology Services","7.78","3"
"Credicorp","BAP","35666.96","377.9","322468","-1.64",".74","-1.27","84.22","19.21","14.44","30.35","402.27","247.85","70","Finance","Banks - Foreign","25.04","3"
"Credo Technology Group","CRDO","30626.78","162.95","6870904","-.74","-38.74","-40.05","35",".46","205.68","50.25","302.52","87.81","48","Computer and Technology","Electronics - Semiconductors","33.83","3"
"Crescent Energy Company","CRGY","4843.72","14.66","5052738","5.01","23.19","40.42","100","54.87","22.14","15.24","14.66","7.75","91","Oils-Energy","Alternative Energy - Other","1.27","3"
"Cricut","CRCT","1177.08","5.62","728133","-3.93","-5.23","26.01","60.65","-.54","-.53","12.71","6.84","3.74","162","Business Services","Technology Services","12.71","2"
"Criteo","CRTO","854.53","17.44","334372","-4.02","-4.23","0","21.29","-24",".6","19.1","23.28","15.86","104","Computer and Technology","Internet - Software and Services","5.6","4"
"Crocs","CROX","5392.85","112.48","888857","-3.04","-15.15","-10.05","57.65","14.75","-1.5","16.1","141.19","73.39","168","Consumer Discretionary","Textile - Apparel","14.64","3"
"CrowdStrike","CRWD","211688.33","206.74","10053016","-3.83","-8.33","20.75","83.09","60.71","21.71","21.14","231","87.56","48","Computer and Technology","Security",".7","4"
"Crown Castle Inc.","CCI","32172.91","75.62","2350632","-2.12","-.15","-7.84","7.96","-25.05","-35.08","25.78","98.87","73.61","85","Finance","REIT and Equity Trust - Other","20.71","3"
"Crown Holdings","CCK","12250.84","112.64","690830","-2.55","-4.84","10.93","70.25","-1.19","4.78","7.09","122.14","90.21","64","Industrial Products","Containers - Metal and Glass","5.91","2"
"CryoPort","CYRX","787.59","15.55","488412","-1.95","2.78","3.6","83.21","43.43","-22.86","-17.65","17.13","7.72","93","Medical","Medical Services","-20.05","2"
"CubeSmart","CUBE","8902.91","39.54","1894536","-.53","-5.29","-2.66","58.54","-2.25","20.88","29.41","42.5","35.36","85","Finance","REIT and Equity Trust - Other","29.41","3"
"Cullen/Frost Bankers","CFR","10125.31","162.92","446616",".12","-3.36","11.85","85.75","15.83","2.46","28.66","170.08","119.85","96","Finance","Banks - Southwest","23.34","3"
"Cummins","CMI","76644.43","556.75","930319","2.06","-11.85","-22.33","48.67","-2.84","-1.27","9.8","727.59","394.78","104","Auto-Tires-Trucks","Automotive - Internal Combustion Engines","7.82","3"
"Curbline Properties Corp.","CURB","3372.91","29.32","1412870","-.31","-2.43","-1.81","74.82","14.22","51.3","13.1","31.75","22.1","171","Finance","REIT and Equity Trust - Retail","13.1","2"
"CurtissWright","CW","20642.41","558.9","390746","-1.73","-18.86","-27.6","24.81","-8.44","12.08","14.67","792.77","481.72","44","Aerospace","Aerospace - Defense Equipment","14.81","3"
"Cushman & Wakefield","CWK","3027.81","12.9","1659006","-4.3","-10.23","0","20.37","-29.38","8.91","2.9","17.2","11.8","171","Finance","Real Estate - Operations",".64","3"
"Custom Truck One Source","CTOS","2072.58","9.11","859031","1.9","-11.21","-19.17","56.86","41.52","7.86","1.05","11.97","5.34","171","Auto-Tires-Trucks","Automotive - Original Equipment","1.05","1"
"D.R. Horton","DHI","38567.97","137.89","1831292","-4.51","-8","-12.62","11.06","-15.13","-6.93","9.15","181.01","132.53","181","Construction","Building Products - Home Builders","9.15","3"
"DAQO New Energy","DQ","780.87","11.54","959274","-8.12","-22.65","-18.62","0","-64.21","-35.34","-34.5","35.69","11.54","223","Oils-Energy","Solar","-34.5","5"
"DAVE INC","DAVE","4473.66","350.71","339584","-10.27","5.08","11.54","67.96","45.94","59.67","34.74","442.53","155.92","162","Business Services","Technology Services","34.58","3"
"DHT","DHT","3542.92","22","3211246","8.96","14.58","16.46","100","58.26","-12.83","77.38","22","11.2","46","Transportation","Transportation - Shipping","65.52",""
"DICK'S Sporting Goods","DKS","12007.81","135.03","5360932","-3.39","-33.24","-42.04","9.33","-39.36","28.06","5.09","239.17","124.31","163","Retail-Wholesale","Retail - Miscellaneous","3.97","5"
"DLocal Limited","DLO","4382.69","14.86","2563125","-5.83",".68","16.18","79.88","-4.86","46.6","16.65","15.83","11.01","178","Business Services","Financial Transaction Services","15.04","3"
"DNOW INC","DNOW","2829.3","15.65","1991370","-.95","-4.05","15.93","78.78","5.28","18.84","1.84","16.87","11.12","70","Industrial Products","Manufacturing - General Industrial ","-4.58","3"
"DT Midstream","DTM","13145.65","128.86","920186",".22","-4.4","-10.08","52.05","-2.42","26.71","35.72","151.12","104.7","184","Oils-Energy","Oil and Gas - Integrated - United States","35.72","3"
"DTE Energy","DTE","27588.31","132.58","1101039","-3.28","-4.98","-10.15","18.44","-6.08","26.95","9.06","154.43","127.64","179","Utilities","Utility - Electric Power","8","3"
"DXC Technology","DXC","1819.88","11.39","2178367","-2.4","1.7","32.44","43.97","-32.05","-1.76","4.15","15.43","8.22","101","Computer and Technology","Computers - IT Services",".99","3"
"DaVita","DVA","11582.89","181.55","548924","-.06","1.33","-12.68","56.66","43.92","6.46","6.35","240.96","103.87","57","Medical","Medical - Outpatient and Home Healthcare","6.05","3"
"Daikin Industries","DKILY","39716.81","13.55","439194","1.35","1.19","-8.51","46.43","-5.73","6.75","5.34","16.25","11.21","55","Computer and Technology","Electronics - Miscellaneous Products","5.24","3"
"Daktronics","DAKT","860.38","17.89","693700","-8.16","-12.52","-13.82","5.93","-13.57","10.87","6.39","27.73","17.27","55","Computer and Technology","Electronics - Miscellaneous Products","5.66","2"
"Dana","DAN","3343.49","31.08","1279493","-1.4","2.47","6.51","62.26","16.4","-27.07",".8","38.93","18.13","171","Auto-Tires-Trucks","Automotive - Original Equipment","14.55","3"
"Danaher","DHR","140695.63","200.14","3012253","-5.16","-1.84","12.96","47.7","-21.01","2.9","23","242.05","161.91","93","Medical","Medical Services","15.95","3"
"Darden Restaurants","DRI","23943.83","209.89","885898","-3.74","-6.09","-1.67","69.57","1.69","9.39","9.37","227.68","169.21","104","Retail-Wholesale","Retail - Restaurants","9.13","3"
"Darling Ingredients","DAR","10274.55","65.11","2563163","-.97","-.96","21.29","91.6","66.24","7.36","9.83","68.34","29.91","212","Consumer Staples","Food - Miscellaneous","9.13","2"
"Datadog","DDOG","79430.98","221.21","3666305","3","-12.3","-.8","63.92","47.02","27.68","22.02","288.15","102.61","85","Computer and Technology","Internet - Software","4.48","3"
"Dauch Corporation","DCH","1539.68","6.48","2241358","-2.85","-4","2.69","35.55","-7.72","-4.71","2.12","9","5.09","171","Auto-Tires-Trucks","Automotive - Original Equipment","-2.01","3"
"Dave & Buster's Entertainment","PLAY","283.18","8.14","1465896","-6.11","-23.42","-31.88","0","-54.55","-1.4","-1.41","24.19","8.14","104","Retail-Wholesale","Retail - Restaurants","-3.09","3"
"Deckers Outdoor","DECK","11067.51","81.27","2624696","-3.82","-12.89","-25.52","4.18","-30.52","9.76","18.54","120.94","79.54","89","Retail-Wholesale","Retail - Apparel and Shoes","18.54","3"
"Deere & Company","DE","182196.39","675.74","1356672","-2.69","10.35","14.68","91.27","31.3","-11.66","11.78","698.37","439.11","104","Industrial Products","Manufacturing - Farm Equipment","10.16","3"
"Del Monte Corporation","DMC","1477.56","31.34","319206","-.7","2.35","14.21","27.54","-19.12",".98","3.03","43.02","26.9","212","Consumer Staples","Food - Miscellaneous",".79",""
"Delcath Systems","DCTH","552.06","15.91","388006","-3.46","-8.35","36.1","84.19","41.06","129.08",".56","17.36","8.19","157","Medical","Medical - Instruments",".56","1"
"Delek US Holdings","DK","4659.75","76.1","1720131","5.11","11.42","83.51","100","127.68","-9.53","3.88","76.1","26.68","22","Oils-Energy","Oil and Gas - Refining and Marketing","1.86","1"
"Dell Technologies","DELL","367665.16","567.29","8109053","9.86","14.72","38.53","100","262.9","18.8","8.04","567.29","111.07","29","Computer and Technology","Computer - Micro Computers","7.53","1"
"Delta Air Lines","DAL","52550.66","79.91","4834915","1.47","-12.49","-5.07","63.83","1.66","2.79","5.55","93.66","55.65","216","Transportation","Transportation - Airline","5.79","3"
"Deluxe","DLX","1083.12","23.62","439295","-3.2","-2.56","2.96","40.77","-4.54",".54","8.65","31.9","17.92","104","Business Services","Business - Office Products","4.91","3"
"Dentsply Sirona","XRAY","2085.24","10.46","3275912","-8.49","-9.67","1.26","16.27","-17.17","-2.98","7.85","14.68","9.64","91","Medical","Medical - Dental Supplies","-14.99","3"
"Designer Brands","DBI","298.57","5.88","561028","14.18","-4.23","-6.96","45.53","-27.31","-3.87",".94","9.11","3.18","89","Retail-Wholesale","Retail - Apparel and Shoes",".59","2"
"Deutsche Bank","DB","78531.2","40.48","1712793","-2.6","5.47","14.77","91.81","-5.64","-4.17","21.08","41.56","28.37","70","Finance","Banks - Foreign","11.53","3"
"Deutsche Boerse","DBOEY","57601.92","31.95","318673","-2.98","1.49","14.82","81.93","10.92","-10.63","35.24","33.82","23.47","84","Finance","Securities and Exchanges","33.04","3"
"Deutsche Telekom","DTEGY","158543.53","33.15","674225","-1.04",".82","7.42","45.15","-10.41","7.51","8.42","40.28","27.28","210","Utilities","Diversified Communication Services","7.18","3"
"Devon Energy","DVN","55253","50.23","10036950","2.95","13.16","19.25","90.95","23.13","7.83","16.7","52.07","31.74","85","Oils-Energy","Oil and Gas - Exploration and Production - United States","16.67","3"
"DexCom","DXCM","31332.28","83.03","3679545","-7.45","-9.24","14.57","75.17","14.82","15.6","19.98","92.34","54.84","157","Medical","Medical - Instruments","20.12","3"
"DiamondRock Hospitality","DRH","2496.19","12.2","2209740","1.16","-.73","-.89","79.93","22.58","-.83","13.52","13.38","7.5","85","Finance","REIT and Equity Trust - Other","13.52","2"
"Diamondback Energy","FANG","57396.52","204.97","1781310","1","2.74","11.7","88.98","23.2","35.79","25.87","213.69","134.53","85","Oils-Energy","Oil and Gas - Exploration and Production - United States","8.58","3"
"Digi International","DGII","2619.55","69.03","338633","-1.78","-18.92","-.04","68.27","43.24","1.46","18.9","85.24","34.15","78","Computer and Technology","Computer - Networking","9.63","2"
"Digital Realty Trust","DLR","69962.99","188.58","1898710",".42","-4.56",".23","72.62","8.04","10.04","11.8","203.91","147.93","85","Finance","REIT and Equity Trust - Other","11.8","2"
"Digital Turbine","APPS","1429.2","11.81","2443574","8.55","-6.42","37.17","77.7","112.8","15.24","13.67","14.39","2.82","85","Computer and Technology","Internet - Software","-4.46","2"
"DigitalBridge Group","DBRG","2981.17","15.9","3493900","-.25","-.06",".82","98.83","-6.42","64.13","20.01","15.98","9.17","175","Finance","Financial - Investment Management","49.79",""
"DigitalOcean","DOCN","12831.55","122.95","2225343","12.39","-7.06","-29.04","60.35","145.57","15.48","20.5","181.29","34.16","85","Computer and Technology","Internet - Software","23.26","3"
"Diodes","DIOD","4375.4","95.01","624463","5.63","-2.24","-20.47","65.49","67.51","13.04","5.21","122.76","42.36","48","Computer and Technology","Electronics - Semiconductors","5.27","2"
"Disney","DIS","183978.5","106.55","7232960","-.57","1.67","2.56","56.63","-16.13","3.35","11.53","117.37","92.42","168","Consumer Discretionary","Media Conglomerates","8.7","3"
"Diversified Healthcare Trust","DHC","1815.97","7.5","1240384","-2.22","-10.39","-15.35","61.72","40.18","2.84","-17.73","9.64","4.05","85","Finance","REIT and Equity Trust - Other","-17.73","3"
"Docusign","DOCU","12270.12","65.65","3265541","-.49","2.43","51.02","55.25","-13.26","8.16","25.49","85.01","41.75","85","Computer and Technology","Internet - Software","9.82","3"
"Dolby Laboratories","DLB","6039.78","64.48","873669","4.13","3.38","23.22","66.1","-12.08","5.92","29.18","72.67","48.51","189","Consumer Discretionary","Audio Video Production","16.7","3"
"Dole","DOLE","1259.14","13.33","986894","-4.1","-.22","-4.79","17.62","-18.37","8.23","1.09","16.37","12.68","168","Consumer Staples","Agriculture - Operations",".63","3"
"Dollar General","DG","27484.47","124.58","2501958","-5.09","2.05","9.81","47.5","-16.47","5.2","3.78","156.24","95.94","30","Retail-Wholesale","Retail - Discount Stores","3.9","2"
"Dollar Tree","DLTR","22172.24","118.17","2387155","-9.82","-8.77","5.84","58.98","-13.02","10.43","6.81","141.21","85.04","30","Retail-Wholesale","Retail - Discount Stores","8.03","2"
"Dominion Energy","D","56606.29","64.36","3855534","-3.64","-6.1","-5.92","49.83",".11","14.16","17.06","71.69","57.08","179","Utilities","Utility - Electric Power","13.98","3"
"Domino's Pizza","DPZ","10308.35","311.6","780775","-10.21","-11.19","-.28","16.24","-31.36","4.96","11.86","458.97","283.03","104","Retail-Wholesale","Retail - Restaurants","11.86","3"
"Donaldson","DCI","10345.06","89.25","615774","-1.49","-6.75","4.36","30.53","-10.32","5.28","12.09","110.57","79.88","193","Industrial Products","Pollution Control","11.68","3"
"DoorDash","DASH","87504.13","201.95","3864293","-9.03","-6.62","16.42","40.96","-19.96","27.93","5.29","281.74","146.6","186","Computer and Technology","Internet - Services","5.29","3"
"Dorian LPG","LPG","2360.77","55.18","519670","3.01","20.93","39.48","99.94","101.57","36.27","50.08","55.2","23.93","46","Transportation","Transportation - Shipping","55",""
"DoubleVerify","DV","2078.38","13.41","2424377",".45",".83","29.82","77.67","5.38","13.92","19.57","14.79","8.61","85","Computer and Technology","Internet - Software","7.66","3"
"Douglas Emmett","DEI","1797.11","10.73","1257158","-4.88","-9.76","-8.37","20.31","-12.46","1.77","-2.27","16.81","9.18","85","Finance","REIT and Equity Trust - Other","-2.27","4"
"Dover","DOV","25461.25","189.05","1084625","-1.06","-8.52","-15.44","38.66","-13.46","4.48","16.46","233.31","161.16","70","Industrial Products","Manufacturing - General Industrial ","13.48","2"
"Dow","DOW","20969.56","29.03","7881317","-4.38","-4.38","-8.51","39.49","14.31","-6.97","1.4","41.87","20.65","85","Basic Materials","Chemical - Diversified ","-3.13","3"
"Doximity","DOCS","4559.53","25.58","2631047","-5.61","-3.8","25.02","13.26","-49.68","13.05","43.6","75.12","18.01","82","Medical","Medical Info Systems","25.48","3"
"Dr. Reddys Laboratories","RDY","9932.54","11.9","2423503","-1.08","-4.19","-10.46","13","-24.79","-6.06","10.76","15.38","11.38","74","Medical","Medical - Generic Drugs","10.15","4"
"DraftKings","DKNG","12282.27","24.74","8610803","2.27","-2.68","-6.25","15.96","-37.96","26.99","3.57","45.91","20.72","184","Consumer Discretionary","Gaming","-2.68","3"
"Dream Finders Homes","DFH","1113.18","12.27","541169","-11.09","-17.32","-21.35","1.38","-36.62","-2.89","3.55","30.12","12.02","181","Construction","Building Products - Home Builders","3.55",""
"Driven Brands Holdings","DRVN","2004.51","12.15","1021071","-10.53","-5.52","-4.18","22.37","-25.16","-20.39","10.61","18.57","10.3","74","Retail-Wholesale","Automotive - Retail and Wholesale - Parts","8.61","2"
"Dropbox","DBX","8026.21","35.56","3217754","-.39","-1.03","36.93","97.33","13.69","-1.07","28.48","35.93","22.06","186","Computer and Technology","Internet - Services","17.49","5"
"DuPont de Nemours","DD","17149.11","126.99","1140257","-3.16","-11.87","-11.29","16.09","-4.81","-44.7","13.72","246.51","104.08","85","Basic Materials","Chemical - Diversified ",".67","3"
"Duke Energy","DUK","93112.02","119.42","3378908","-1.63","-4.07","-3.58","27.85","-8.17","6.19","15.81","133.46","114","179","Utilities","Utility - Electric Power","15.78","3"
"Duolingo","DUOL","6722.21","143.68","1127845","-9.53","-.29","14.43","20.86","-25.42","38.71","14.41","347.27","90.03","162","Business Services","Technology Services","35.88","3"
"Duos Technologies Group, Inc.","DUOT","242.21","8.26","1383374","-5.92","-11.75","-37.19","23.55","-35.08","271.16","-48.54","14.64","6.3","162","Business Services","Technology Services","158.99","3"
"Dutch Bros","BROS","7668.54","43.9","3776319","-5.06","-14.14","-37.92","1.54","-36.02","27.88","5.82","73.31","43.44","104","Retail-Wholesale","Retail - Restaurants","4.91","3"
"Dycom Industries","DY","9273.6","307.47","718709","4.03","-24.9","-32.67","19.58","-21.03","17.95","6.71","535.2","252.01","40","Construction","Building Products - Heavy Construction","4.79","3"
"Dynatrace","DT","14759.33","51.07","6414932","-3.2",".63","23.3","84.17","6.98","18.82","25.34","54.59","32.36","101","Computer and Technology","Computers - IT Services","7.22","3"
