Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Brookfield Infrastructure","BIPC","4503.49","36.61","1034816","-7.5","-8.79","-11.38","7.22","-28",".05","9.3","51","35.49","191","Utilities","Utility - Gas Distribution","-9.41","3"
"Brookfield Infrastructure Partners","BIP","16711.14","36.29","716592","-6.59","-8.47","-6.92","47.94","-6.73","9.8","3.51","42.62","30.46","90","Finance","REIT and Equity Trust - Other","3.51","3"
"Brookfield Renewable","BEPC","4734.6","31.38","1654323","-5.05","-5.77","-16.3","0","-26.92","-36.56","-44.05","44.43","31.38","95","Oils-Energy","Alternative Energy - Other","-44.05","4"
"Brookfield Renewable Partners","BEP","9312.46","31.03","792123","-4.49","-5.11","-12.02","50.36","2.73","9.04","7.8","37.31","24.66","159","Utilities","Utility - Electric Power","4.5","3"
"Brown & Brown","BRO","24105.33","72.04","1682361","-1.02","1.54","19.71","41.49","-19.29","22.83","24.34","96.95","54.38","166","Finance","Insurance - Brokerage","17.75","3"
"BrownForman","BF.B","12563.7","27.38","1987956","-2.46","-3.52","3.2","56.68","-6.19","-1.18","18.42","30.88","22.8","209","Consumer Staples","Beverages - Alcohol","18.42","4"
"Bruker","BRKR","8992.25","59.02","1947165","3.43","12.48","7.47","84.8","11.86","2.08","8.72","64.34","29.35","98","Computer and Technology","Instruments - Scientific","-2.35","3"
"Brunswick","BC","4824.17","74.45","657470","-6.55","-10.92","-5.38","51.53","-10.46","2.4","4.44","89.22","58.75","98","Consumer Discretionary","Leisure and Recreation Products","-1.53","3"
"Buenaventura Mining","BVN","8679.6","34.21","1211614","-5.45","3.67","11.51","61.44","9.76","49.98","51.27","43.67","19.14","233","Basic Materials","Mining - Silver","50.88","3"
"BuildABear Workshop","BBW","377.63","30.12","870536","-22.97","-13.5","-10.89","3.54","-56.11","6.73","8.93","75.85","28.44","200","Retail-Wholesale","Retail - Miscellaneous","9.96","5"
"Builders FirstSource","BLDR","6788.26","63.09","1915032","-8.13","-16.83","-15.45",".35","-45.25","-7.38","3.38","149.21","62.79","219","Retail-Wholesale","Building Products - Retail",".71","5"
"Bullish","BLSH","4923.22","32.64","1673820","-1.42","36.91","25.06","22.75","-23.04","-99.88","21.8","69.49","21.79","74","Computer and Technology","Internet - Software","-389.38","3"
"Burlington Stores","BURL","16147.9","257.07","1448971","-18.13","-30.4","-21.39","11.28","-20.53","8.76","6.12","372.19","242.43","30","Retail-Wholesale","Retail - Discount Stores","5.85","3"
"Butterfly Network","BFLY","2023.77","7.6","5115197","-12.04","-9.74","41","74.39","78.58","18.96","-42.24","9.7","1.5","67","Medical","Medical Info Systems","-66.74","2"
"C.H. Robinson Worldwide","CHRW","16966.8","145.2","1336864","-4.3","-5.47","-21.51","24.47","-19.35","-8.42","3.97","209.42","124.39","74","Transportation","Transportation - Services","3.73","3"
"C3.ai","AI","1635.33","10.52","4668405","8.45","6.16","-2.59","23.19","-30.32","-35.67","-73.42","19.66","7.76","98","Computer and Technology","Computers - IT Services","-192.1","3"
"CACI International","CACI","13575.08","614.27","307016","-1.68","18.58","17.87","72.5","2.94","10.89","6.91","680.08","440.76","98","Computer and Technology","Computer - Services","5.6","2"
"CAE","CAE","7601.22","23.72","795040","-6.13","-11.56","-6.54","5.14","-30.38","8.45","8.07","34.05","23.16","34","Aerospace","Aerospace - Defense Equipment","5.75","3"
"CAVA Group, Inc.","CAVA","7217.46","61.79","3299204","-8.82","-6.62","-24.24","33.83","-5.99","22.41","4.82","97.39","43.59","95","Retail-Wholesale","Retail - Restaurants","4.82","3"
"CBIZ","CBZ","2955.21","54.46","1024872","-.51","-.62","59.24","74.42","-3.61","52.08","8.24","64.54","25.14","45","Business Services","Consulting Services","4.73","2"
"CBRE Group","CBRE","41137.07","142.06","1407402","-5.52","-6.02","5.97","37.09","-21.11","13.37","5.13","171.61","124.64","179","Finance","Real Estate - Operations","2.98","3"
"CCC Intelligent Solutions","CCC","4228.98","7.18","8928559","-1.64","11.15","52.77","52.11","-19.36","11.88","22.73","9.9","4.22","74","Computer and Technology","Internet - Software","3.81","2"
"CDW","CDW","18586.34","148.67","1734837","5.1","6.12","14.98","69.08","-2.54","6.79","5.78","170.77","99.3","98","Computer and Technology","Computers - IT Services","4.6","3"
"CECO Environmental","CECO","4164.9","71.11","837700","1.11","2.88","-22.95","47.64","6.09","38.79","6.18","99.67","45.12","212","Industrial Products","Pollution Control","-3.39","3"
"CF Industries","CF","21076.86","139.27","2651474","10.8","19.33","27.47","100","60.79","19.34","25.74","139.27","76.09","51","Basic Materials","Fertilizers","27.12","3"
"CGI Group","GIB","15404.72","72.85","335618","-.53",".33","8.98","32.23","-29.53","5.47","11.52","97.18","61.28","98","Computer and Technology","Computer - Services","10.54","4"
"CION Investment Corporation","CION","366.56","7.45","575389","1.5","19.58","6.73","31.49","-31.21","-4.6","36.19","10.8","5.91","98","Finance","Financial - SBIC & Commercial Industry","1.17","3"
"CLEAR Secure","YOU","5956.73","44.03","1812356","-.5","-22.02","-15.28","44.03","12.07","16.91","14.78","62.36","29.61","74","Computer and Technology","Internet - Software","14.78","4"
"CMB.TECH nv","CMBT","3738.81","18.75","1064928","6.23","17.85","26.09","100","73.49","77.21","47.38","18.75","8.58","32","Transportation","Transportation - Shipping","37.19",""
"CME Group","CME","99880.33","277.77","1893231","-1.14","4.91","5.3","54.87","-9.18","6.37","63.38","326.46","218.58","169","Finance","Securities and Exchanges","63.3","3"
"CMS Energy","CMS","21342.06","68.06","3418291","-1.69","-4.93","-7.35",".83","-13.1","13.63","11.81","79.94","67.96","159","Utilities","Utility - Electric Power","11.64","4"
"CNA Financial","CNA","13140.38","48.56","350622","-1.8","-7.22","8.39","49.66","-9.18","5.04","9.32","55.31","41.9","60","Finance","Insurance - Property and Casualty","8.16","3"
"CNH Industrial","CNH","16894.96","13.65","22536766","17.47","26.51","34.09","100","32.19","-8.78","2.9","13.65","9.22","219","Industrial Products","Manufacturing - Farm Equipment","1.71","3"
"CNO Financial Group","CNO","5118.28","55.32","780996","1.08","-.65","11.47","97.91","16.31",".85","10.29","55.68","38.49","79","Finance","Insurance - Multi line","6.02","2"
"CNX Resources","CNX","5559.72","37.58","1272204","4.22","8.8","13.19","62.99","-8.74","76.76","24.98","42.61","29.02","166","Oils-Energy","Oil and Gas - Exploration and Production - United States","36.53","3"
"COHERENT CORP","COHR","52608.38","268.64","7331545","-8.74","-18.15","-24.28","53.33","29.96","22.51","15.4","426.89","87.8","159","Business Services","Technology Services","11.31","2"
"CONMED","CNMD","1480.49","49.43","323879","-2.08",".26","36.17","75.77","8.71","5.18","10.69","54.97","32.11","90","Medical","Medical - Dental Supplies","4.12","3"
"COPT DEFENSE PR","CDP","4021.53","35.46","710116","-4.98","-5.14","3.71","73.8","13.89","1.41","20.94","38.35","27.32","90","Finance","REIT and Equity Trust - Other","20.94","3"
"CORE LABS INC","CLB","573.1","12.49","489720","4.17","14.06","-6.93","26.74","-30.43",".51","5.33","19.67","9.87","159","Oils-Energy","Oil and Gas - Field Services","5.1","3"
"CRH","CRH","61651.91","92.67","4468170","-4.51","-7.33","-7.31","3.66","-33.7","5.27","10.04","131.38","91.2","163","Construction","Building Products - Miscellaneous","9.93","3"
"CSX","CSX","90122.91","48.65","9284243","-6.01","-4.83","4.83","78.38","19.83","-3.08","23.06","53.23","32.05","65","Transportation","Transportation - Rail","22.21","3"
"CTO Realty Growth","CTO","803.31","21.43","354929","-1.29","-1.7","2.14","84.87","3.94","20.1","32.63","22.53","15.26","90","Finance","REIT and Equity Trust - Other","32.63","3"
"CVB Financial","CVBF","3922.98","22.29","963542","-.49","-2.62","6.8","80.76","7","-5.28","40.37","23.3","18.05","177","Finance","Banks - West","29.02","3"
"CVR Energy","CVI","4314.75","42.92","927027","7.22","37.56","37.78","100","50.64","-5.89","-1.53","42.92","20.72","20","Oils-Energy","Oil and Gas - Refining and Marketing",".81","3"
"CVS Health","CVS","124354.29","97.23","7368904","3.09","-1.91","-.81","67","9.4","7.85","2.42","110.6","70.08","86","Medical","Medical Services","1.18","3"
"Cabot","CBT","4276.32","82.84","368745","-2.06","-2.01","-.23","69.56","11.6","-7.04","9.57","93.4","58.71","98","Basic Materials","Chemical - Diversified ","5.23","3"
"Cactus","WHD","5784.14","72.14","730105","8.58","9.45","24.21","96.06","41.01","-4.49","17.4","73.73","33.4","204","Oils-Energy","Oil and Gas - Integrated - United States","6.01","3"
"Cadence Design Systems","CDNS","84454.77","306.67","2107873","-8.37","-9.02","-20.37","27.21","-12.4","14.12","37.5","416.39","265.66","93","Computer and Technology","Computer - Software","23.6","3"
"Cadre Holdings, Inc.","CDRE","1225.1","28.61","385561","-9.23","-7.8","-3.15","6.68","-37.45","7.53","5.88","46.07","27.36","65","Industrial Products","Security and Safety Services","5.26","3"
"Caesars Entertainment","CZR","6050.23","29.69","3715193",".1","-1.36",".75","94.13","13.34","2.14","-2.43","30.41","18.14","180","Consumer Discretionary","Leisure and Recreation Services","-3.99","4"
"CalMaine Foods","CALM","3698","78.82","823918","-5.1","-8","-.32","14.64","-11.55","-31.68","10.88","116.01","72.44","51","Basic Materials","Agriculture - Products","10.88",""
"Caleres","CAL","410.8","12.23","480927","-6.57","-14.6","-10.99","48.91","-10.27","1.29","1.61","15.75","8.86","169","Consumer Discretionary","Shoes and Retail Apparel ",".02","4"
"California Resources","CRC","4758.08","53.57","834560","1.96","4.32","-9","37.7","6.98","14.73","8.68","70.13","43.55","166","Oils-Energy","Oil and Gas - Exploration and Production - United States","-3.79","3"
"California Water Service Group","CWT","3100.61","50.14","499125","-.24",".8","8.83","77.45","3.32","-3.54","12.63","52.44","42.24","98","Utilities","Utility - Water Supply","12.63","3"
"Calix","CALX","2366.19","37.58","754791","-2.03","-2.41","-2.62","7.22","-36.61","20.26","10.41","68.42","35.18","74","Computer and Technology","Internet - Software","4.61","3"
"Callaway Golf Company","CALY","2806.19","15.72","1676885","-.13","-17.74","-3.32","65.04","20.28","-51.4","4.97","19.66","8.39","98","Consumer Discretionary","Leisure and Recreation Products","3.37","3"
"Calumet, Inc.","CLMT","4664.76","53.07","1298224","11.05","31.82","53.16","100","138.48","-1.25","-2.53","53.07","16.3","204","Oils-Energy","Oil and Gas - Integrated - United States","-2.98","3"
"Camden Property Trust","CPT","10610.92","105.54","804267","-1.92","-5.69","-8.47","41.61","-14.39","1.92","20.8","117.58","96.96","98","Finance","REIT and Equity Trust - Residential","20.8","3"
"Cameco","CCJ","41976.67","96.38","2699244","-10.23","2.24","1.42","35.72","-5.94","8.87","15.23","134.09","75.42","95","Oils-Energy","Alternative Energy - Other","10.2","3"
"Camping World","CWH","701.37","6.79","1529071","4.3","4.62","-5.96","9.45","-37.69","4.41",".38","17.91","5.63","185","Auto-Tires-Trucks","Automotive - Original Equipment","-1.55","4"
"Camtek","CAMT","6154.46","131.91","429357","-7.92","-10.63","-20.87","42.21","10.76","15.57","30.69","207.46","76.73","29","Computer and Technology","Electronics - Measuring Instruments","7.4","3"
"Canada Goose","GOOS","795.93","8.15","779974",".37","-7.6","-17.01","1","-43.81","14.14","5.07","15.1","8.08","84","Retail-Wholesale","Retail - Apparel and Shoes","3.65","4"
"Canadian Imperial Bank of Commerce","CM","105579.71","115.66","1119542","-2.15","-2.54","5.01","82.62","13.98","-5.81","30.85","123.74","77.25","74","Finance","Banks - Foreign","16.09","3"
"Canadian National Railway","CNI","73495.21","121.45","1171704","-4.78","-4.78","1.9","76.99","9.7","-.46","26.94","130.58","90.91","65","Transportation","Transportation - Rail","26.92","3"
"Canadian Natural Resources Limited","CNQ","106852.63","51.81","6030690","4.37","15.78","13.82","100","36.67","4.33","23.56","51.81","29.91","49","Oils-Energy","Oil and Gas - Exploration and Production - Canadian","22.78","3"
"Canadian Pacific Kansas City Limited","CP","78650.53","89.54","2058448","-5.46","-2.09","-.07","74.29","8.58","1.64","27.5","96.69","68.88","65","Transportation","Transportation - Rail","25.02","3"
"Canadian Solar","CSIQ","907.1","13.36","1914808","-3.68","-13.25","-12.34","15.29","-49.81","-6.65","-4.43","33.58","9.71","218","Oils-Energy","Solar","-3.73","4"
"Cannae","CNNE","684.88","15.79","496715","2","6.04","10.19","57.87","-10.37","-6.39","-34.58","19.54","10.64","86","Finance","Financial - Investment Management","-38.18",""
"Capital One Financial","COF","132880.83","216.6","2974413","-.28","-2.27","21.94","49.49","-20.2","28.39","20.61","257.94","176.1","70","Finance","Financial - Consumer Loans","13.37","3"
"Capital Southwest","CSWC","1576.78","24.74","619729","-1.98","1.31","4.92","86.39","-.27","13.53","58.71","25.57","19.47","86","Finance","Financial - Investment Management","46.68","3"
"Capitol Federal Financial","CFFN","1092.32","8.69","757380",".35","-4.4","7.68","84.23","13.94","9.99","36.13","9.19","6.02","70","Finance","Financial - Savings and Loan","18.69",""
"Capri Holdings","CPRI","1444.51","12.71","4298316","-6.54","-20.66","-34.79","0","-53.49","-21.79","5.72","27.66","12.71","84","Retail-Wholesale","Retail - Apparel and Shoes","4.44","3"
"CarGurus","CARG","3084.61","34.63","871581","-4.34","-4.89","23.24","63.55","-19.37","1.41","23.96","39.03","26.96","98","Retail-Wholesale","Internet - Commerce","18.06","3"
"CarMax","KMX","8717.6","61.43","1677630","-3.78","8.4","26.66","91.63","41.95","-1.79","1.53","64.22","30.88","72","Retail-Wholesale","Automotive - Retail and Wholesale - Parts",".84","2"
"Cardinal Health","CAH","57095.02","245.49","1722257","2.97","2.62","13.49","100","6.67","14.23","1.05","245.49","147.47","90","Medical","Medical - Dental Supplies",".67","3"
"CareDx","CDNA","2566.02","49.6","1080103","-2.67","9.01","111.42","93.04","135.07","13.79","12.88","52.36","12.73","86","Medical","Medical Services","24.23","1"
"CareTrust REIT","CTRE","9350.12","39.57","2351702","-.93","-3.82","4.88","63.52","-2.29","60.79","62.19","43.4","32.9","90","Finance","REIT and Equity Trust - Other","62.19","3"
"Caris Life Sciences,?Inc.","CAI","7008.36","24.8","5781349","-7.53","50.76","44.52","42.99","-17.93","96.97","10.62","38.39","14.55","86","Medical","Medical Services","10.62","3"
"Carlisle Companies","CSL","13579.45","341.93","579078","-6.51","-11.26","4.3","37.72","-4.55",".33","16.47","418.74","295.41","98","Conglomerates","Diversified Operations","14.21","3"
"Carlyle Group","CG","16797.53","47.14","3913778","-3.78","-5.42","6.87","22.96","-28.79","-11.91","42.92","69.35","40.52","86","Finance","Financial - Investment Management","10.08","3"
"Carlyle Secured Lending","CGBD","795.38","11.56","616398","2.03","12.45","5.28","39.25","-17.36","9.88","59.75","13.99","9.99","98","Finance","Financial - SBIC & Commercial Industry","14.26","3"
"Carnival","CCL","32515.47","23.74","17996656","-7.23","-19.99","-8.66","4.74","-30.59","6.4","12.01","33.99","23.23","180","Consumer Discretionary","Leisure and Recreation Services","11.24","3"
"Carpenter Technology","CRS","22845.01","460.97","772065","-4.7","-19.18","-11.87","59.08","30.73","8.59","17.34","619.25","232.4","23","Basic Materials","Steel - Speciality","16.96","2"
"Carrier Global","CARR","47464.64","57.58","5127282","-1.97","-12","-15.29","28.16","-2.7","-3.29","9.34","76","50.36","41","Construction","Building Products - Air Conditioner and Heating","5.52","2"
"Cars.com","CARS","641.86","11.99","608983",".17","1.27","25.03","71.01","-12.25",".57","15.59","13.79","7.58","98","Retail-Wholesale","Internet - Commerce","4.73","3"
"Carter Bankshares","CARE","700.6","31.61","350624",".38","-9.97","8.55","78.09","43.56","4.74","13.71","35.72","16.96","58","Finance","Banks - Northeast","36.79","3"
"Carter's","CRI","1189.81","32.41","1125220","-5.46","-18.87","-17.6","29.27","-10.77","1.91","4.02","44.37","27.46","169","Consumer Discretionary","Shoes and Retail Apparel ","6.55","1"
"Carvana","CVNA","81610.4","74.16","8404310",".28","6.74","10.27","45.4","-21.55","48.63","6.26","95.69","56.26","98","Retail-Wholesale","Internet - Commerce","6.26","3"
"Casella Waste Systems","CWST","5943.98","93.4","453277","-.36","3.73","2.6","56.94","-14.85","17.95","4.27","107.34","74.97","174","Business Services","Waste Removal Services",".29","3"
"Casey's General Stores","CASY","27886.54","753.59","314713","-6.63","-11.64","-17.69","61.43","21.74","10.16","4.07","916.28","494.52","219","Retail-Wholesale","Retail - Convenience Stores","4.07","4"
"Castle Biosciences","CSTL","1020.96","33.42","389911","-1.94","9.93","58.54","61.35","-23.29","3.66","-5.43","43.04","18.15","164","Medical","Medical - Biomedical and Genetics","-5.43","2"
"Caterpillar","CAT","364191.22","792.28","2477612","-3.61","-9.05","-7.46","58.04","23.49","4.29","14.87","1064.9","415.12","98","Industrial Products","Manufacturing - Construction and Mining","14.51","2"
"Cathay General Bancorp","CATY","4136.26","62","368896","-.06","-3.32","4.22","85.17","14.4","-.43","39.89","64.93","45.17","177","Finance","Banks - West","24.66","3"
"Cboe Global Markets","CBOE","30715.25","294.12","973499","-5.79","3.29","-2.31","46.31","4.63","15.13","49.87","366.7","231.51","169","Finance","Securities and Exchanges","26.68","3"
"Celanese","CE","5120.88","46.66","1429296","4.38","8.16","-7.38","33.02","-1.46","-7.16","6.02","69.24","35.53","90","Basic Materials","Chemical - Specialty","-12.04","3"
"Celestica","CLS","31938.57","277.77","2603596","-9.62","-23.43","-23.46","29.9","-16.1","28.46","6.07","472.4","194.75","7","Computer and Technology","Electronics - Manufacturing Services","7.16","1"
"Cellebrite DI Ltd.","CLBT","2898.49","11.62","4999377","0","-25.7","-10.55","12.94","-42.45","18.56","26.03","19.56","10.44","74","Computer and Technology","Internet - Software","11.43","4"
"Celsius","CELH","7917.47","31.29","12811727","-11.18","7.34","10.29","18.3","-38.92","85.54","14.49","64.86","23.77","198","Consumer Staples","Food - Miscellaneous","4.24","5"
"Cemex","CX","15328.08","10.58","6563874","-3.64","-8.4","-10.34","36.27","-17.78","-.42","3.02","13.55","8.89","200","Construction","Building Products - Concrete and Aggregates","2.83","3"
"Cencora, Inc.","COR","64186.62","336.36","1354750","2.61","6.03","19.6","68.54","-11.08","9.31","1.01","374.75","252.74","86","Medical","Medical Services",".79","3"
"Cenovus Energy","CVE","60447.92","32.81","6320735","4.22","18.32","15.65","98.15","73.14","-10.22","12.37","33.13","15.85","98","Oils-Energy","Oil and Gas - Integrated - Canadian","12.37","3"
"Centene","CNC","33265.62","67.34","3813494","2.86",".52","3.06","96.56","46.12","19.44","1.27","68.72","28.65","35","Medical","Medical - HMOs","-2.51","1"
"CenterPoint Energy","CNP","26026.04","39.51","5772997","-.2","-2.8","-7.56","28.37","-7.99","8.26","13.09","45.04","37.32","159","Utilities","Utility - Electric Power","11.61","3"
"Centerra Gold","CGAU","4350.52","22.26","1620484","-6.12","14.39","51.02","87.62","38.31","14.01","18.39","24.25","8.17","234","Basic Materials","Mining - Gold","36.92","3"
"Central Garden & Pet","CENTA","2293.39","36.64","338681","-4.03","-4.95","-.38","72.37","12.08","-2.23","5.92","40.6","26.27","98","Consumer Discretionary","Consumer Products - Discretionary","5.39","2"
"Centrus Energy","LEU","3421.72","171.49","580608","-8.6","-8.6","16.97","8.6","-36.92","1.52","10.23","436","146.61","188","Basic Materials","Mining - Non Ferrous","10.23","3"
"Centuri Holdings, Inc.","CTRI","2071.76","20.52","1599123","-3.07","-7.69","-27.21","5.13","-27.44","13.1","1.63","41.8","19.37","159","Utilities","Utility - Electric Power",".86","3"
"Century Aluminum","CENX","4680.4","47.28","2223781","7.58",".81","-19.92","54.35","7.75","13.85","14.1","68.77","21.69","240","Industrial Products","Metal Products - Procurement and Fabrication","22.63","5"
"Cerence","CRNC","384.91","8.51","739445","5.98","-7.7","-14.47","34.74","-28.92","-24.05","19.98","13.3","5.96","98","Computer and Technology","Computers - IT Services","-4.97","4"
"CeriBell, Inc.","CBLL","952.16","24.81","435190","5.8","35.65","34.98","99.43","1.02","36.09","-64.73","24.89","10.92","93","Medical","Medical - Products","-64.73","4"
"Certara","CERT","1263.02","8.28","2609016",".73","3.37","59.85","41.67","-16.08","8.75","15.71","13.6","4.48","164","Medical","Medical - Biomedical and Genetics","-16.75","3"
"Ceva, Inc.","CEVA","739.04","26.25","970041","-4.99","-23.34","-36.09","27.52","8.92","2.49","9.51","50.06","17.21","74","Computer and Technology","Internet - Software","-9.48","3"
"Chagee Holdings Limited - Sponsored ADR","CHA","2131.01","11.61","910274","9.22","5.83","-.94","24.62","-10.86","8.6","12.17","19.11","9.16","98","Consumer Staples","Beverages - Soft drinks","10.23","3"
"Champion Homes, Inc.","SKY","4671.35","86.06","632557","-5.62","-5.59","14.55","65.66","-9.06","7.26","7.4","97.46","64.26","193","Construction","Building Products - Mobile Homes and RV Builders","7.16","3"
"Charles River Laboratories International","CRL","13928.29","291.76","922630","-1.13","11.9","56.62","95.54","30.6","-.85","12.18","298.58","145.57","86","Medical","Medical Services","-5.96","2"
"Charles Schwab","SCHW","187183.3","108.24","7306000","-1.05",".2","21.25","80.88","-3.27","22.01","40.46","113.65","85.35","32","Finance","Financial - Investment Bank","38.79","2"
"Charter Communications","CHTR","18961.54","158.97","2578128","3.3","3.79","15.37","22.37","-32","-.56","9.05","282.74","123.31","219","Consumer Discretionary","Cable Television","9.05","3"
"Check Point Software Technologies","CHKP","13670.25","133.89","881553","3.75","6.81","6.52","22.68","-35.57","6.25","48.05","206.91","112.47","41","Computer and Technology","Security","37.93","3"
"Chemours","CC","2359.82","15.68","2404296","-.63","7.47","-22.8","29.78","18.75",".45","1.88","27.94","10.48","98","Basic Materials","Chemical - Diversified ","-5","3"
"Cheniere Energy","LNG","61105.2","295.86","1621575","4.15","16.13","22.35","99.03","35.9","27.21","15.41","296.91","188.83","166","Oils-Energy","Oil and Gas - Exploration and Production - United States","13.57","3"
"Chevron","CVX","418428.84","211.78","7901965","5.78","13.61","11.58","100","24.07","-6.79","9.95","211.78","146.75","197","Oils-Energy","Oil and Gas - Integrated - International","9.57","3"
"Chewy","CHWY","9895.78","24.17","6473317","5.22",".58","20.97","26.83","-34.7","6.24","4.45","42.33","17.51","98","Retail-Wholesale","Internet - Commerce","1.99","4"
"Chime Financial, Inc.","CHYM","12648.53","33.41","9793042",".78","28.9","103.22","100","18.52","30.69","-.74","33.41","16.44","156","Finance","Financial - Miscellaneous Services","-.74","1"
"Chimera Investment","CIM","961.01","11.48","740788","0","-3.12","-13.16","5.23","-17.53","7.94","88.89","14.74","11.3","234","Finance","REIT and Equity Trust",".14",""
"Chipotle Mexican Grill","CMG","48743.9","38.52","15417894","3.16","11.65","26.63","72.92","-7.04","5.41","11.72","42.36","28.18","95","Retail-Wholesale","Retail - Restaurants","11.43","3"
"Choice Hotels International","CHH","4518.87","100.4","463355","-8.61","-10.19","-3.67","42.46","-5.89",".75","19.4","122.08","84.4","98","Consumer Discretionary","Hotels and Motels","20.28","3"
"Chord Energy Corporation","CHRD","8181.71","149.58","729676","6.74","15.11","8.2","98.73","44.08","-7.12","17.14","150.41","84.99","166","Oils-Energy","Oil and Gas - Exploration and Production - United States","13.42","3"
"Chubb Limited","CB","130948.2","339.42","1608875","-1.27","-3.72","2.67","74.73","-2.9","6.54","18.41","363.5","268.2","60","Finance","Insurance - Property and Casualty","18.1","3"
"Church & Dwight Co.","CHD","23559.09","99.32","1666324","-3.44","-4.17","1.15","74.89","5.76","1.57","13.52","105.26","81.6","177","Consumer Staples","Consumer Products - Staples","11.96","3"
"Churchill Downs","CHDN","6215.87","89.18","902729","1.84","3.21",".59","19.86","-30.02","7.01","15.79","117.59","82.14","191","Consumer Discretionary","Gaming","13.82","3"
"Ciena","CIEN","50132.39","354.16","1994049","-12.34","-13.37","-18.52","48.85","35.22","18.79","11.97","627","93.59","31","Computer and Technology","Communication - Components","7.87","2"
"Cigna Group","CI","74737.77","282.84","1513856",".7","4.56","-4.38","57.71","-8.24","11.24","2.96","311","244.41","35","Medical","Medical - HMOs","2.27","3"
"Cincinnati Financial","CINF","26350.65","171.69","441641","-.4","-3.43","3.16","49.95","-6.13","11.41","13.13","192.03","151.39","60","Finance","Insurance - Property and Casualty","23.84","3"
"Cinemark","CNK","4078.94","35.19","2209974","-5.15","-6.83","6.47","80.51","35.2","2.15","6.44","38.4","21.93","35","Consumer Discretionary","Film and Television Production and Distribution","6.44","3"
"Cintas","CTAS","79269.59","198.09","1716968","-3.74","-1.64","9.81","65.19","-5.95","8.94","17.86","216.53","163.55","79","Consumer Discretionary","Textile - Apparel","17.75","2"
"Cipher Digital Inc.","CIFR","6300.17","15.18","34066820","-5.24","-18.87","-27.78","35.72","-8.17","48.04","-585.75","29.18","7.4","159","Business Services","Technology Services","-585.75","4"
"Circle Internet Group, Inc.","CRCL","22503.56","88.64","14340053","-1.41","40.08","12.3","38.31","-.19","63.86","15.53","150.48","50.23","156","Finance","Financial - Miscellaneous Services","15.53","3"
"Cirrus Logic","CRUS","5666.29","113.06","877072","2.47","-12.64","-28.38","6.5","-14.81","5.34","24.64","178.9","108.48","46","Computer and Technology","Electronics - Semiconductors","21","4"
"Cisco Systems","CSCO","431409.72","109.455","19719700","-2.59","-9.91","-7.87","67.63","26.88","11.77","27.24","130","66.53","77","Computer and Technology","Computer - Networking","20.95","2"
"Citigroup","C","229127.19","134.34","8278903",".58","-2.4",".72","78.1","2.8","-1.44","21.57","145.67","93.93","32","Finance","Financial - Investment Bank","10.23","2"
"Citizens Financial Group","CFG","29389.71","69.78","3005431","-1.01","-5.19","7.42","81.21","6.67","-2.47","24.36","74.73","48.39","58","Finance","Banks - Northeast","17.18","3"
"Clean Harbors","CLH","16639.6","315.22","431178",".49","1.93","9.21","91.08","20.04","2.39","7.03","326.34","201.73","174","Business Services","Waste Removal Services","7.03","3"
"Cleanspark","CLSK","2909.74","11.33","19302496","-6.98","-16.07","-23.96","20.97","-.03","102.21","-36.38","23.2","8.18","156","Finance","Financial - Miscellaneous Services","-146.9","3"
"ClearPoint Neuro","CLPT","436.52","14.31","528485","-12.58","8.74","4.07","26.98","-6.6","17.78","-81.76","29.6","8.66","95","Medical","Medical - Instruments","-81.76","4"
"Clearway Energy","CWEN","6449.73","31.42","1149299","-3.23",".77","-15.99","26.4","-15.65","4.23","5.78","41.26","27.89","95","Oils-Energy","Alternative Energy - Other","5.78","3"
"ClevelandCliffs","CLF","7086.11","12.42","14897214","7.63","-1.82",".08","55.02","-16.49","-3","-4.16","16.18","7.82","98","Basic Materials","Steel - Producers","-4.56","3"
"Clorox","CLX","11400.17","94.27","2857110","-9.56","-10.93","-5.08","19.86","-16.52","-5.41","10.04","127.16","86.12","177","Consumer Staples","Consumer Products - Staples","8.74","5"
"Cloudflare","NET","96404.38","272.74","3919861","-4.26","-6.9","24.16","65.96","23.52","29.85","16.33","330.83","160.19","74","Computer and Technology","Internet - Software","-8.21","3"
"CoStar Group","CSGP","12666.48","31.26","6885948","-2.74","3.48","-8.68","6.61","-58.49","18.67","12.65","89.49","27.14","98","Computer and Technology","Computers - IT Services","2.08","3"
"Coca-Cola","KO","379656.91","88.24","14094160","-2.04","1.62","5.56","85.75","12.7","1.87","27.84","91.99","65.67","98","Consumer Staples","Beverages - Soft drinks","28.56","2"
"Coca-Cola Consolidated, Inc.","COKE","12997.34","195.26","459930",".64","5.69","2.19","79.38","13.73","4.76","8.38","216.91","111.91","98","Consumer Staples","Beverages - Soft drinks","7.15",""
"Coeur Mining","CDE","22018.37","21.42","40091736","-.09","22.89","39","59.07","7.27","96.41","23.67","27.15","13.15","188","Basic Materials","Mining - Non Ferrous","26.82","4"
