Company Name,Ticker,Zacks Rank,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %
"Stagwell Inc.","STGW","2","2144.05","8.67","1035895","1.04","-3.52","33.08","88.28","59.06","2.39","8.02","9.35","4.4","42","Business Services","Advertising and Marketing",".53"
"Steel Dynamics","STLD","3","34694","240.31","1124844","4.06","-9.88","-11.07","73.31","26.69","3.63","7.83","282.76","130.29","160","Basic Materials","Steel - Producers","7.83"
"Starling Oncology, Inc.","STLN","3","586.12","6.32","1084514",".34","-3.73","14.48","82.92","47.73","27.79","-6.18","6.66","2.38","162","Medical","Medical - Biomedical and Genetics","-6.18"
"STMicroelectronics","STM","3","46920.68","51.97","7014565","4.19","-3.88","-33.83","52.87","78.61","-11.07","5.96","79.91","21.2","24","Computer and Technology","Semiconductor - General","3.56"
"Stantec","STN","3","8263.63","72.93","354727",".71",".44","3.19","14.42","-30.9","6.48","9.56","113.7","66.75","48","Business Services","Consulting Services","5.91"
"StoneCo","STNE","3","2516.43","10.02","6753278","4.23","-2.51","-8.01","9.57","-39.38","3.08","16.77","19.46","9.12","85","Computer and Technology","Internet - Software","22.92"
"Scorpio Tankers","STNG","4","4151.92","82.12","652722","4.43","7.73","4.57","88.49","43.69","-24.58","46.81","86.62","49.51","33","Transportation","Transportation - Shipping","67.16"
"Stoke Therapeutics","STOK","4","1923.53","30.05","817752","-4.46","-7.51","-.63","54.38","-16.7","404.5","-753.6","38.35","19.63","162","Medical","Medical - Biomedical and Genetics","-753.6"
"Sterling Infrastructure, Inc.","STRL","3","14881.01","502.2","509033","3.49","-7.95","-43.87","28.57","40.89","17.69","14.42","993.74","283.57","156","Construction","Engineering - R and D Services","12.55"
"State Street","STT","2","53363.56","191.88","1201787","1.5","4.06","16.07","100","33.54","2.24","24.65","194.26","110.49","103","Finance","Banks - Major Regional","15.02"
"StubHub Holdings, Inc.","STUB","4","2521.79","6.11","7315261","3.45","-24.83","-42.61","3.21","-56.74","-1.44","-7.44","22","6.09","155","Retail-Wholesale","Internet - Commerce","-93.54"
"Stevanato Group","STVN","4","6211.3","20.32","405734","-4.29","-.34","23.33","49.93","-9.59","12.31","12.69","27.61","13.43","160","Medical","Medical - Drugs","10.99"
"Starwood Property Trust","STWD","4","5952.32","15.88","3632560","2.42","-3.42","-4.4","10.62","-20.82","-5.27","30.23","20.71","15.53","235","Finance","REIT and Equity Trust","11.35"
"Seagate Technology","STX","1","192484.66","904.38","3421347","2.52","6.03","-16.64","73.11","173.51","34.06","29.01","1094.04","183.98","29","Computer and Technology","Computer - Integrated Systems","26.11"
"Constellation Brands","STZ","3","21890.38","120.98","1696920","-1.87","-3.91","-13.47","1.36","-17.6","-10.96","23.11","166.68","127.65","214","Consumer Staples","Beverages - Alcohol","18.87"
"Suncor Energy","SU","3","78751.16","67.89","4088330",".76","7.33","12.88","92.39","34.61","-5.44","16.14","69.73","38.17","103","Oils-Energy","Oil and Gas - Integrated - Canadian","15.62"
"Sun Communities","SUI","3","14547.91","117.65","2066734","-1.63",".73","-3.99","6.09","-14.51","-28.41","8.21","137.18","118.29","156","Finance","REIT and Equity Trust - Residential","-39.03"
"Sunoco","SUN","2","15484.74","76.92","384284","-.58","5.2","16.47","93.76","27.93","11.05","2.88","77.41","48.42","8","Oils-Energy","Oil and Gas - Refining and Marketing - Master Limited Partnerships","2.88"
"Supernus Pharmaceuticals","SUPN","3","2530.27","42.43","533831","-1.54","-7.52","-.75","2.04","-22.32","8.63","21.06","57","43.25","74","Medical","Medical - Generic Drugs","-13.23"
"Grupo Supervielle","SUPV","3","769.53","8.7","641237",".57","3.66","-22.14","50.18","-34.05","-19.44","-2.59","12.86","4.69","63","Finance","Banks - Foreign","-3.6"
"Suzano","SUZ","5","11370.8","9.23","3735058","5.16","12.93","8.52","39.58","-12.93","2.08","14.53","11.46","7.67","215","Basic Materials","Paper and Related Products","17.2"
"Service Properties Trust","SVC","3","985.57","7.375","1329841","-2.44","-5.93","-4.88","19.77","-26.64","-4.33","-25.44","14.55","5.9","101","Finance","REIT and Equity Trust - Other","-25.44"
"Silvaco Group, Inc.","SVCO","4","221.61","6.76","312379","-5.76","-11.26","-46.61","31.34","43.22","5.67","-4.35","13.79","3.23","45","Computer and Technology","Electronics - Semiconductors","-30.44"
"Silvercorp Metals","SVM","4","2760.66","12.43","2524413",".32","2.21","2.46","70.15","32.71","46.58","37.07","15.71","4.89","183","Basic Materials","Mining - Miscellaneous","6.32"
"Savers Value Village, Inc.","SVV","2","1611.98","10.23","1998438","1.16","-14.97","3.06","50.68","-.77","9.19","4","13.71","7.1","179","Consumer Discretionary","Textile - Apparel","1.42"
"Smurfit Westrock PLC","SW","3","24038.88","44.26","4259171","-2.28","-3.7","2.97","68.45","5.11","47.7","2.68","51.84","32.79","215","Basic Materials","Paper and Related Products","1.59"
"Smith & Wesson Brands","SWBI","3","577.98","13.23","571833","1.34","-9.29","-10.17","55.58","15.82","10.36","4.42","16.67","8.16","103","Consumer Discretionary","Leisure and Recreation Products","4.44"
"Latham Group","SWIM","3","835.29","6.75","753425",".42","-2.87","30.27","67.24","-.84","7.35","2.14","8.24","4.76","103","Construction","Building Products - Miscellaneous",".92"
"Stanley Black & Decker","SWK","3","14702.98","93.81","1380599","1.03","-5.14","14.81","84.14","16.25","-1.53","5.18","104","62.12","59","Industrial Products","Manufacturing - Tools & Related Products","4.07"
"Skyworks Solutions","SWKS","3","11137.99","75.38","5239088","10.46","7.6","-2.94","69.6","3.53","-2.18","20.74","83.42","52.5","103","Computer and Technology","Semiconductors - Radio Frequency","7.23"
"Southwest Gas","SWX","2","6379.58","88.88","379551","-.31","-2.76","-.41","64.64","-2.4","-62.05","15.72","94.05","77.11","209","Utilities","Utility - Gas Distribution","31.85"
"SunCoke Energy","SXC","2","876.76","10.23","1111314","NA","9.78","12.16","95.1","27.24","-5.07","2.16","10.57","5.67","82","Oils-Energy","Coal","-2.88"
"Sensient Technologies","SXT","1","5739.17","133.93","302438","-.07","4.24","10.58","95.21","27.29","3.52","9.81","137.45","82.96","87","Basic Materials","Chemical - Specialty","9.27"
"Synchrony Financial","SYF","3","26003.64","78.62","3044895","3.68","2.21","7.12","65.37","-15.04","-.19","18.93","88.47","63.78","103","Finance","Financial - Miscellaneous Services","15.44"
"Stryker","SYK","3","116272.5","276.43","2152756","-6.38","-12.34","-1.56","18.39","-23.51","11.16","20.85","394.34","282.58","95","Medical","Medical - Products","14.43"
"SYMBOTIC INC","SYM","3","25970.18","43.3","1434916","8.24","7.06","2.92","9.62","-36","23.31","6.8","87.3","38.22","156","Business Services","Technology Services",".48"
"Synaptics","SYNA","1","3871.2","94.72","647799","2.35","-5.46","-29.41","45.45","18.61","11.44","15.53","147.57","58.52","45","Computer and Technology","Electronics - Semiconductors","-41"
"Sysco","SYY","3","38351.64","79.84","2243457","-1.27","-4.55",".45","49.18","-3.66","3.91","2.62","91.16","69.3","211","Consumer Staples","Food - Miscellaneous","2.08"
"AT&T","T","3","175969.27","25.6","28999792","-.81","6.78","10.26","56.89","-8.31","2.71","12.77","29.62","20.48","221","Computer and Technology","Wireless National","16.94"
"TransAlta","TAC","3","3779.66","12.41","1821175","-1.08","-2.45","-11.86","3.19","-16.08","-17.11","2.57","17.73","11.77","168","Utilities","Utility - Electric Power","-2.76"
"Takeda Pharmaceutical Co.","TAK","1","59117.74","18.32","2091354","2.61","5.13","16.99","93.72","4.96","-5.86","17.97","18.8","13.23","160","Medical","Medical - Drugs","3.8"
"TAL Education Group","TAL","1","6869.46","11.82","4988983","5.62","-.8","33.05","87.12",".8","33.72","29.8","12.91","8.95","208","Consumer Discretionary","Schools","28.43"
"Talos Energy","TALO","2","2811.7","17.16","1617367","-2.43","8.02","21.5","89.68","35.53","-9.8","-1.16","17.75","8.93","103","Oils-Energy","Oil and Gas - Exploration and Production - United States","-20.46"
"Molson Coors","TAP","3","7595.83","38.84","2319323","1.86","-4.75","-.95","12.98","-23.05","-5.05","8.86","54.38","38.43","214","Consumer Staples","Beverages - Alcohol","-17.83"
"Tarsus Pharmaceuticals","TARS","4","3983.7","87.22","726281","22.28","33.97","46.77","100","-1.67","146.71","-7.67","90.78","49.36","162","Medical","Medical - Biomedical and Genetics","-7.67"
"TaskUs","TASK","3","725.24","7.65","454608","-4.12","11.41","47.03","24.49","-40.5","18.95","11.37","18.21","4.57","154","Computer and Technology","Computers - IT Services","8.75"
"BBB Foods Inc.","TBBB","3","5901.09","50.78","857581","2.47","22.43","17.35","95.75","32.2","29.35","-3.68","50.91","24.12","186","Consumer Staples","Consumer Products - Staples","-3.68"
"Turtle Beach","TBCH","5","223.51","12.3","383871","-2.58","-1.27","-4.59","33.67","-21.11","-14.18","-.82","17.09","10.14","235","Computer and Technology","Computer - Peripheral Equipment","-1.07"
"Theravance Biopharma","TBPH","3","886.77","17.06","404659",".23","1.01","4.66","48.95","-19.04","66.92","14.86","20.74","13.57","160","Medical","Medical - Drugs","51.58"
"Texas Capital Bancshares","TCBI","3","4288.31","97.69","375528","1.5","-.64","-2.07","70.32","-3.38","3.03","27.25","107.74","77.08","95","Finance","Banks - Southwest","17.9"
"Tencent","TCEHY","5","515238.13","55.25","3236448","-1.03","-8","-3.74","9.64","-34.43","13.87","34.43","87.33","53.32","196","Computer and Technology","Internet - Services","29.83"
"Tactile Systems Technology","TCMD","3","495.41","21.73","389272","-4.83","-24.95","-17.03","43.51","-33.12","12.47","7.1","33.05","13.26","100","Medical","Medical - Instruments","7.1"
"Trip.com Group Limited","TCOM","5","26652.41","40.5","2257706","-8.11","-12.92","-13.44","3.04","-49.4","22.42","48.44","78.96","39.84","199","Consumer Discretionary","Leisure and Recreation Services","48.26"
"The Toronto Dominion Bank","TD","2","200058.94","120.52","1765853",".6",".45","3.66","93.7","14.51","-1.06","26.19","124.8","74.46","63","Finance","Banks - Foreign","14.41"
"USA TODAY Co., Inc.","TDAY","NA","929.36","6.41","2674323",".64","-11.1","-16.71","51.26","9.01","-8.25","-1.52","9.03","3.49","95","Consumer Discretionary","Media Conglomerates","-1.81"
"Teradata","TDC","3","2608.65","27.76","2006640","-3.28","1.3","-16.57","43.7","-18.28","-4.97","17.21","37.88","20.42","21","Computer and Technology","Computer- Storage Devices","27.08"
"Transdigm Group","TDG","3","64997.62","1145.14","331498","-.83","-5.02","-9.03","9.2","-22.5","11.22","23.64","1450","1132.88","44","Aerospace","Aerospace - Defense Equipment","19.69"
"Teladoc Health","TDOC","3","1140.98","6.26","3302744","-.95","-11.3","-15.82","34.48","-20.43","-1.54","-6.62","9.72","4.47","89","Medical","Medical Services","-7.13"
"Telephone and Data Systems","TDS","3","4354.23","37.93","971939","12.32","12.26","-5.02","33.2","-18.17","-75.26","40.24","47.59","32.98","241","Utilities","Wireline - National","33.2"
"Tidewater","TDW","3","4690.02","92","564879","1.22","5.17","26.78","88.09","65.51",".52","5.23","100.61","47.29","186","Oils-Energy","Oil and Gas - Integrated - United States","18.34"
"T1 Energy Inc","TE","3","1354.82","5.06","20947182","3.37","-13.37","-48.43","27.7","-38.93","25572.84","-29.49","12.04","1.75","222","Oils-Energy","Solar","-38.49"
"Atlassian","TEAM","3","48109.31","176.42","4011948","-2.36","24.83","107.08","96.29","3.7","26.02","23.22","194.68","57.15","85","Computer and Technology","Internet - Software","-.82"
"BioTechne Corp","TECH","3","11358.34","72.31","2243703",".17",".43","28.95","99.83","9.23","-.38","24.97","72.48","43.3","162","Medical","Medical - Biomedical and Genetics","14.97"
"Teck Resources","TECK","2","33373.48","71.97","2626016","1.44","3.33","4.44","93.51","27.97","18.81","20.35","71.62","32.77","183","Basic Materials","Mining - Miscellaneous","17.85"
"TE Connectivity","TEL","3","60406.93","204.99","1895377","1.66","-2.63","-3.47","24.1","-18.66","8.94","16.56","249","195.84","45","Computer and Technology","Electronics - Miscellaneous Components","15.61"
"Tempus AI, Inc.","TEM","3","11659.69","64.29","7429737","2.49","17.36","23.51","37.39","-2.95","83.41","-4","103.25","41.55","89","Medical","Medical Info Systems","-17.77"
"Tenable Holdings","TENB","3","3772.29","33.7","3564079","-10.22","-6.68","23.56","68.43","29.09","11.04","21.3","42.65","16.04","85","Computer and Technology","Internet - Software",".65"
"Teradyne","TER","2","55818.34","372.06","2211459","2.06","-2.21","-17.43","65.88","63.59","13.13","27.13","483.84","112.24","55","Computer and Technology","Electronics - Miscellaneous Products","25.77"
"Teva Pharmaceutical Industries","TEVA","4","42370.17","36.76","4992181",".86",".61","7.93","91.19","3.32","4.32","15.49","38.1","18.34","74","Medical","Medical - Generic Drugs","4.08"
"Terex","TEX","3","7224.88","62.91","887138","-.44","-4.69","-3.16","65.4","5.05","5.73","6.35","74.58","41.78","74","Industrial Products","Manufacturing - Construction and Mining","2.23"
"Truist Financial","TFC","3","63097","50.55","5340004","4.18","-.4","6.54","71.74","-6.91","25.5","28.72","55.81","41.09","103","Finance","Banks - Major Regional","19.13"
"Triple Flag Precious Metals Corp.","TFPM","3","6987.62","33.83","563881",".65","6","10.35","48.72","-9.44","44.5","59.36","41.36","26.85","216","Basic Materials","Mining - Gold","84.32"
"TFS Financial","TFSL","2","4927.19","17.39","738402",".57","2.09","6.42","82.49","16.46","4.37","29.69","18.61","12.67","82","Finance","Financial - Savings and Loan","12.36"
"Teleflex","TFX","2","5862.65","137","555764","-2.6","4.03","6.36","91.15",".55","-34.61","14.84","142.05","100.34","100","Medical","Medical - Instruments","-39.67"
"Trekor Metals Limited","TGB","2","3091.27","8.9","5198864","-6.53","-3.65","8.89","80.63","32.41","10.8","11.67","9.68","3.33","183","Basic Materials","Mining - Miscellaneous","1.59"
"Target","TGT","2","74704.55","162.71","4616846","2.21","8.17","23.48","93.68","49.2","-1.68","3.55","169.89","83.68","39","Retail-Wholesale","Retail - Discount Stores","4.08"
"TG Therapeutics","TGTX","5","8569.57","55.74","1835262","3.1","13.88","11.3","90.43","66.56","87.32","56.12","59.06","26.94","162","Medical","Medical - Biomedical and Genetics","55.22"
"Target Hospitality","TH","2","1944.65","20.25","1175355","5.4","21.47","3.23","93.01","116.13","-16.99","-10.85","20.52","6.22","199","Consumer Discretionary","Leisure and Recreation Services","-10.85"
"Tenet Healthcare","THC","1","21341.56","259.06","701701","-.32","1.97","47.98","86.83","18.29","3.12","7.69","280.77","161.37","59","Medical","Medical - Hospital","10.27"
"Thor Industries","THO","2","4005.29","74.13","505687","1.24","-3.23","1.26","10.37","-33.54","-4.62","2.48","120.34","71.92","202","Construction","Building Products - Mobile Homes and RV Builders","2.67"
"Acuren Corporation","TIC","3","2042.54","9.56","1657262","-1.37","-9.39","9.47","35.47","-17.89","39.45","-.91","14.49","6.54","156","Business Services","Technology Services","-5.64"
"Millicom International Cellular","TIGO","3","16026.27","95.97","921129","1.14","-1.1","6.01","83.79","51.7",".26","8","104.31","45.81","202","Computer and Technology","Wireless Non-US ","9.19"
"UP Fintech Holding Limited","TIGR","NA","963.67","5","2689316",".79","3.46","7.4","8.61","-52.87","56.32","18.17","12.72","4.36","39","Finance","Financial - Investment Bank","16.22"
"Interface","TILE","1","2162.01","35.43","467862","-1.79","-.67","18.79","86.01","18.29","5.41","9.73","39.32","24.45","69","Consumer Discretionary","Textile - Home Furnishing","10.1"
"TIM","TIMB","3","8923.08","18.73","521167","2.73",".22","-16.42","10.77","-15.96","1.02","16.06","27.96","17.28","202","Computer and Technology","Wireless Non-US ","15.73"
"Titan Machinery","TITN","3","617.03","24.41","304626","27.47","43.36","31.69","100","54.62","-10.18","-2.3","26.22","14.15","202","Retail-Wholesale","Automotive - Retail and Whole Sales","-2.46"
"The TJX Companies","TJX","3","145284.56","128.92","7245327","-1.37","-16.84","-21.07","2.08","-23.74","7.12","9.21","168.41","131.31","39","Retail-Wholesale","Retail - Discount Stores","9.73"
"Teekay Corporation Ltd.","TK","NA","1182.79","13.32","527941","3.57","21.91","12","91.68","33.87","-22.19","15.78","14.15","7.9","156","Oils-Energy","Oil and Gas - Integrated - International","15.78"
"Turkcell Iletisim Hizmetleri","TKC","4","4488","5.25","2049202","1.39","-7.27","-17.21","3.76","-17.31","20.62","7.12","7.15","5.02","202","Computer and Technology","Wireless Non-US ","7.13"
"TKO Group Holdings, Inc.","TKO","3","35206.06","195.32","918368","1.86","-1.8","-7.55","19.64","-21.07","68.85","4.46","224.96","176.49","45","Consumer Discretionary","Film and Television Production and Distribution","4.33"
"The Timken Company","TKR","3","8534.6","123.86","806854","2.25","-2.69","-11.47","70.27","29.83",".19","8.87","145.32","70.79","55","Computer and Technology","Electronics - Miscellaneous Products","5.43"
"PT Telekomunikasi Indonesia","TLK","4","14710.74","15.08","524773","1.85","-.67","-7.71","14.2","-37.43","-6.81","11.62","23.43","13.43","199","Utilities","Diversified Communication Services","11.62"
"Talen Energy Corporation","TLN","3","15188.82","325.77","802379","7.18","-7.63","-17.92","15.3","-25","22.03","16.62","445.84","293.73","102","Oils-Energy","Alternative Energy - Other","-5.38"
"Toyota Motor","TM","3","256901.08","191.45","316802",".29","4.41","9.37","37.42","-18.33","6.74","8.61","248.29","166.5","188","Auto-Tires-Trucks","Automotive - Foreign","8.61"
"TransMedics Group","TMDX","5","3109.79","88.27","619128","6.02","1.78","19.21","31.61","-34.4","37.13","10.93","150.42","62.04","100","Medical","Medical - Instruments","22.69"
"Tencent Music Entertainment Group","TME","3","13000.45","8.06","11622088","-.12","-16.57","-10.51",".55","-58.21","20.92","29.2","26.36","8.16","95","Consumer Discretionary","Media Conglomerates","26.27"
"Thermo Fisher Scientific","TMO","3","226943.5","603.02","1508695","-.54","2.35","29.57","87.24","-6.06","3.91","19.28","639.45","438.34","100","Medical","Medical - Instruments","15.04"
"TMobile US","TMUS","3","194711.36","181.69","3645470",".6","1.86","-3.89","16.22","-20.71","8.49","12.68","252.76","167.73","221","Computer and Technology","Wireless National","11.45"
"Tandem Diabetes Care","TNDM","3","1384.62","19.88","1385625","-9.59","-12.76","18.74","49.24","-19.7","7.93","-6.08","28.26","11.79","100","Medical","Medical - Instruments","-6.08"
"TriNet","TNET","3","3170.18","65.91","307622","-1.75","2.54","47.94","93.1","3.58","-.85","21.73","71.67","33.85","196","Business Services","Outsourcing","3.58"
"TEEKAY TANK LTD","TNK","3","3225.72","92.33","500441","4.16","22.52","23.57","100","55.01","-22.58","54.51","93.37","48.82","33","Transportation","Transportation - Shipping","51.35"
"Travel  Leisure Co.","TNL","3","4059.68","64.81","551961","-3.53","-9.63","-10.76","39.9","-16.59","4.06","11.02","78.74","58.09","199","Consumer Discretionary","Leisure and Recreation Services","5.81"
"Tonix Pharmaceuticals","TNXP","NA","225.36","13.16","436100","-6.81","4.37","14.06","16.73","-25.39","29.85","-548.64","31.21","9.51","160","Medical","Medical - Drugs","-548.64"
"Toll Brothers","TOL","3","13059.99","136.4","848303","-1.2","-5.51","-4.69","41.9","-7.04","1.11","11.14","166.12","124.14","162","Construction","Building Products - Home Builders","11.14"
"Toast","TOST","3","17450.3","33.29","8106220","-.41","-4.88","35.53","60.68","-15.21","24.05","10","41.48","22.33","85","Computer and Technology","Internet - Software","7.14"
"Towne Bank","TOWN","4","2968.65","37.07","477983","1.5",".98","7.14","82.71","-.08","9.04","27.63","38.76","32.02","63","Finance","Banks - Southeast","25.64"
"Tutor Perini","TPC","2","4641.14","89.52","396559","-.35","-10.47","15.23","72.99","16.73","28.11","4.5","99.11","58.76","66","Construction","Building Products - Heavy Construction","2.08"
"TPG Inc.","TPG","3","20234.04","50.91","2757807","-2.72","6.58","21.06","46.39","-26.86","33.43","46.5","69.66","37.93","103","Finance","Financial - Investment Management","4.67"
"Texas Pacific Land","TPL","3","24997.8","381.9","343814","-3.18","3.42","-.1","33.38","11.91","13.09","60.32","539.79","273.56","102","Oils-Energy","Alternative Energy - Other","60.32"
"Tapestry","TPR","3","24353.7","117.58","3758006","-1.01","-25.88","-19.11","35.37","-15.22","14.17","18.51","164.78","98.81","73","Retail-Wholesale","Retail - Apparel and Shoes","19.09"
"LendingTree","TREE","3","398.02","27.84","411940","1.11","-12.18","-23.73","1.99","-52.64","24.12","4.71","76.51","27.37","237","Finance","Financial - Mortgage & Related Services","14.33"
"Trex","TREX","2","4740.9","45.78","1257601",".11","-5.27","-1.6","44.97","15.36","1.98","15.24","64.6","30.13","103","Construction","Building Products - Wood","14.68"
"Targa Resources","TRGP","3","62195.72","294.29","1155922","-1.23","8.96","10.57","92.18","39.43","3.95","13.55","302.25","146.3","8","Oils-Energy","Oil and Gas - Refining and Marketing - Master Limited Partnerships","13.55"
"Thomson Reuters","TRI","2","46035.84","98.81","1543646","-1.53","1.26","31.33","27.74","-30.03","3","23.54","181.57","76.55","174","Business Services","Business - Services","21.22"
"Trinity Capital","TRIN","4","1725.32","18.08","811594","-2.15","-1.14","7.87","88.79","10.3","23.54","49.8","18.73","14.18","89","Finance","Financial - SBIC & Commercial Industry","42.06"
"TripAdvisor","TRIP","4","1092.88","9.085","2790700","-2.05","-13.5","-25.76",".86","-43.2","3.05","6.31","19.14","9.24","155","Retail-Wholesale","Internet - Commerce",".28"
"Trimble","TRMB","2","13867.21","58.78","3966527","-.78","1.76","18.44","30.59","-32.68","-2.61","21.75","83.52","48.87","79","Industrial Products","Manufacturing - General Industrial ","-2.77"
"TORM","TRMD","NA","3589.67","34.94","718084","7.22","20.52","17.07","100","59.35","-14.09","48.48","35.18","19.39","33","Transportation","Transportation - Shipping","35.51"
"Trinity Industries","TRN","NA","2256.24","28.01","493809","-1.73","-1.8","-18.62","25.97","-5.01","-29.95","10.62","38.07","24.9","103","Transportation","Transportation - Equipment and Leasing","16.62"
"Terreno Realty","TRNO","2","7153.9","66.05","602586","-.85","-3.96","-1.59","50.73","-.83","24.51","77.22","75.08","55.94","101","Finance","REIT and Equity Trust - Other","77.22"
"T. Rowe Price","TROW","3","23417.81","109.42","1187681","-1.35","-3.51","1.08","66.47","-4.9","3.12","30.37","121.68","86.19","103","Finance","Financial - Investment Management","29.26"
"TC Energy","TRP","3","62610","63.45","1772679",".13","-1.14","-9.35","60.7",".94","8.51","24.73","70.91","49.79","102","Oils-Energy","Alternative Energy - Other","22.91"
"TriMas","TRS","4","1416.3","38.73","362636","1.81","-1.3","-5.51","60.22","-1.23","12.66","7.98","45.03","31.08","223","Industrial Products","Metal Products - Procurement and Fabrication","104.22"
"TPG RE Finance Trust","TRTX","4","605.71","7.72","756281","2.07","-.38","-7.07","13.27","-18.73","-5.51","57.46","9.72","7.61","179","Finance","Real Estate - Operations","17.03"
"TransUnion","TRU","3","15305.01","77.65","1751142","-5.92",".94","18.67","52.77","-17.38","9.38","18.23","93.71","64.43","80","Business Services","Business - Information Services","15.08"
"Trupanion","TRUP","3","1219.66","26.12","450762","-4.63","-4.34","16.32","26.72","-34.02","11.95","1.53","45.19","21.46","223","Finance","Insurance - Accident and Health","1.53"
"The Travelers Companies","TRV","1","77037.19","365.66","1482365",".93","-1.67","20.52","79.45","12.93","5.18","16.85","397.22","261.57","69","Finance","Insurance - Property and Casualty","16.95"
"Tenaris","TS","3","30257.06","56.94","1385897","1.04","4.04","-8.43","75.04","30.21","-4.33","15.88","64.02","33.69","103","Industrial Products","Steel - Pipe and Tube","15.88"
"Tractor Supply Co.","TSCO","5","18350.49","35.29","9055446",".26","1.07","13.31","18.57","-37.95","4.31","6.82","60.64","29.14","103","Retail-Wholesale","Retail - Miscellaneous","6.42"
"Tower Semiconductor","TSEM","NA","25001.57","219.82","1275517","8.43","-11.96","-22.49","62.77","67.93","9.05","19.16","316.85","62.97","45","Computer and Technology","Electronics - Semiconductors","16.94"
"Tesla","TSLA","4","1398455.75","368.16","36706636","-3.77","7.01","-13.88","29.11","-30.17","-2.93","5.92","489.88","298.32","58","Auto-Tires-Trucks","Automotive - Domestic","3.67"
"Sixth Street Specialty Lending","TSLX","3","1746.46","18.04","380414","-2.55","-2.23","12.07","25.44","-24.95","-6.94","43.76","24.77","16.2","89","Finance","Financial - SBIC & Commercial Industry","21.79"
"Taiwan Semiconductor","TSM","1","2224543.75","439","8648323","3.27","2.49","-2.83","79.92","25.17","35.9","50.31","477.57","235.21","1","Computer and Technology","Semiconductor - Circuit Foundry","50.31"
"Tyson Foods","TSN","5","18089.63","52.28","2944074","-6.75","-10.04","-10.26","3.88","-22.21","2.12","2.54","68.75","50.72","248","Consumer Staples","Food - Meat Products","1.03"
"TSS","TSSI","4","237.6","8.66","1030399","6.99","-27.35","-37.26","11.11","5.62","66.03","7.44","20.42","6.92","156","Construction","Engineering - R and D Services","7.44"
"Trane Technologies","TT","3","98548.38","446","860223",".79","-6.1","-5.21","56.26","2.06","7.48","13.75","503.46","376.43","156","Business Services","Technology Services","13.28"
"ServiceTitan Inc.","TTAN","3","8387.35","81.58","1090244","-10.32","1.19","27.79","50.72","-26.78","24.5","11.88","119.62","55.29","85","Computer and Technology","Internet - Software","-13.44"
"Toro","TTC","2","8834.93","94.75","743376","-4.58","-5.4","5.05","75.04","5.15","-1.6","9.35","101.76","67.99","34","Consumer Discretionary","Tools - Handheld","7.64"
"The Trade Desk","TTD","4","6780.37","14.02","18856988","5.17","7.77","-25.12","3.41","-66.29","18.47","26.65","54.13","13.03","196","Computer and Technology","Internet - Services","13.61"
"TotalEnergies","TTE","3","212410.44","90.1","1520717",".32",".72","5.38","86.16","20.1","-6.22","9.8","93.6","57.39","156","Oils-Energy","Oil and Gas - Integrated - International","8.29"
"Tetra Tech","TTEK","2","9194.56","35.64","2433418","-.64","2.48","28.25","59.22","-5.04","4.69","9.4","42.61","26.18","156","Construction","Engineering - R and D Services","8.6"
"Tetra Technologies","TTI","4","1023.18","7.13","1775654",".14","-20.12","-31.99","29.1","-34.6","5.31","4.51","12.32","4.69","174","Oils-Energy","Oil and Gas - Field Services",".97"
"TTM Technologies","TTMI","1","13231.82","129.35","2240368","5.62","-3.44","-39.22","45.34","61.44","18.98","9.85","221.47","46.07","45","Computer and Technology","Electronics - Miscellaneous Components","7.01"
"TakeTwo Interactive Software","TTWO","3","40142.84","213.29","2436748","-2.28","-15.33","-.71","34.44","-25.63","18.16","10.72","262.29","189.69","193","Consumer Discretionary","Gaming","-4.79"
"TELUS","TU","4","15220.58","9.65","5140439","-.1",".83","-17.98","2.13","-34.88","-1.14","6.36","16.57","9.52","199","Utilities","Diversified Communication Services","-4.51"
"Travere Therapeutics","TVTX","3","6153.36","66.07","1157964","-1.51","7.21","21.34","95.17","51.52","110.45","-7.27","67.52","21.15","162","Medical","Medical - Biomedical and Genetics","-7.35"
"Tradeweb Markets","TW","3","24853.8","103","1088604","-1.39","2.41","4.39","41.92","-12.42","18.92","40.64","126.57","91.5","39","Finance","Financial - Investment Bank","40.66"
"Titan International","TWI","NA","537.64","7.88","575926","15.85","17.66","9.75","38.35","-5.65","-.95","-.44","11.4","6.42","177","Auto-Tires-Trucks","Automotive - Original Equipment","-4.11"
"Twilio","TWLO","3","35779.95","225.89","1915855","-1.12","-6.83","15.34","85.26","45.27","13.66","15.78","255.95","100.09","85","Computer and Technology","Internet - Software","20.61"
"Twist Bioscience","TWST","4","7820.87","128.06","1475107","-10.27","-.13","54.38","77.99","248.71","20.32","-30.34","153.1","24.16","162","Medical","Medical - Biomedical and Genetics","-31.66"
"Ternium","TX","3","11627.51","58.1","554560","5.8","5.84","16.19","100","34.69","-11.56","4.37","58","33.59","160","Basic Materials","Steel - Producers","4.37"
"10x Genomics","TXG","3","8162.74","65.6","2654448",".32","6.97","94.44","95.41","240.67","5.25","-12.18","65.12","11.34","89","Medical","Medical Info Systems","-12.18"
