Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Mativ Holdings, Inc.","MATV","705.5","12.8","557341","41.13","64.52","54.03","71.26","-6.98",".3","3.13","15.05","7.22","150","Basic Materials","Chemical - Specialty","4.5","2"
"Matson","MATX","6240.25","208.68","331585",".59","1.72","13.26","89.03","49.13","-2.26","13.41","223.55","88.05","177","Transportation","Transportation - Services","13.41","1"
"Mattel","MAT","4211.22","14.74","4725253","-.94","6.5","-1.34","18.55","-34.4","-.59","6.34","22.16","13.05","108","Consumer Discretionary","Toys - Games - Hobbies","7.79","3"
"MaxLinear","MXL","6207.04","68.44","4068876","1.98","-23.36","-21.75","48.17","246.69","29.71","14.63","128.03","13.05","24","Computer and Technology","Semiconductor - Analog and Mixed","-18.24","2"
"Maximus","MMS","2895.38","55.3","687430","-11.11","-5.24","-7.29","3.41","-43.44","2.36","8.1","98.93","53.76","54","Business Services","Government Services","7.07","4"
"Mayville Engineering","MEC","583.7","22.89","701437","-13.79","-30.28","-8.15","41.35","7.96","-6.04","-.16","37.54","12.56","152","Construction","Engineering - R and D Services","-2.95","3"
"McCormick & Company","MKC","14284.08","53.13","3209447","3.13","-1.15","13.77","28.25","-31.13","1.73","11.55","72.26","45.6","177","Consumer Staples","Food - Miscellaneous","21.91","3"
"McDonald's","MCD","193695.64","273.72","4770853","3.2",".41","-3.1","13.95","-20.93","3.72","32.33","341.06","262.8","171","Retail-Wholesale","Retail - Restaurants","31.72","4"
"McEwen Inc.","MUX","1177.47","19.19","852770","7.63","9.85","-12.93","48.56","-8.46","13.23","32.46","29.05","9.88","187","Basic Materials","Mining - Miscellaneous","32.46","4"
"McGraw Hill, Inc.","MH","2222.63","11.62","539805","1.13","10.46","-5.45","28.35","-37.82",".07","17.86","17.99","9.1","79","Consumer Discretionary","Schools","1.68","3"
"McKesson","MCK","102584.36","879.87","1035945","6.38","8.32","13.39","65.6","-5.29","12.36","1.22","995.69","659.01","34","Medical","Medical - Dental Supplies","1.12","3"
"Mechanics Bancorp","MCHB","3699.61","16.71","770004","-1.76","3.02","13.75","93.15",".85","188.86","32.76","17.01","12.63","69","Finance","Banks - Southeast","23.98","2"
"MediaAlpha","MAX","829.51","13.54","1113957","6.2","-2.38","63.33","89.72","-7.68","28.78","7.94","14.27","7.17","161","Business Services","Technology Services","7.94","4"
"Medpace","MEDP","16814.82","602.43","369097","5.08","13.63","43.21","92.01","-5.3","19.97","17.67","620.59","393.42","88","Medical","Medical Services","17.67","2"
"Medtronic","MDT","114448.84","89.41","7175298","3.15","6.99","15.64","49.56","-17.82","8.43","19.58","105.35","73.75","148","Medical","Medical - Products","13.2","3"
"MeiraGTx","MGTX","1205.78","13.02","508506","9.6","5.51","38.51","78.62","44.6","144.57","-151.12","14.66","6.99","152","Medical","Medical - Biomedical and Genetics","-151.12","3"
"Melco Resorts & Entertainment Limited","MLCO","2120.07","5.46","1994864","-2.15",".74","-1.27","5.85","-36.32","11.32","5.88","10.13","5.17","201","Consumer Discretionary","Gaming","4.33","4"
"MercadoLibre","MELI","92488.2","1824.34","413392","-3.92","-2.3","15.03","28.78","-20.03","39.06","5.3","2510.97","1546.81","159","Retail-Wholesale","Internet - Commerce","5.3","4"
"Mercedes-Benz Group AG","MBGYY","52073.83","13.52","521438","-1.67","8.16","-7.02","21.86","-32.06","-5.08","3.89","18.06","12.25","168","Auto-Tires-Trucks","Automotive - Foreign","3.89","3"
"Merck & Co.","MRK","323002.09","130.92","8860838","2.47","5.56","16.31","98.34","9.82","1.31","12.09","131.82","77.6","211","Medical","Large Cap Pharmaceuticals","4.77","4"
"Mercury General","MCY","5923.26","106.94","300625","-.3","-3.1","6.27","89.75",".38","9.44","12.88","111.12","70.34","101","Finance","Insurance - Property and Casualty","14.77","2"
"Mercury Systems","MRCY","6523.1","108.64","620200","2.69","10.56","16.33","76.12","31.38","9.19","7.17","126.21","52.62","59","Aerospace","Aerospace - Defense Equipment","-1.46","3"
"Merit Medical Systems","MMSI","5359.01","89.75","1106378","4.93","22.51","41.03","89.57","-10.09","11.75","15.54","93.18","60.31","34","Medical","Medical - Dental Supplies","9.22","3"
"Meritage Homes","MTH","4690.58","71.97","907165","-.46","-2.52","17.58","50","-3.43","-8.4","6.86","85.18","58.76","205","Construction","Building Products - Home Builders","6.11","3"
"MetLife","MET","62432.68","97.03","4243342",".75","4.3","19.19","90.95","8.53","8.59","8.19","99.95","67.7","93","Finance","Insurance - Multi line","4.57","3"
"Meta Platforms","META","1515562.25","594.92","17007548",".79","-9.41","-2.67","26.18","-20.42","22.17","33.3","790","525.72","101","Computer and Technology","Internet - Software","29.83","3"
"Metalla Royalty & Streaming","MTA","838.66","8.97","377918","19.6","27.96","36.32","98.37","1.8","99.57","-25.98","9.05","4.13","187","Basic Materials","Mining - Miscellaneous","-25.98","2"
"Methanex","MEOH","4272.83","55.23","943177","1.69","8.46","-11.05","68.46","22.77","-3.52","7.43","65.72","32.46","99","Basic Materials","Chemical - Diversified ","2.07","3"
"Methode Electronics","MEI","580.67","16.37","581021","16.35","3.48","55.17","78.78","117.68","-2.76","-3.73","19.42","5.05","7","Computer and Technology","Electronics - Connectors","-3.5","3"
"Miami International Holdings, Inc.","MIAX","4325.48","43.59","1265067","-6.92","3.03","-20.03","49.23","-13.28","19.65","38.84","56.84","30.74","161","Business Services","Technology Services","9.7","3"
"Microchip Technology","MCHP","44195.45","81.39","11662466","8.2","-3.37","-12.26","60.06","12.78","7.08","24.32","102.92","49.02","24","Computer and Technology","Semiconductor - Analog and Mixed","9.34","2"
"Micron Technology","MU","972407.56","861","45220436","3.8","-8.11","26.33","68","166.36","48.85","57.41","1213.56","111.87","43","Computer and Technology","Computer - Integrated Systems","55.91","1"
"Microsoft","MSFT","3757771.75","506.06","39897540","3.78","29.43","19.48","80.97","-7.61","17.79","38.81","542.07","352.83","85","Computer and Technology","Computer - Software","40.31","3"
"MidAmerica Apartment Communities","MAA","15354.35","132.34","1150582","-.85","-2.61","3.19","46.61","-15.88",".83","18.17","145.82","120.57","76","Finance","REIT and Equity Trust - Residential","18.17","3"
"MidCap Financial Investment Corporation","MFIC","797.37","9.68","570506","-.41","-.92","-9.7","5.71","-25.29","6.33","45.97","13.31","9.46","156","Finance","Financial - Miscellaneous Services","-9.85","3"
"MillerKnoll","MLKN","1640.41","24.08","697476","-.17","18.8","64.14","96.14","16.31","4.68","3.35","24.49","13.88","24","Consumer Discretionary","Furniture","2.38","3"
"Millicom International Cellular","TIGO","16203.72","95.88","1517392","1.68",".15","18.77","86.46","52.7",".26","8","104.31","42.05","108","Computer and Technology","Wireless Non-US ","9.19","3"
"Mirion Technologies","MIR","3753","15.07","4436899","-3.89","-6.92","-16.42","3.29","-43.19","7.5","12.72","29.75","14.57","161","Business Services","Technology Services","2.39","3"
"Mirum Pharmaceuticals","MIRM","6408.81","98.7","730424","-5.63","-17.09","3.36","56.55","10.32","54.74","-12.31","128.57","59.82","152","Medical","Medical - Biomedical and Genetics","-139.18","3"
"Mission Produce","AVO","1161.41","13.15","860278","2.49","-.9","7","58.13",".09","12.68","3.89","15.34","10.11","93","Consumer Staples","Agriculture - Operations","1.83","3"
"Mitek Systems","MITK","837.02","18.55","746010","9.18","-4.28","31.28","86.16","55.25","4.42","29.71","20.14","8.65","108","Computer and Technology","Computer - Optical Imaging","11.39","3"
"Mitsubishi UFJ Financial Group","MUFG","263937.88","22.24","3453023","-1.11","1.37","15.89","90.14","23.81","8.51","22.13","23.1","14.38","88","Finance","Banks - Foreign","17.63","2"
"Mizuho Financial Group","MFG","129190.01","10.46","3819894","1.95","-.29","24.67","94.59","26.17","1.78","16.32","10.71","6.09","88","Finance","Banks - Foreign","17.15","2"
"Mnchener RckversicherungsGesellschaft","MURGY","73888.59","11.89","536017","-.83","2.06","5.59","44.06","-20.41","3.8","11.49","14.15","10.11","93","Finance","Insurance - Multi line","11.49","3"
"Mobileye Global Inc.","MBLY","7349.77","8.75","7791734","8.29","-10.26","-6.32","24.39","-26","14.51","18.45","15.54","6.56","166","Auto-Tires-Trucks","Automotive - Original Equipment","-201.49","3"
"Moderna","MRNA","23878.3","59.81","5090627","8.47","-10.75","24.32","63.01","79.07","-39.93","-102.07","81.8","22.36","152","Medical","Medical - Biomedical and Genetics","-141.43","3"
"Modine Manufacturing","MOD","10145.06","191.01","1601943","-2.51","-18.47","-22.71","38.1","26.32","23.13","8.73","306.89","119.68","166","Auto-Tires-Trucks","Automotive - Original Equipment","4.28","3"
"Moelis & Company","MC","4984.96","63.69","964077","-7.1",".13","-.27","46.68","-18.19","26.98","15.92","77.75","51.38","24","Finance","Financial - Investment Bank","14.5","3"
"Mohawk Industries","MHK","9188.68","135.65","1005702","2","26","40.03","90.97","9.58","-.48","5.65","139.75","94.33","49","Consumer Discretionary","Textile - Home Furnishing","4.15","3"
"Molina Healthcare","MOH","10379.45","198.84","1531507","2.09","-18.13","7.55","63.37","1.17","11.75",".35","242.88","122.65","24","Medical","Medical - HMOs","-.02","3"
"Molson Coors","TAP","7974.68","42.52","3073054","1.43","6.62","2.02","25.64","-19.58","-5.05","8.86","54.38","38.43","197","Consumer Staples","Beverages - Alcohol","-17.83","3"
"Mondelez International","MDLZ","78531.23","61.53","9780102","-.32","2.79","-.18","74.33",".92","5.75","9.28","64.99","51.51","177","Consumer Staples","Food - Miscellaneous","8.86","3"
"MongoDB","MDB","33513.57","416.67","1437966","16.4","23.29","26.26","90.01","-12.34","22.79","17.55","440.6","201","101","Computer and Technology","Internet - Software","-1.12","3"
"Monolithic Power Systems","MPWR","67871.4","1381.1","930174","2.73","6.95","-7.08","65.4","34.54","26.43","31.58","1689.89","797.51","24","Computer and Technology","Semiconductor - Analog and Mixed","24.41","1"
"Monster Beverage","MNST","89558.05","91.43","5997624","-2.27","-5.81","3.26","78.26","5.29","10.7","24.06","99.94","60.8","70","Consumer Staples","Beverages - Soft drinks","23.08","3"
"Monte Rosa Therapeutics","GLUE","1349.66","15.82","1559840","2.86","-28.03","-12.16","55.07","-10.92","63.54","-560.85","25.31","4.19","152","Medical","Medical - Biomedical and Genetics","-560.85","3"
"Moody's","MCO","82813.85","478.14","898806","-1.08","-3.55","7.83","51.74","-17.36","8.89","36.01","539.61","412.23","156","Finance","Financial - Miscellaneous Services","34.25","3"
"Moog","MOG.A","12977.26","409.75","303464","3.5","4.53","33.82","93.24","48.55","6.97","8.57","425.85","187.66","59","Aerospace","Aerospace - Defense Equipment","8.73","2"
"Morgan Stanley","MS","339636.75","215.33","6153665","1.94","-2.61","11.75","84.91","7.09","11.54","25.83","228.55","140.92","24","Finance","Financial - Investment Bank","15.65","3"
"Morgan Stanley Direct Lending Fund","MSDL","1277.56","15.19","474462","1.2","-1.68","2.15","31.57","-18.62","-4.52","44.05","18.16","13.82","165","Finance","Financial - SBIC & Commercial Industry","15.97","3"
"Motorola Solutions","MSI","76454.82","461.98","953768","5.67","10.51","12.6","77.61","6.41","8","22.57","490.3","363.83","108","Computer and Technology","Wireless Equipment","17.44","2"
"Mueller Water Products","MWA","4071.76","26.08","1147031","1.12","6.02","1.4","42.49","-3.33","8.75","16.68","30.37","22.91","63","Industrial Products","Manufacturing - General Industrial ","15.02","2"
"Murata Manufacturing","MRAAY","82638.76","22.6","742275","-1.05","-18.41","15.13","48.22","93.73","6.24","13.86","38.27","8.01","59","Industrial Products","Manufacturing - Electronics","13.86","2"
"Murphy Oil","MUR","5088.6","35.49","1689055","-8.37","1.69","-12.24","64.82",".27","-10.22","11.6","42.74","22.13","213","Oils-Energy","Oil and Gas - Exploration and Production - United States","9.74","4"
"NB Bancorp, Inc.","NBBK","989.42","22.58","373127","-2.34","7.42","15.97","88.53",".59","15.69","28.91","23.32","16.87","50","Finance","Banks - Northeast","14.27","1"
"NBT Bancorp","NBTB","2726.34","52.47","428715","-.83","3.68","17.12","88.06","11.58","14.96","28.79","54.26","39.27","50","Finance","Banks - Northeast","22.58","3"
"NCR Atleos Corporation","NATL","3428.82","46.4","631355","-.45","2.05","3.59","87.64","7.5",".86","8.12","48.13","34.13","101","Computer and Technology","Internet - Software","4.44","3"
"NCR Voyix Corporation","VYX","1094.89","7.93","1968192","-8.22","-2.7","22","23.51","-31.36","-4.92","5.16","13.72","6.15","43","Computer and Technology","Computer - Integrated Systems","2.53","3"
"NETGEAR","NTGR","627.29","23.08","413076","-4.43",".96","-7.86","19.89","-16.93","3.84","2.51","36.01","19.87","84","Computer and Technology","Communication - Components","-3.71","3"
"NETSTREIT","NTST","2033.61","20.03","1304850","-6.36","-7.57","-3.56","56.44",".26","19.79","6.35","22.26","17.14","88","Finance","REIT and Equity Trust - Other","6.35","3"
"NIKE","NKE","62470.13","42.11","18733494","-1.24","-3.77","-1.08","3.54","-41.64",".19","5.04","79.17","40.75","73","Consumer Discretionary","Shoes and Retail Apparel ","6.7","4"
"NIQ Global Intelligence plc","NIQ","3447.19","11.68","1414077","1.04","5.51","29.35","35.4","-37.46","5.68","4.33","18.45","7.97","108","Business Services","Advertising and Marketing","-8.01","3"
"NMI","NMIH","3324.63","44.2","491173","-.85","6.43","14.63","92.28","-4.33","8.52","54.05","44.94","35.35","101","Finance","Insurance - Property and Casualty","54.1","3"
"NNN REIT, Inc.","NNN","8801.97","45.86","1476941","-3.43","-3.17","3.45","64.61","2.17","6.55","40.49","49.59","39.05","88","Finance","REIT and Equity Trust - Other","40.35","3"
"NOV","NOV","7379.1","20.7","3575005","6.26","8.21","-2.22","92.16","16.93","-1.42","2.52","21.45","11.88","108","Oils-Energy","Oil and Gas - Mechanical and and Equipment","1.1","3"
"NPK INTL INC","NPKI","1148.83","13.53","859157","2.42","-5.58","-10.46","61.69",".22","27.38","13.32","16.35","8.99","213","Oils-Energy","Oil and Gas - Exploration and Production - United States","14.19","2"
"NRG Energy","NRG","25088.4","118.91","3284838","-14.13","-14.75","-5.25","2.79","-34.07","9.18","4.31","184.03","117.04","151","Utilities","Utility - Electric Power","2.56","3"
"NVIDIA","NVDA","5264710","217.55","126945496","5.28","6.89","-2.15","74.22","2.99","65.47","56.2","235.74","165.17","34","Computer and Technology","Semiconductor - General","62.97","2"
"NXP Semiconductors","NXPI","58862.68","233.43","4550586","4.13","-16.15","-19.97","33.16","-5.05","-2.74","25.28","332.67","184.19","24","Computer and Technology","Semiconductor - Analog and Mixed","22.56","3"
"Nasdaq","NDAQ","53449.42","95.62","3880915","1.57","7.19","3.26","77.79","-13.08","11.05","39.53","100.98","76.85","163","Finance","Securities and Exchanges","22.6","2"
"NatWest Group","NWG","76428.51","19.18","4358366","-1.24","9.6","25.44","95.86","-3.23","6.4","34.4","19.42","13.62","88","Finance","Banks - Foreign","20.1","3"
"Natera","NTRA","45888.3","318.35","1225161","17.75","16.66","65.34","97.93","22.69","35.9","-6.89","322.1","141.08","88","Medical","Medical Services","-7.11","3"
"National Bank","NBHC","1921.53","42.9","472044","-.67","-3.94","3.5","63.62","-.35","-2.03","27.09","47.08","35.59","69","Finance","Banks - Southeast","15.11","4"
"National Energy Services Reunited","NESR","3609.32","35.79","2069681","28.83","26.92","37.71","100","101.79","1.72","7.38","35.79","6.65","108","Oils-Energy","Oil and Gas - Mechanical and and Equipment","5.77","1"
"National Fuel Gas Company","NFG","7776.59","81.82","728720","-1.14","1.12","-1.35","29.05","-9.77","17.11","27.43","96.3","75.89","199","Oils-Energy","Oil and Gas - Integrated - United States","26.97","3"
"National Vision","EYE","1797.02","22.43","1799995",".04","16.28","29.5","49.86","-23.3","9","3.67","29.46","15.44","208","Consumer Staples","Consumer Products - Staples","2.31","4"
"Navient","NAVI","794.35","8.47","1083030","-4.08",".47","1.44","16.27","-42.47","-27.71","21.57","13.77","7.44","76","Finance","Financial - Consumer Loans","-1.64","3"
"Navigator Holdings","NVGS","1254.81","20.33","413752","-6.74","-.73","-16.3","59.96","3.64","3.58","24.59","24.29","14.4","33","Transportation","Transportation - Shipping","22.8","3"
"Navitas Semiconductor","NVTS","3438.6","13.17","15102651","14.32","2.33","-33.05","29.07","62.86","-44.88","-108.69","31.79","5.54","42","Computer and Technology","Electronics - Semiconductors","-856.85","2"
"Nebius Group N.V.","NBIS","46582.95","184.11","23763874","-13.39","-12.54","-7.88","53.92","94.2","350.89","-52.99","286.69","64.06","176","Computer and Technology","Internet - Software and Services","95.27","4"
"Nektar Therapeutics","NKTR","2529.22","74.86","702473","6.05","9.57","9.4","67.57","56.33","-43.89","-278.97","100.35","21.75","148","Medical","Medical - Drugs","-284.18","2"
"NeoGenomics","NEO","2136.55","16.63","3119058","4.99","17.86","98.69","100","24.86","10.11","2.59","16.63","5.76","152","Medical","Medical - Biomedical and Genetics","-6.77","2"
"Neogen","NEOG","2485.84","11.4","2326560","-4.2","18.14","33.18","90.91","44","-2.71","8.06","12.04","5","148","Medical","Medical - Products","-.91","2"
"Neptune Insurance Holdings Inc.","NP","4277.56","31.17","753083","-1.45","-3.14","14.51","78.07","-5.62","33.74","36.89","35.11","17.14","93","Finance","Insurance - Multi line","21.45","3"
"NerdWallet, Inc.","NRDS","644.83","9.8","688567","7.69","3.27","21.74","26.59","-36.14","21.67","7.56","15.93","7.58","156","Finance","Financial - Miscellaneous Services","7.56","3"
"NetApp","NTAP","38995.68","198.72","2479140","8.64","21.22","64.78","100","63.84","5.37","23.61","198.72","94.11","22","Computer and Technology","Computer- Storage Devices","18.43","4"
"NetEase","NTES","85415.78","133.41","814980","1.39","1.51","17.43","48.22","-14.41","11.65","32.68","159.34","109.26","176","Computer and Technology","Internet - Software and Services","29.85","3"
"NetScout Systems","NTCT","2809.41","38.64","542338","-5.62","-10.43","-.77","73.68","26.08","4.47","22.18","44.84","21.28","171","Computer and Technology","Computer - Networking","13.71","3"
"Netflix","NFLX","317666.94","76.29","46852192","4.04","3.33","-14.9","14.8","-28.16","15.85","23.55","126.32","67.6","159","Consumer Discretionary","Broadcast Radio and Television","28.22","3"
"Neurocrine Biosciences","NBIX","16763.98","164.92","1347979","-.79","-5.27","4.9","67.02","2.67","21.45","26.71","185.5","123.1","148","Medical","Medical - Drugs","20.91","3"
"New Mountain Finance","NMFC","726.34","7.69","588274","6.36","10.01","-3.27","22.66","-26.28","-12","43.05","10.66","6.82","165","Finance","Financial - SBIC & Commercial Industry","-16.78","3"
"New Oriental Education & Technology Group","EDU","9173.58","58.05","1002319","-1.71","19.3","13.62","71.37","-6.86","15.53","10.09","63.51","44.44","79","Consumer Discretionary","Schools","8.39","3"
"NewJersey Resources","NJR","5446.8","53.68","672171","-7.58","-9.34","-6.84","59.99","2.77","13.35","16.47","60.05","44.13","174","Utilities","Utility - Gas Distribution","16.42","3"
"Newell Brands","NWL","2512.81","5.9","10508905","-7.23","14.79","61.64","85.06","40.04","-4.99","4.2","6.39","3.11","208","Consumer Staples","Consumer Products - Staples","-3.05","3"
"Newmark Group","NMRK","2519.12","14.19","1415567","-7.25","-5.96","-.77","5.77","-27.75","19.61","12.73","19.58","13.86","174","Finance","Real Estate - Operations","4.11","2"
"Newmont","NEM","123555.95","117.26","7826513","22.95","25.95","6.75","77.25","3.69","21.34","38.95","131.95","67.38","228","Basic Materials","Mining - Gold","33.36","4"
"News Corporation","NWS","17792.02","32.5","1101563","2.23","3.47","7.51","71.95","-3.15","6.81","7.32","35.17","25.65","34","Consumer Discretionary","Film and Television Production and Distribution","6.35","1"
"News Corporation","NWSA","15596.76","28.49","3843543","1.97","2.74","8.45","70.57","-3.7","6.81","7.32","31.03","22.4","34","Consumer Discretionary","Film and Television Production and Distribution","6.35","3"
"Newsmax Inc.","NMAX","1132.74","8.77","677732","11.15","4.4","21.47","34.51",".17","10.67","-44.16","15.62","5.16","159","Consumer Discretionary","Broadcast Radio and Television","-43.17","2"
"Nexa Resources","NEXA","1968.03","14.86","605369","15.64","7.84","1.92","84.45","48.25","8.51","8.05","16.72","4.76","187","Basic Materials","Mining - Miscellaneous","8.02","3"
"NextEra Energy","NEE","176667.53","84.7","10814827","-2.14","-4.16","-4.87","53.11","-6.85","10.74","28.44","97.88","69.77","151","Utilities","Utility - Electric Power","32.4","3"
"Nextpower Inc.","NXT","15614.49","102.91","3271641","13.5","3.25","-23.48","47.87","4.31","20.28","19.23","156.4","53.8","168","Oils-Energy","Solar","16.36","3"
"Nexxen International Ltd. Sponsored ADR","NEXN","605.05","10.75","504192","4.47","8.92","34.38","96.19","45.13","-.19","14.11","10.95","5.7","108","Business Services","Advertising and Marketing","4.85","2"
"NiSource","NI","20036.02","41.78","5797691","-6.18","-11.24","-10.25","24.82","-11.66","21.76","13.48","49.08","39.37","151","Utilities","Utility - Electric Power","13.2","3"
"Nice","NICE","5994.21","102.565","691308","1.9","-.88","10.99","27.62","-19.89","7.68","23.59","153.44","83.15","101","Computer and Technology","Internet - Software","13.86","2"
"Nintendo","NTDOY","67555.41","13.12","5192157","8.16","20.81","14.69","19.93","-31.29","100.86","21.26","24.89","10.19","201","Consumer Discretionary","Gaming","21","3"
"Noble Corporation PLC","NE","6952.42","43.55","1696679","7.74","4.21","-19.9","61.54","36.16","7.45","2.86","54.37","26.24","177","Oils-Energy","Oil and Gas - Drilling","4.88","4"
"Nokia","NOK","52426.65","9.13","95451584","-2.46","-21.9","-33.55","39.45","24.59","8.16","10.03","16.85","4.1","108","Computer and Technology","Wireless Equipment","3.49","3"
"Nomad Foods Limited","NOMD","1628.57","11.65","1304398","-3.32","1.48","13.77","36.26","-17.78","2.25","7.6","16.15","9.09","177","Consumer Staples","Food - Miscellaneous","4.43","3"
"Nomura","NMR","28810.46","9.82","937787","2.4","2.08","22.6","93.35","3.34","1.62","8.09","10.04","6.73","24","Finance","Financial - Investment Bank","8.09","1"
"Nordic American Tankers Limited","NAT","1329.79","6.28","3107835","-2.33","3.12","14.18","90.15","61.19","-18.91","19.05","6.66","2.8","33","Transportation","Transportation - Shipping","24.19","3"
"Nordson","NDSN","17199.29","308.685","329406","2","7.71","11.53","98.02","13.36","3.78","21.33","310.67","210.61","63","Industrial Products","Manufacturing - General Industrial ","18.19","3"
"Norfolk Southern","NSC","75007.97","333.95","1303823","-.8","1.94","4.33","78.66","2.13",".47","22.77","350.66","272.35","70","Transportation","Transportation - Rail","21.02","2"
"NorthWestern","NWE","4381.3","71.22","351790","3.37","-2.7","-.36","88.1","-2.57","6.39","13.73","73.42","54.93","151","Utilities","Utility - Electric Power","10.13","3"
"Northern Oil and Gas","NOG","2502.84","23.49","2641984","13.64","15.37","-5.09","45.5","-3.4","11.23","17.8","30.82","17.37","213","Oils-Energy","Oil and Gas - Exploration and Production - United States","-25.35","3"
"Northern Trust","NTRS","34370.05","187.86","1175802","3.11","2.04","13.67","95.23","21.43","-10.99","22.96","191.13","122.72","44","Finance","Banks - Major Regional","14.76","2"
"Northrop Grumman","NOC","82079.73","577.89","897441","5.36","6.66","5.07","30.1","-10.52","2.24","9.56","768.02","496.02","83","Aerospace","Aerospace - Defense","10.48","3"
"Northwest Bancshares","NWBI","2268.65","15.49","1139802","-2.46","2.92","13.4","88.96","13.97","16.23","27.52","16.01","11.3","99","Finance","Financial - Savings and Loan","16.26","2"
"Norwegian Cruise Line","NCLH","8516.49","18.55","14859523","-6.12","-5.5","21.56","30.95","-26.62","3.67","10.4","26.94","14.79","152","Consumer Discretionary","Leisure and Recreation Services","7.49","3"
"Nova Ltd.","NVMI","12230.09","384.8","597807","-2.26","-15.01","-20.95","40.07","3.46","30.96","32.96","605.65","237.16","42","Computer and Technology","Electronics - Semiconductors","28.84","2"
"Novanta","NOVT","6196.82","163.86","461529","10.46","9.4","8.32","93.18","21.59","3.3","13.26","168.59","99.22","47","Computer and Technology","Electronics - Miscellaneous Components","6","2"
"Novartis","NVS","299179.09","156.79","1715845","2.03","2.23","5.12","77.55",".41","8.38","30.31","168.62","115.92","211","Medical","Large Cap Pharmaceuticals","23.29","3"
"Novavax","NVAX","1301.42","7.89","3145575","6.48","-11.45","-11.65","33.6","3.67","64.69","-35.14","11.19","6.22","152","Medical","Medical - Biomedical and Genetics","-59.87","3"
"Novo Nordisk","NVO","213114.45","47.73","12803266","1.36","-3.15","7.79","43.36","-17.17","11.1","34.8","63.98","35.29","211","Medical","Large Cap Pharmaceuticals","35.36","3"
"NovoCure Limited","NVCR","2015.68","17.31","1780478","12.99","7.58","-.86","73.09","18.2","8.28","-21.25","19.99","10.03","152","Medical","Medical - Biomedical and Genetics","-21.25","2"
"Nu ","NU","67299.64","13.86","93152816","-4.02","1.39","12.77","31.56","-26.9","36.97","19.45","18.76","11.6","88","Finance","Banks - Foreign","18.2","4"
"Nu Skin Enterprises","NUS","250.04","5.15","541146","-.19","-2.28","-12.12","2.66","-52.73","-14.26","3.52","12.84","4.94","59","Consumer Staples","Cosmetics","-15.74","3"
"Nucor","NUE","62539.93","274.61","1414954","5.1","17.86","21.25","99.91","48.65","5.73","7.92","274.74","131.78","108","Basic Materials","Steel - Producers","7.99","3"
"Nurix Therapeutics","NRIX","2685.87","25.88","1069854","11.46","13.96","66.86","100","20.45","53.95","-928.44","25.88","8.24","152","Medical","Medical - Biomedical and Genetics","-928.44","3"
"Nutanix","NTNX","17424.86","64.46","2511668","5.57","16.73","35.85","64.33","10.11","18.11","19.29","81.12","34.41","107","Computer and Technology","Computers - IT Services","10.03","2"
"Nutrien","NTR","31719.23","66.31","2389246",".53","-1.91","-7.41","41.81","-5.14","3.52","8.4","83.94","53.64","54","Basic Materials","Fertilizers","8.44","3"
"Nuvation Bio","NUVB","2298.13","6.6","6010851","7.14","14.39","56.77","59.73","-34.96","698.96","-82.61","9.54","2.24","152","Medical","Medical - Biomedical and Genetics","-88.19","3"
"O'Reilly Automotive","ORLY","74610.45","92.23","7745233","2.75","5.67",".53","37.86","-10.72","6.42","14.27","107.82","82.73","79","Retail-Wholesale","Automotive - Retail and Wholesale - Parts","14.27","3"
"ODDITY Tech Ltd.","ODD","730.05","12.68","739468","-16.74","-23.38","4.02","5.33","-72.14","25.16","11.45","63.68","9.81","101","Computer and Technology","Internet - Software","6.97","3"
"OFG Bancorp","OFG","2202.03","52.1","303056","-1.85","4.26","16.63","91.94","12.25","3.29","29.57","53.41","37.15","50","Finance","Banks - Northeast","24.08","1"
"OGE Energy","OGE","9539.92","46.18","1384954","-2.51","-5.74","-2.39","51.6","-4.51","9.21","14.44","49.95","42.16","151","Utilities","Utility - Electric Power","14.44","2"
"OI Glass","OI","1075.62","7","4301609","-6.04","-27.08","-16.17","0","-58.13","-1.61","2","16.63","7","34","Industrial Products","Glass Products","-18.13","3"
"ON Semiconductor","ON","31059.29","79.78","10426679","-.77","-11.72","-27.1","39.18","30.08","-15.35","17.11","133.93","44.9","24","Computer and Technology","Semiconductor - Analog and Mixed","10.17","3"
"ONDAS INC","ONDS","5305.38","9.31","108465496","11.23","33.76","-4.02","56.32","-15.78","605.28","-76.9","14.01","3.25","185","Computer and Technology","Wireless National","247.85","3"
"ONE Gas","OGS","4957.48","78.87","513254",".6","-1.88","-5.25","29.22","-9.85","16.5","13.05","90.64","74.01","174","Utilities","Utility - Gas Distribution","12.47","3"
"ONEOK","OKE","56947.59","90.34","3845704","2.38","-2.01","-3.65","84.16","8.52","54.99","9.4","95.24","64.31","59","Oils-Energy","Oil and Gas - Production Pipeline - MLB","9.29","3"
"ONESPAN","OSPN","603.27","16.37","420638","3.15","8.48","32.66","93.82","12.57","0","21.65","16.78","10.15","101","Computer and Technology","Internet - Software","27.76","2"
