Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Itron","ITRI","4270.55","97.53","621790","-.91","-1.34","20.33","32.43","-5.34","-3.02","14.05","138.18","78.02","21","Computer and Technology","Electronics - Testing Equipment","11.9","1"
"Ivanhoe Mines Ltd.","IVPAF","12423.71","8.71","421324","5.07","15.47","-3.33","24.75","-30.1","981.91","49.44","13.91","7","201","Basic Materials","Mining - Miscellaneous","23.47","3"
"J.B. Hunt Transport Services","JBHT","24514.63","261.03","759813","-4.9","-3.04","-7.86","77.72","20.01","-.73","5.31","298.41","130.65","21","Transportation","Transportation - Truck","5.31","2"
"JACOBS SOLUTNS","J","17945.95","151.98","891885","2.73","14.49","22.99","78.21",".69","4.6","5.74","164.44","107.27","163","Construction","Building Products - Miscellaneous","2.4","3"
"JBS N.V.","JBS","10547.02","13.59","5851297",".3","-4.9","11.3","28.97","-16.37","11.66","1.22","18.42","11.62","201","Consumer Staples","Food - Miscellaneous","1.22","3"
"JBT Marel Corporation","JBTM","6136.53","118.29","701535","1.83","-15.73","-5.53","6.09","-30.66","121.34","9.94","168.55","115.03","153","Business Services","Technology Services","4.89","3"
"JD.com","JD","35874.96","28.74","8630390","-2.28","-11.05","-1.54","32.33","-12.1","17.91","1.77","36.17","25.19","101","Retail-Wholesale","Internet - Commerce","1.13","3"
"JFrog","FROG","12174.74","98.74","2167416","10.05","25.91","14.6","92.36","47.48","24.12","20.53","104.03","34.75","75","Computer and Technology","Internet - Software","-7.35","3"
"JOYY Inc. Sponsored ADR","JOYY","3725.38","74.53","314137","1.03","2.07","9.55","98","2.31","-5.07","11.57","75","51.54","171","Computer and Technology","Internet - Services","9.64","3"
"JPMorgan Chase & Co.","JPM","950620.5","357.62","5686718","1.73","1.93","15.03","90.82","-2.66",".52","31.54","365.18","282.84","36","Finance","Financial - Investment Bank","21.86","2"
"Jabil","JBL","31588.04","301.45","973518","-4.8","-2.29","-19.36","56.42","21.24","3.18","3.85","385.63","192.49","7","Computer and Technology","Electronics - Manufacturing Services","2.57","3"
"Jack Henry & Associates","JKHY","12059.49","169.73","972467","2.82","10.04","29.83","66.94","-17.68","7.12","19.76","192.6","123.42","81","Computer and Technology","Computers - IT Services","19.76","3"
"Jack In The Box","JACK","310.51","16.19","879227","-2.47","-.92","38.97","48.11","-25.71","-6.75","4.93","23.52","9.4","150","Retail-Wholesale","Retail - Restaurants","2.84","3"
"James Hardie Industries","JHX","17369.49","29.93","6085030","-.33","13.07","27.96","92.01","27.04","24.71","12.53","31.08","16.69","163","Construction","Building Products - Miscellaneous","2.69","2"
"Jazz Pharmaceuticals","JAZZ","15874.31","244.54","1088230","-1.67","-5.36","1.87","87.55","30.79","4.88","37.76","261.62","124.43","160","Medical","Medical - Biomedical and Genetics","20.45","3"
"Jefferies Financial Group","JEF","10285.82","53.09","1915978","2.53","-3.63","-3.89","49.71","-24.5","53.86","11.73","70.36","36.02","153","Finance","Financial - Miscellaneous Services","7.58","3"
"JinkoSolar","JKS","709.09","13.54","698938","-14.68","-8.76","-38.54",".18","-53.65","-25.9","-4.61","30.58","13.51","212","Oils-Energy","Solar","-5.85","3"
"Joby Aviation, Inc.","JOBY","6904.09","6.98","28883844","-7.92","-3.59","-37.34","2.55","-52.04","39183.09","-716.81","19.57","6.65","150","Aerospace","Aerospace - Defense","-755.11","3"
"John Wiley & Sons","WLY","2726.32","53.71","372969","3.13","2.32","21.85","92.54","56.22","-.06","13.29","55.72","28.79","239","Consumer Staples","Publishing - Books","13.22","3"
"Johnson & Johnson","JNJ","645949.06","268.04","6501539",".25","4.78","17.47","94.59","13.71","6.05","27.07","273.41","174.16","101","Medical","Large Cap Pharmaceuticals","21.48","3"
"Johnson Controls International","JCI","84555.39","139.59","3092823","-2.49","-2.98","-5.3","69.3","5.15","2.81","11.77","154.76","105.34","194","Construction","Building Products - Wood","14.32","3"
"Joint Stock Company Kaspi.kz Sponsored ADR","KSPI","20197.97","106.29","666149","2.5","19.37","27.43","93.84","19.01","59.58","24","108.75","68.84","150","Business Services","Financial Transaction Services","24","3"
"Jones Lang LaSalle","JLL","17391.48","378.01","301937","-1.64","4.5","26.42","86.88","-.33","11.45","3.82","392.79","280.16","173","Finance","Real Estate - Operations","3.64","2"
"KB Home","KBH","3363.47","54.86","861039",".73","-2.64","5.38","42.83","-14.11","-10.01","5.38","67.97","45.04","92","Construction","Building Products - Home Builders","4.94","3"
"KBR","KBR","4794.37","38.03","1336317",".34","10.65","5.26","36.98","-15.88",".57","6.55","51.61","30.06","166","Construction","Engineering - R and D Services","5.49","3"
"KE Hodlings","BEKE","20497.61","18.32","3383176","7.83","7.83","10.23","66.56","-.39","5.63","7.51","20.36","14.26","171","Computer and Technology","Internet - Services","5.38","1"
"KINETIK HLDGS","KNTK","8737.61","53.81","1141185","-1.07","7.58","17.54","94.49","33.57","18.98","26.83","55.1","31.68","153","Oils-Energy","Oil and Gas - Field Services","26.19","3"
"KKR & Co.","KKR","97555.08","108.68","4928172","1.55","7.63","13.85","37.89","-24.07","-11.04","82.52","149.34","83.88","71","Finance","Financial - Investment Management","14.41","3"
"KKR Real Estate Finance Trust","KREF","444.61","7.59","767843","1.47","7.66","7.81","42.86","-18.03","-22.85","-11.33","9.87","5.88","233","Finance","REIT and Equity Trust","-47.33","2"
"KLA","KLAC","229351.25","175.54","9789710","-5.55","-2.66","-17.63","41.94","33.92","11.71","36.52","301.71","84.39","70","Computer and Technology","Electronics - Miscellaneous Products","35.57","2"
"KT","KT","9465.45","19.63","1753502","5.14","6.22","7.8","32.55","-8.51","2.63","5.51","24.54","17.26","205","Computer and Technology","Wireless Non-US ","5.51","3"
"Kanzhun","BZ","7301.15","17.8","6016231","12.8","8.54","25","42.01","-21.79","17.32","44.18","24.91","12.65","75","Computer and Technology","Internet - Software","53.16","3"
"Karman Holdings Inc.","KRMN","6039.57","45.57","2438618","-16.17","-3.49","-16.22","1.04","-42.62","36.57","10.4","115.29","44.84","37","Aerospace","Aerospace - Defense Equipment","6.31","3"
"Kearny Financial","KRNY","637.6","9.82","698576","1.55","1.97","19.32","94.93","19.61","1.05","20.93","10.01","6.26","101","Finance","Financial - Savings and Loan","10.45","3"
"Kelly Services","KELYA","600.17","17.28","342081","3.41","15.05","45.7","100","71.96","-1.87",".67","17.28","8.08","163","Business Services","Staffing Firms","-6.73","3"
"Kemper","KMPR","1645.72","27.93","873306","2.46","-4.05","17.55","15.98","-39.61","3.26","1.6","54.37","22.9","93","Finance","Insurance - Multi line","-10.84","3"
"Kennametal","KMT","2251.51","29.54","1794809","-.81","-11.34","-10.21","39.83","-5.84","19.82","15","43.27","20.45","81","Industrial Products","Manufacturing - Tools & Related Products","14.53","3"
"Kenvue Inc.","KVUE","36821.24","19.17","21417876","1.27","-.73","13.57","75.75","-1.44","-2.14","14.66","20.79","14.11","195","Consumer Staples","Consumer Products - Staples","10.76","3"
"Keurig Dr Pepper","KDP","43791.38","32.18","11498173","1.64","1.93","7.05","83.9",".78","8.16","14.68","33.5","25.3","160","Consumer Staples","Beverages - Soft drinks","7.1","3"
"KeyCorp","KEY","23380.8","21.91","9012758",".27","-3.1","1.11","71.15","-5.53","21.57","25.35","23.99","16.78","86","Finance","Banks - Major Regional","17.83","3"
"Keysight Technologies","KEYS","54681.27","319.97","1398212","1.09","2.33","-6.74","75.04","41.99","7.95","26.36","373.34","159.49","31","Computer and Technology","Electronics - Measuring Instruments","19.08","1"
"Kilroy Realty","KRC","4211.55","36.21","1044889","-1.5","-8.42","-1.87","50.78","-13.07","-2.02","15.47","44.44","27.72","80","Finance","REIT and Equity Trust - Other","15.47","3"
"Kimbell Royalty","KRP","1710.24","14.91","1031639","-1.71","1.02","-3.43","83.53","14.67","7.93","27.17","15.61","11.36","101","Oils-Energy","Oil and Gas - Royalty Trust - United States","27.17","3"
"KimberlyClark","KMB","36434.03","109.55","3461613",".79","-.58","15.96","43.51","-3.48","-18","14.94","130.97","93.05","195","Consumer Staples","Consumer Products - Staples","11.79","3"
"Kimco Realty","KIM","15951.36","23.78","4287929","-1.57","-6.78","-.96","60.61","4.01","5.06","27.76","26.38","19.78","169","Finance","REIT and Equity Trust - Retail","27.76","3"
"Kinder Morgan","KMI","70277.87","31.56","10397391","-.16","-.32","-.44","67.53","1.59","12.17","18.92","34.31","25.84","189","Oils-Energy","Oil and Gas - Production and Pipelines","19.31","3"
"Kingsoft Cloud","KC","3214.55","10.64","1810776","-6.83","4.93","-15.08","21.39","-9.31","28.16","-3.27","18.21","8.58","75","Computer and Technology","Internet - Software","-5.49","2"
"Kiniksa Pharmaceuticals International, plc","KNSA","6092.11","78.08","479404","-.5","-.15","58.6","94.01","71.3","60.09","9.59","80.92","33.49","160","Medical","Medical - Biomedical and Genetics","9.59","3"
"Kinross Gold","KGC","37093.75","31.27","8751890","-.51","32.39","9.34","61.93","2.22","36.95","35.9","38.07","20.21","232","Basic Materials","Mining - Gold","37.52","4"
"Kirby","KEX","7342.37","139.06","467472","-.11","5.08","-2.57","81.37","12.4","3.01","10.18","152.59","79.95","32","Transportation","Transportation - Shipping","10.18","3"
"Kite Realty Group Trust","KRG","5209.02","26","2601057","-1.03","-10.16","-4.73","54.94","-3.92",".3","41.8","29.83","21.33","169","Finance","REIT and Equity Trust - Retail","41.8","3"
"Klarna Group plc","KLAR","5360.61","14.2","7173282","1.43","-25.26","-18.72","5.75","-57.09","24.83","-3.54","45.82","12.27","150","Business Services","Financial Transaction Services","-3.54","3"
"Klaviyo, Inc.","KVYO","5737.25","20.15","6937293","11.26","9.81","27.69","31.61","-46.52","31.63","17.14","35.92","12.86","75","Computer and Technology","Internet - Software",".49","3"
"KnightSwift Transportation","KNX","10943.71","67.24","2871286","-3.13","-3.67","-14.42","65.04","16.69",".8","2.75","82.45","38.94","21","Transportation","Transportation - Truck",".56","3"
"Knowles","KN","2923.58","34.23","791073",".65","-5.13","-13.03","61.27","44.45","7.17","17.75","42.8","20.67","35","Computer and Technology","Communication - Components","10.63","2"
"Kodiak Gas Services, Inc.","KGS","5830.67","57.67","1677320","-4.83","-1.01","-15.33","57.06","42.43","12.83","12.42","76.27","32.95","101","Oils-Energy","Oil and Gas - Mechanical and and Equipment","5.77","3"
"Kohl's","KSS","1984.5","17.5","4276959",".98","-10.26","9.65","44.5","-21.26","-4.28","1.77","24.71","11.72","21","Retail-Wholesale","Retail - Regional Department Stores","1.75","1"
"Koninklijke Philips","PHG","26262.69","26.72","808006","-2.84","1.06","2.81","21.55","-11.98","3.44","8.99","32.91","25.02","91","Medical","Medical - Products","6.3","3"
"Kontoor Brands","KTB","4207.81","76.99","748157","-2.53","-8.17","12.15","63.57","10.85","20.9","10.67","88.17","57.48","98","Consumer Discretionary","Textile - Apparel","8.21","2"
"KornFerry International","KFY","4431","86.28","302698","2","5.08","21.93","100","13.53","6.43","9.66","86.28","59.54","163","Business Services","Staffing Firms","9.44","3"
"Kraft Heinz Company","KHC","30475.68","25.7","14759819",".51","-2.58","14.37","66.42","-8.24","-3.5","11.51","27.97","21.21","201","Consumer Staples","Food - Miscellaneous","-13.64","3"
"Kratos Defense & Security Solutions","KTOS","9761.49","52","3851260","-7.44","12.63","-17.98","9.35","-37.37","18.53","8.07","130.72","43.88","37","Aerospace","Aerospace - Defense Equipment","2.03","3"
"Kronos Worldwide","KRO","1012.86","8.8","475382","8.24","41.25","28.28","97.6","75.49","-1.47","-4.82","8.91","4.33","87","Basic Materials","Chemical - Diversified ","-5.63","2"
"Kulicke and Soffa Industries","KLIC","4240.22","81.03","929669","-4.82","-8.25","-24.64","46.43","64.56","-7.38","15.19","133.81","35.29","25","Computer and Technology","Electronics - Manufacturing Machinery","12.18","1"
"Kura Oncology","KURA","1126.25","12.66","2193797","8.11","35.98","44.36","84.98","12.32","25.24","-384.3","13.59","7.4","160","Medical","Medical - Biomedical and Genetics","-384.3","2"
"Kyivstar Group Ltd.","KYIV","3102.81","13.44","355579","4.84","-4.14","-3.59","60.09","-7.43","25.9","25.39","16.17","9.33","197","Utilities","Wireline Non-US","12.73","3"
"Kymera Therapeutics","KYMR","9824.29","118.15","692835","-2.76","10.41","58.36","89.43","36.82","-16.7","-281.66","127.31","40.69","160","Medical","Medical - Biomedical and Genetics","-285.33","3"
"Kyndryl Holdings, Inc.","KD","2875.2","13.2","4224129","7.23","-2.29","8.73","11.57","-55.83",".23","1.5","33.14","10.59","153","Business Services","Technology Services",".58","3"
"L3Harris Technologies","LHX","48941.03","262.82","1642653","-2.82","-3.34","-15.16",".72","-20.98","2.53","9.41","378.48","261.98","150","Aerospace","Aerospace - Defense","8.17","3"
"LATAM Airlines Group","LTM","14507.57","50.53","813424",".08","-6.32","1.65","33.3","-16.06","12.95","9.95","68.46","41.58","177","Transportation","Transportation - Airline","9.69","4"
"LIBERTY ENERGY","LBRT","3103.89","19.02","3829949","-1.14","5.96","-39.73","37.64","-7.62","-7.16",".55","33.93","10.02","153","Oils-Energy","Oil and Gas - Field Services","2.92","3"
"LKQ","LKQ","6459.14","25.53","3516407","-1.73","12.96","1.07","24.94","-25.65","-4.9","5.17","34.8","22.45","219","Auto-Tires-Trucks","Automotive - Replacement Parts","3.37","4"
"LPL Financial","LPLA","29188.87","370.69","613051","4.71","9.29","27.02","82.29","-10.45","37.18","9.05","393.25","265.86","36","Finance","Financial - Investment Bank","5.13","2"
"LSI Industries","LYTS","723.59","19.71","418091","-4.41","-15.04","-14.82","25.76","-2.51","20.23","3.28","26.8","17.25","101","Construction","Building Products - Lighting","3.28","3"
"LTC Properties","LTC","2189.66","40.62","523856","-.32",".79","16.52","75.2","4.8","25.26","126.42","42.81","33.98","80","Finance","REIT and Equity Trust - Other","38.84","3"
"LXP Industrial Trust","LXP","3578.1","60.69","642807","-.31","-.07","17.41","97.31","9.05","-2.3","18.66","61.15","44.05","101","Finance","REIT and Equity Trust - Residential","18.66","3"
"Labcorp Holdings Inc.","LH","27177.42","335.11","605067",".69","6.21","28.41","95.44","18.78","7.25","10.11","339.34","246.64","87","Medical","Medical Services","6.99","3"
"Ladder Capital Corp","LADR","1245.81","9.82","1041555","-1.6","1.24","-3.44","14.59","-20.8","-23","50.44","11.81","9.48","233","Finance","REIT and Equity Trust","12.62","4"
"Lam Research","LRCX","377773.81","301.9","8377300","-2.78","1.4","-10.26","60.92","64.79","26.02","31.57","433.33","97.03","40","Computer and Technology","Electronics - Semiconductors","31.27","2"
"Lamar Advertising","LAMR","15271.09","150.38","658228","-.42","-6.39","-.36","71.07","5.34","2.68","23.9","164.33","116.11","80","Finance","REIT and Equity Trust - Other","23.9","2"
"Lamb Weston","LW","7558.82","54.98","1239493","2.82","2.67","29.76","58.74","15.84","2.5","6.35","66.57","38.48","201","Consumer Staples","Food - Miscellaneous","4.39","3"
"LandBridge Company LLC","LB","6701.77","86.94","374002","-.1","13.65","17.06","93.91","61.26","81.07","16.49","89.71","44.2","205","Oils-Energy","Oil and Gas - Integrated - United States","16.49","3"
"Landstar System","LSTR","6109.68","180.03","469727","-1.31","6.31","-18","56.69","12.02","-1.57","3.47","225.37","120.68","21","Transportation","Transportation - Truck","2.64","2"
"Lantronix","LTRX","236.19","5.37","922144","-11.53",".37","-27.92","35.43","-8.89","-1.65","5.3","8.45","3.68","77","Computer and Technology","Computer - Networking","-3.46","4"
"Latham Group","SWIM","832.93","7.08","974841","-.14","31.6","30.15","66.48","-2.67","7.35","2.14","8.25","4.76","163","Construction","Building Products - Miscellaneous",".92","3"
"Lattice Semiconductor","LSCC","15673.71","114.4","1728769","-2.69","-8.13","-24.7","56.31","44.97","2.72","32.75","155.27","61.73","40","Computer and Technology","Electronics - Semiconductors","5.58","3"
"Laureate Education","LAUR","5344.66","38.8","886867","3.3","1.02","15.65","87.52","2.67","8.64","14.46","40.46","27.16","170","Consumer Discretionary","Schools","17.57","3"
"LeMaitre Vascular","LMAT","1839.81","80.45","462665","-2.27","-21.27","-14.01","3.85","-13.02","13.53","23.81","117.39","78.97","91","Medical","Medical - Products","25.02","4"
"Lear","LEA","6117.29","124.02","702216","-1.12","-15.25","-13.86","52.49","-4.52","-.2","3.15","148.68","96.78","196","Auto-Tires-Trucks","Automotive - Original Equipment","2.35","3"
"LegalZoom.com","LZ","1053.28","6.15","3364063","4.95","-21.76","6.03","12.52","-46.05","10.88","14.08","11.18","5.43","171","Industrial Products","Industrial Services","2.13","3"
"Legence Corp.","LGN","5819.3","53.845","1041171","-10.38","-9.97","-39.43","33.25","18.46","21.53","1.02","102.27","29.72","166","Construction","Engineering - R and D Services","-1.2","1"
"Legend Biotech","LEGN","3692.51","19.88","2244891","-6.49","4.36","-41.87","16.45","-16.5","64.04","-7.21","36.28","16.65","160","Medical","Medical - Biomedical and Genetics","-7.21","3"
"Leidos","LDOS","17651.71","140.66","1512765","-.5","25.13","12.92","40.84","-31.35","3.07","8.87","199.55","100","81","Computer and Technology","Computers - IT Services","7.8","3"
"Lemonade","LMND","4098.95","52.96","1130423","4.44","9.04","2.7","11.34","-32.91","40.15","-14.2","96.57","47.38","93","Finance","Insurance - Multi line","-14.2","3"
"LendingTree","TREE","406.6","28.96","516599","-5.33","-8.7","-20.13","1.41","-52.83","24.12","4.71","76.51","28.28","237","Finance","Financial - Mortgage & Related Services","14.33","3"
"Lennar","LEN","20796.47","86.33","2208162","1.07","3.08","-6.04","7.41","-26.69","-3.54","4.79","142.4","81.84","92","Construction","Building Products - Home Builders","4.93","4"
"Lennox International","LII","13595.95","393.39","527765","-3.12","-5.76","-24.07","2.26","-28.67","-2.73","14.86","580.46","389.06","32","Construction","Building Products - Air Conditioner and Heating","14.61","3"
"Lenovo Group","LNVGY","47205.7","76.11","364199",".44","33.13","21.62","82.21","192.77","20.26","3","87.75","22.31","44","Computer and Technology","Computer - Micro Computers",".88","3"
"Leonardo DRS, Inc.","DRS","10286.02","38.54","837517","-6","-15.52","-17.49","34.95","1.09","12.8","9.39","49.69","32.55","37","Aerospace","Aerospace - Defense Equipment","8.52","2"
"Levi Strauss & Co.","LEVI","8193.48","21.29","2033153",".28","-13.28","-5.5","44.36","-10.13","-1.15","8.7","25.53","17.91","75","Retail-Wholesale","Retail - Apparel and Shoes","9.66","3"
"Liberty Global Ltd","LBTYA","3639.41","10.67","2257957",".28","2.2","-8.25","29.34","-16.22","12.36","-62.12","13.03","9.69","217","Utilities","Diversified Communication Services","-62.12","4"
"Liberty Latin America","LILA","1676.9","8.56","509397","4.77","5.68","14.29","92.38","-.19","-.33","-2.2","8.87","4.8","193","Computer and Technology","Wireless National","-2.2","4"
"Life Time Group Holdings","LTH","9722.83","43.51","2985165","-2.71","-1.56","33.67","89.5","47.74","14.28","11.86","45.73","24.59","177","Consumer Discretionary","Leisure and Recreation Services","13.07","2"
"Life360, Inc.","LIF","3543.57","43.49","1062969","-5.09","-21.89","-9.02","7.4","-38.9","31.76","13.4","110.89","38.1","61","Industrial Products","Security and Safety Services","25.73","3"
"LifeStance Health Group","LFST","4774.24","12.31","4431887","-2.69","14.62","61.13","93.52","54.7","13.85","3.19","12.83","4.81","60","Medical","Medical - Outpatient and Home Healthcare","3.19","2"
"LightPath Technologies","LPTH","705.12","11.23","2462366","-13.75","8.76","-36.27","48.16","13.06","17.26","-12.64","18.15","4.8","41","Computer and Technology","Electronics - Miscellaneous Components","-37.38","3"
"Lightspeed POS","LSPD","1460.53","10.6","684293","2.02","9.73","11.93","43.98","-20.91","13.95","5.73","13.44","8.37","75","Computer and Technology","Internet - Software","-7.81","3"
"Lincoln Educational Services","LINC","806.67","25.43","1218251","-2.79","-39.47","-49.74","20.14","-6.98","17.76","4.99","55.68","17.8","170","Consumer Discretionary","Schools","3.99","3"
"Lincoln Electric","LECO","15528.49","284.895","475170","2.89","13.86","7.98","82.13","7.05","5.6","13.02","298.88","220.64","81","Industrial Products","Manufacturing - Tools & Related Products","12.35","3"
"Lincoln National","LNC","8287.74","43.29","1891231","3.12","-5.93","27.17","74.25","-13.48","-1.25","8.69","47","32.59","211","Finance","Insurance - Life Insurance","12.21","3"
"Lindblad Expeditions","LIND","1941.7","29.59","764781","-5.52","-.67","33.35","78.77","84.58","19.59",".16","34.48","11.45","177","Consumer Discretionary","Leisure and Recreation Services","-2.08","3"
"Linde PLC","LIN","225654.33","489.51","2234272","1.71","-3.76","-3.54","63.67",".79","2.97","22.75","546.64","389.38","87","Basic Materials","Chemical - Specialty","20.43","3"
"Lineage, Inc.","LINE","8953.56","39.32","806775","-5.16","-8.24","-8.98","56.54",".06",".28","-3.15","45.1","31.8","80","Finance","REIT and Equity Trust - Other","-3.15","3"
"Lionsgate Studios Corp.","LION","3391.4","11.4","2660681","-.52","-14.8","-15.56","52.34","11.92","-17.64","2.69","16.4","5.91","153","Consumer Discretionary","Media Conglomerates","-4.1","3"
"Liquidia Corporation","LQDA","6058.86","67.69","1545511","-4.73","-22.02","8.23","66.29","79.56","1031.18","30.74","91.03","21.8","160","Medical","Medical - Biomedical and Genetics","30.74","3"
"LivaNova","LIVN","4425.15","80.32","725674","2.7","-.9","8.95","86","15.17","10.75","15.95","85.32","49.57","100","Medical","Medical - Instruments","12.82","3"
"Live Nation Entertainment","LYV","42802.91","181.65","1983707","-.2","-1.04","12.82","89.16","12.25","8.83","1.69","188.46","125.61","47","Consumer Discretionary","Film and Television Production and Distribution",".34","3"
"LiveRamp","RAMP","2294.4","37.74","905108",".24","-.13",".96","98.27","13.81","9.03","19.02","38.01","22.42","153","Business Services","Technology Services","18.71","3"
"Lloyds Banking Group","LYG","86056.8","5.92","12353103",".34","-5.28","8.82","82.09","-1.1","-41.55","24.97","6.28","4.27","68","Finance","Banks - Foreign","24.97","3"
"Loar Holdings Inc.","LOAR","6716.49","71.69","616902","-3.6","5.06","10.65","63.73","-4.83","23.2","21.65","81.9","53.75","37","Aerospace","Aerospace - Defense Equipment","11.6","1"
"Lockheed Martin","LMT","130131.5","563.85","1035028","-1.34","-1.79","8.63","52.49","3.6","5.64","8.65","676.7","439.19","150","Aerospace","Aerospace - Defense","8.16","3"
"Logitech International","LOGI","14359.86","97.96","802255","2.75","-3.55","-17.47","29.67","-13.4","6.28","19.05","126.69","85.84","235","Computer and Technology","Computer - Peripheral Equipment","16.28","3"
"Loma Negra Compania Industrial Argentina","LOMA","1130.79","9.69","450598","3.97","-18.23","-14.85","42.74","-33.88","-9.74","5.05","13.12","7.13","92","Construction","Building Products - Home Builders","5.05","3"
"Lowe's Companies","LOW","116655.09","208.05","2905656","-4.27","-.97",".25","7.17","-24.09","3.12","7.74","287.39","201.92","201","Retail-Wholesale","Retail - Home Furnishings","7.34","4"
"Lsb Industries","LXU","748.06","10.39","862908","-2.81","-5.89","-19.39","28.84","8.76","17.77","5.58","16.88","7.76","87","Basic Materials","Chemical - Diversified ","5.58","3"
"Lucid Group","LCID","1974.29","5.01","10718755","-10.93","-38.3","-11.8","1.94","-57.36","67.58","-249.21","24.77","4.62","51","Auto-Tires-Trucks","Automotive - Domestic","-249.21","3"
"Luckin Coffee","LKNCY","10370.29","36.16","1432777","-.5","8.59","12.12","55.27","-6.83","48.92","8.16","43.03","27.67","160","Consumer Staples","Beverages - Soft drinks","6.78","1"
"Lumen Technologies","LUMN","6229.93","6.04","13589834",".5","-7.93","-38.99","18.91","-30.03","-5.39","-4.29","11.83","4.69","217","Utilities","Diversified Communication Services","-8.65","3"
"Lumentum","LITE","80281.5","895","5056207","1.79","29.1","-5.3","82.97","129.69","83.22","25.96","1053.09","124.62","35","Computer and Technology","Communication - Components","-230.15","1"
"Luxfer","LXFR","459.45","17.17","301378",".29",".88","-2.11","74.77","12.24","-1.86","8.48","19.08","11.51","81","Industrial Products","Manufacturing - General Industrial ","2.2","4"
"Lyft","LYFT","6700.16","17.7","11201914","1.72","13.83","25.35","42.37","-20.69","9.16","3.16","24.57","12.65","171","Computer and Technology","Internet - Services","42.32","3"
"LyondellBasell Industries","LYB","20567.83","63.67","4210602","-6.51","5.34","-3.79","53.34","28.95","-25.18","5.79","82.38","42.28","87","Basic Materials","Chemical - Diversified ","-1.13","3"
"M&T Bank","MTB","34268.47","237.29","889208","-.4","-3.93","7.02","77.74","4.89","-1.67","30.71","254.09","178.63","86","Finance","Banks - Major Regional","22.72","3"
"MACOM Technology Solutions","MTSI","20258.94","265.27","1414085","-.34","6.66","-30.69","49.77","43.28","32.58","29.53","409.68","122.18","25","Computer and Technology","Semiconductor - Analog and Mixed","20.7","1"
"MARRIOTT VAC WW","VAC","3786.55","110.09","546102","-.17","12.81","26.73","81.5","71.04","1.31","5.06","124.75","45.49","177","Consumer Discretionary","Leisure and Recreation Services","-6.47","1"
"MDU Resources Group","MDU","4051.13","19.79","1533732","-2.56","-.9","-6.43","56.69","-8.46","6.66","10.65","22.8","15.85","210","Utilities","Utility - Gas Distribution","10.75","3"
"METALLUS INC","MTUS","811.16","19.57","375621","-.05","-1.36","-2.83","67.07","2.68","6.85","1.89","22.03","14.56","25","Basic Materials","Steel - Speciality",".66","4"
"MGIC Investment","MTG","6356.82","30.99","1564403",".91","1.77","23.37","95.33","-5.82",".49","59.15","31.29","24.86","93","Finance","Insurance - Multi line","59.2","1"
"MGM Resorts International","MGM","10637.35","42.28","2272263","-2.06","-7.4","-11.81","57.89","4.27","1.72","4.38","50.69","30.72","186","Consumer Discretionary","Gaming","2.4","3"
"MINISO Group Holding Limited","MNSO","3199.61","10.33","694409","-7.19","-21.08","-22.39","0","-48.95","31.71","11.39","25.99","10.33","75","Retail-Wholesale","Retail - Apparel and Shoes","9.03","3"
"MKS Inc.","MKSI","17293.98","255.76","1436668","-9.27","-12.8","-22.55","45.14","50.16","9.62","15.8","444.8","100.24","70","Computer and Technology","Electronics - Miscellaneous Products","10.15","2"
"MNTN Inc.","MNTN","818.84","13.23","1203305","4.42","43.34","36.53","41.29","-6.56","28.6","18.43","20.98","7.78","153","Business Services","Technology Services","18","3"
"MP Materials","MP","9996.87","56.13","7241854","1.98","34.73","-14.25","29.78","3.46","10.1","1.64","98.65","38.1","201","Basic Materials","Mining - Miscellaneous","-19.85","4"
"MPLX LP","MPLX","60071.09","59.25","1326033","1.11","2.85","5.2","90.09","-1.27","8.92","35.75","60.51","47.8","189","Oils-Energy","Oil and Gas - Production and Pipelines","35.75","3"
"MSA Safety Incorporporated","MSA","7342.94","190.34","300989","1.01","9.17","17.85","74.59","5.98","3.69","17.47","203.08","152.94","61","Industrial Products","Security and Safety Services","16.13","3"
"MSC","MSM","6656.84","119.2","593561","1.27","-1.86","1.9","82.51","28.46","-1.35","6.19","127.28","81.08","171","Industrial Products","Industrial Services","5.91","2"
"MSCI","MSCI","41494.25","570.76","619031",".35","-.86","-7.77","44.64","-12.16","9.75","41.53","643.83","511.84","71","Finance","Financial - Investment Management","40.74","3"
"Mach Natural Resources LP","MNR","2088.52","12.51","338428","-.79","-7.2","-9.02","41.61",".66","21.22","22.7","14.91","10.8","182","Oils-Energy","Oil and Gas - Exploration and Production - United States","7.44","3"
"Macro Bank","BMA","4859.6","76.05","329216","4.36","-19.29","-12.6","56.21","-24.51","5.01","10.32","104.7","39.27","68","Finance","Banks - Foreign","5.95","1"
"Macy's","M","5789.47","22.01","5007137","-2.52","-11.71","-4.43","67.64","-9.61","-1.67","2.89","26.21","13.23","21","Retail-Wholesale","Retail - Regional Department Stores","2.94","2"
"Madison Square Garden Entertainment Corp.","MSGE","3166.3","78.3","346785","-1.92","-.71","9.86","79.35","28.41","12.52","7.25","88.42","39.41","153","Consumer Discretionary","Media Conglomerates","6.24","2"
