Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"International Seaways","INSW","4490.57","93.21","479688","-4.06","2.85","6.33","90","65.6","-11.38","42.96","96.18","41.5","31","Transportation","Transportation - Shipping","55.39","1"
"Intuit","INTU","89703.72","321.91","4090190","-1.56","20.52","-11.78","13.75","-56.12","15.63","30.64","784.87","255.07","87","Computer and Technology","Computer - Software","21.91","3"
"Intuitive Machines, Inc.","LUNR","3036.12","14.93","9325536","22.83","-17.8","-60.79","15.78","-23.6","-7.87","-15","45.7","8.05","89","Aerospace","Aerospace - Defense","-32.69","3"
"Intuitive Surgical","ISRG","132549.92","373.71","4220839","6.26","-9.61","-13.2","16.56","-41.28","20.51","33.39","592.85","332.02","154","Medical","Medical - Instruments","28.45","3"
"InvenTrust Properties","IVT","2611.5","33.3","638112","-6.4","-5.64","8.45","66.74","5.22","9.2","4.8","36.73","26.99","85","Finance","REIT and Equity Trust - Other","4.8","3"
"Invesco","IVZ","14189.92","31.69","5234327","14.04","18.42","13.95","100","8","5.11","27.43","32.01","20.45","69","Finance","Financial - Investment Management","-.93","1"
"Invesco Mortgage Capital","IVR","689.68","7.4","2874952",".27","-4.5","-9.17","11.61","-21.7","3.05","191.2","9.41","7.17","183","Finance","REIT and Equity Trust","38.01","3"
"Invitation Home","INVH","18014.01","30.37","4139893","1.3","2.94","7.17","88.55","-2.73","4.21","23.69","31.29","24.39","79","Finance","REIT and Equity Trust - Residential","23.13","2"
"IonQ","IONQ","14904.67","39.72","20374808","24.82","-11.42","-27.74","24.04","-21.13","201.85","-216.58","82.09","26.59","21","Computer and Technology","Computer - Integrated Systems","-553.27","3"
"Ionis Pharmaceuticals","IONS","9005.53","54.49","4726878",".28","-35.84","-30.17","29.47","-39.29","33.9","-46.22","86.5","40.69","151","Medical","Medical - Drugs","-64.76","3"
"Iovance Biotherapeutics","IOVA","1937.82","6.21","16333544","-4.82","1.4","18.58","68.94","40.9","60.6","-123.92","5.48","1.81","109","Medical","Medical - Biomedical and Genetics","-123.92","2"
"Iridium Communications","IRDM","5125.3","48.31","1538424","9.04","-4.18","12.25","81.57","146.67","4.93","11.83","55.72","15.84","195","Computer and Technology","Satellite and Communication","10.55","3"
"Iron Mountain","IRM","37824.31","121.96","2078305","5.28","10.11",".8","89.06","35.84","12.23","9.28","133.06","78.86","63","Business Services","Business - Information Services","5.54","3"
"Itau Unibanco","ITUB","90936.64","8.18","18647050",".74",".61","4.59","59.13","1.63","-51.69","25.39","9.57","6.24","107","Finance","Banks - Foreign","26.41","4"
"Itron","ITRI","4622.57","102.82","1132979","3.17","25.6","28.4","45.79",".76","-3.02","14.05","138.18","78.02","20","Computer and Technology","Electronics - Testing Equipment","11.9","3"
"Ivanhoe Mines Ltd.","IVPAF","11624.94","8.135","364520","7.49","13.99","-12.32","16.64","-36.57","981.91","49.44","13.91","7","192","Basic Materials","Mining - Miscellaneous","23.47","3"
"J.B. Hunt Transport Services","JBHT","25606.85","267.25","1111387","-1.26","-1.37","14.66","84.65","24.35","-.73","5.31","298.41","130.65","5","Transportation","Transportation - Truck","5.31","1"
"JACOBS SOLUTNS","J","17082.76","144.03","929892","6.45","11.54","34.87","65.42","-3.2","4.6","5.74","164.44","107.27","157","Construction","Building Products - Miscellaneous","2.4","2"
"JBS N.V.","JBS","10631.67","13.69","4739697","-3.72","15.9","-6.74","30.59","-15.79","11.66","2.04","18.42","11.62","210","Consumer Staples","Food - Miscellaneous","1.98","3"
"JBT Marel Corporation","JBTM","6352.79","122.1","531265","-13.57","-12.17","-2.49","12.37","-28.23","121.34","9.94","168.55","115.44","163","Business Services","Technology Services","4.89","4"
"JD.com","JD","40618.36","32.81","7496426","1.06","17.77","-3.64","66.94",".49","17.91","1.63","36.17","25.19","109","Retail-Wholesale","Internet - Commerce","1.04","3"
"JFrog","FROG","10237.04","83.04","2130099","15.35","-8.85","31.69","78.56","19.93","24.12","19.68","98.1","34.75","107","Computer and Technology","Internet - Software","-10.93","3"
"JPMorgan Chase & Co.","JPM","962587.56","356.3","8663389","4.22","8.66","19.65","100","-1.19",".52","31.54","359.24","282.84","36","Finance","Financial - Investment Bank","21.86","2"
"Jabil","JBL","35483","344.67","1063789","17.93","4.12","-4.73","75.66","31.62","3.18","3.85","385.63","192.49","1","Computer and Technology","Electronics - Manufacturing Services","2.57","1"
"Jack Henry & Associates","JKHY","10966.69","156.94","1059205","-4.22","4.74","9.14","44.71","-25.03","7.21","20.64","192.6","123.42","156","Computer and Technology","Computers - IT Services","20.64","2"
"Jack In The Box","JACK","351.34","17.38","759033","11.84","27.74","44.02","63.89","-13.85","-6.75","4.71","23.52","9.4","195","Retail-Wholesale","Retail - Restaurants","2.82","3"
"James Hardie Industries","JHX","16458.35","28","7405214","8.29","16.9","41.73","89.98","21.14","24.71","12.32","29.66","16.69","157","Construction","Building Products - Miscellaneous","2.15","3"
"Janus International Group","JBI","783.16","5.57","1057400","9.51","9.94","10.81","15.15","-23.57","-8.26","7.6","10.68","4.74","157","Construction","Building Products - Miscellaneous","4.82","3"
"Jazz Pharmaceuticals","JAZZ","16979.71","256.65","764667","2.19","5.37","12.59","99.97","36.37","4.88","37.76","261.62","105.93","109","Medical","Medical - Biomedical and Genetics","20.45","3"
"Jefferies Financial Group","JEF","10886.4","56.32","1875966","1.98","9.96","5.38","58.74","-19.64","53.86","11.73","70.36","36.02","157","Finance","Financial - Miscellaneous Services","7.58","3"
"Jefferson Capital, Inc.","JCAP","1258.77","20.91","312498",".34","14.45","9.49","62.55","-18.95","41.53","26.89","23.37","15.52","157","Finance","Financial - Miscellaneous Services","25.42","3"
"JetBlue Airways","JBLU","2399.71","6.19","39292480","11.19","13.98","35.32","95.89","23.89","-2.34","-9.41","6.46","4.03","160","Transportation","Transportation - Airline","-9.32","3"
"JinkoSolar","JKS","826.4","16.18","700892","8.23","3.14","-39.4","7.5","-45.81","-25.9","-4.1","30.58","14.58","102","Oils-Energy","Solar","-5.62","3"
"Joby Aviation, Inc.","JOBY","7672.42","8.23","46578296","17.29","-1.64","-29.48","8.37","-47.63","39183.09","-716.81","20.39","6.65","89","Aerospace","Aerospace - Defense","-755.11","4"
"John Wiley & Sons","WLY","2764.41","53.65","452310","-2.26","8.27","38.82","95.32","57.59","-.06","13.29","55.72","28.79","218","Consumer Staples","Publishing - Books","13.22","2"
"Johnson & Johnson","JNJ","620765.75","256.98","8073479","-2.99","-2.21","11.79","90.02","10.32","6.05","27.07","267.24","170.59","216","Medical","Large Cap Pharmaceuticals","21.48","3"
"Johnson Controls International","JCI","93072.17","154.55","3609252","10.21","9.57","6.85","100","13.72","2.81","11.77","153.65","103.52","109","Construction","Building Products - Wood","14.32","3"
"Joint Stock Company Kaspi.kz Sponsored ADR","KSPI","17518.61","91.8","362545","5.8","5.38","4.76","80.88","4.58","59.58","24.89","97.71","68.84","157","Business Services","Financial Transaction Services","24.89","3"
"Jones Lang LaSalle","JLL","17171.92","363.69","395236","9.78","15.19","20.14","100","-1.68","11.45","3.82","373.24","270.43","160","Finance","Real Estate - Operations","3.64","3"
"KB Financial Group","KB","42803.72","121.32","306440","7.37","3.38","16.4","94.38","24.32","-13.69","31.57","123.25","77.5","107","Finance","Banks - Foreign","17.36","2"
"KB Home","KBH","3614.82","56.95","1047101","3.37","4.63","26.39","60.71","-7.36","-10.01","5.38","67.97","45.04","172","Construction","Building Products - Home Builders","4.94","3"
"KBR","KBR","4580.04","37.57","1746078","1.11",".17","19.11","29.09","-19.9",".57","6.55","51.61","30.06","96","Construction","Engineering - R and D Services","5.49","3"
"KE Hodlings","BEKE","18897.63","16.92","3382165","1.32","10.83","-13.78","43.12","-5.01","5.63","5.81","20.36","14.26","163","Computer and Technology","Internet - Services","3.77","3"
"KINETIK HLDGS","KNTK","7850.1","50.17","884038","-4.45","-1.17","-2.81","83.22","18.87","18.98","26.83","51.71","31.68","183","Oils-Energy","Oil and Gas - Field Services","26.19","3"
"KKR & Co.","KKR","94860.28","103.35","3999635","6.42","13.24","8.44","33.26","-26.55","-11.04","82.52","149.34","83.88","69","Finance","Financial - Investment Management","14.41","3"
"KKR Real Estate Finance Trust","KREF","422.93","7.44","1231132","-.28",".56","11.94","33.58","-22.15","-22.85","-11.33","9.87","5.88","183","Finance","REIT and Equity Trust","-47.33","2"
"KLA","KLAC","251849.86","193.22","12098561","13.28","-12.83","4.23","49.88","40.63","11.71","36.52","301.71","84.39","52","Computer and Technology","Electronics - Miscellaneous Products","35.57","1"
"KT","KT","8766.27","18.53","1561778","-.93","-.6","-10.93","12.64","-15.06","2.63","5.51","24.54","17.26","102","Computer and Technology","Wireless Non-US ","5.51","2"
"Kanzhun","BZ","6640.31","16.09","2929895",".56","13.3","9.84","28.87","-29.59","17.32","44.73","24.91","12.65","107","Computer and Technology","Internet - Software","40.21","3"
"Karman Holdings Inc.","KRMN","7304.85","55.14","3800575","20.9","10.33","-18.07","14.59","-33.23","36.57","10.86","115.29","44.84","74","Aerospace","Aerospace - Defense Equipment","5.73","3"
"Kayne Anderson BDC, Inc.","KBDC","908.33","13.88","313973","1.26",".59","-7.44","21.4","-15.27","10.66","49.37","15.71","13.14","177","Finance","Financial - SBIC & Commercial Industry","37.3","3"
"Kearny Financial","KRNY","626.67","9.59","513632",".94","6.26","22.69","98.45","15.78","1.05","20.93","9.74","5.86","92","Finance","Financial - Savings and Loan","10.45","3"
"Kelly Services","KELYA","527.66","15.62","337779","-3.73","14.26","55.78","88.48","53.29","-1.87",".8","16.15","8.08","79","Business Services","Staffing Firms","-6.44","3"
"Kemper","KMPR","1723.25","29.83","808382","-4.97",".31","-1.78","16.51","-36.01","3.26","1.6","61.49","22.9","151","Finance","Insurance - Multi line","-10.84","4"
"Kenvue Inc.","KVUE","37766.57","19.18","20800660","-.61","1.97","14.43","68.9","1.07","-2.14","14.54","22.18","14.11","209","Consumer Staples","Consumer Products - Staples","10.61","3"
"Kestra Medical Technologies, Ltd.","KMTS","1468.59","25.27","393650","10.15","-6.49","16.83","78.23","-16.25","59.03","-135.11","28.01","14.46","163","Medical","Medical - Products","-138.36","3"
"Keurig Dr Pepper","KDP","41837.2","30.37","12200891","-2.23","-.71","4.91","55.05","-2.7","8.16","16.28","35.2","25.3","71","Consumer Staples","Beverages - Soft drinks","10.81","3"
"KeyCorp","KEY","24640","22.66","10767732","4.1","1.99","11.28","87.52","-.85","21.57","25.35","23.99","16.78","24","Finance","Banks - Major Regional","17.83","3"
"Keysight Technologies","KEYS","57424.26","336.96","1239408","13.24","5.92","-6.97","82.63","46.57","7.95","24.66","373.34","158.51","19","Computer and Technology","Electronics - Measuring Instruments","17.25","2"
"Kilroy Realty","KRC","4495.34","37.28","1317838","-1.98",".81","12.22","65.37","-8.33","-2.02","15.47","44.44","27.72","85","Finance","REIT and Equity Trust - Other","15.47","3"
"KimberlyClark","KMB","37371.91","108.66","3992377","-.74","1.25","15.8","44.19","-1.28","-18","14.94","136.77","93.05","209","Consumer Staples","Consumer Products - Staples","11.79","3"
"Kimco Realty","KIM","16682.53","24.43","4554295","-4.38","-.4","7.76","77.12","8.75","5.06","27.76","26.38","19.78","76","Finance","REIT and Equity Trust - Retail","27.76","2"
"Kinder Morgan","KMI","69298.09","31.28","9926580","-2.29","-4.19","-5.15","62.34",".34","12.17","18.92","34.31","25.84","183","Oils-Energy","Oil and Gas - Production and Pipelines","19.31","2"
"KinderCare Learning Companies, Inc.","KLC","625.3","5.11","453647","-3.12","7.1","28.47","42.95","8.33","2.64","2.31","9.85","1.84","102","Consumer Discretionary","Schools","-15.48","3"
"Kingsoft Cloud","KC","3779.51","12.15","1573396","26.36","18.92","-30.19","40.81","7.23","28.16","-5.82","18.21","8.58","107","Computer and Technology","Internet - Software","-9.38","2"
"Kiniksa Pharmaceuticals International, plc","KNSA","6007.32","76.51","761040","-3.51","20.57","32.07","94.18","67.77","60.09","9.59","80.92","32.15","109","Medical","Medical - Biomedical and Genetics","9.59","3"
"Kinsale Capital Group","KNSL","8450.11","376.37","329971","-1.51","7.23","23.47","42.78","-15.94","18.04","25.04","478.99","290.2","151","Finance","Insurance - Property and Casualty","28.49","3"
"Kirby","KEX","7013.85","132.93","612422",".02","-7.36","-10.63","70.42","5.46","3.01","10.18","152.59","79.95","31","Transportation","Transportation - Shipping","10.18","2"
"Kite Realty Group Trust","KRG","5481.49","26.71","2863251","-5.16","-4.54","4.39","72.22","1.17",".3","41.8","29.83","20.94","76","Finance","REIT and Equity Trust - Retail","41.8","3"
"Klarna Group plc","KLAR","7689.84","20.26","3433606","9.4","7.04","48.79","24.14","-37.55","24.83","-5.21","45.82","12.27","157","Business Services","Financial Transaction Services","-5.21","3"
"Klaviyo, Inc.","KVYO","5776.1","16.73","4850462","-.36","16.26","35.53","27.93","-47.32","31.63","17.14","35.92","12.86","107","Computer and Technology","Internet - Software",".49","4"
"Knife River Corporation","KNF","3847.99","67.51","658674","-11.06","-14.86","-14.88","22.69","-14.59","8.52","4.23","94.57","59.93","157","Construction","Building Products - Miscellaneous","4.23","4"
"KnightSwift Transportation","KNX","11506.2","69.28","4391516","-.32","-5.56","18.47","73.25","20.05",".8","2.75","82.45","38.94","5","Transportation","Transportation - Truck",".56","3"
"Knowles","KN","3376.27","39.39","1030096","14.38","12.85","7.95","85.95","63.49","7.17","17.75","42.8","19.52","70","Computer and Technology","Communication - Components","10.63","1"
"Kodiak Gas Services, Inc.","KGS","5135.4","56.86","1702785","5.18","-17.19","-23.62","58.77","37.09","12.83","12.35","76.27","31.59","86","Oils-Energy","Oil and Gas - Mechanical and and Equipment","5.13","3"
"Kohl's","KSS","2229.44","18.45","3138182","3.15","23.73","62.75","62.84","-14.63","-4.28","1.2","24.71","11.12","109","Retail-Wholesale","Retail - Regional Department Stores","1.76","3"
"Koninklijke Philips","PHG","26134.91","26.33","1387384","1.88","-3.59","3.75","19.9","-12.97","3.44","8.99","32.91","25.02","163","Medical","Medical - Products","6.3","3"
"Kontoor Brands","KTB","4623.53","78.8","630565","-1.8","-.82","28.24","85.63","21.36","20.9","9.97","88.17","56.72","193","Consumer Discretionary","Textile - Apparel","8.3","3"
"KornFerry International","KFY","4245.54","82.67","405230","-1.43","17.05","29.41","95.19","12.07","6.43","9.66","84.69","59.54","79","Business Services","Staffing Firms","9.44","2"
"Kraft Heinz Company","KHC","30510.06","24.96","13774731","-6.84","3.25","11","65.99","-5.96","-3.5","11.51","28.06","21.21","210","Consumer Staples","Food - Miscellaneous","-13.64","3"
"Kratos Defense & Security Solutions","KTOS","10388.5","57.41","3876853","26.12","9.85","5.43","13.2","-35.39","18.53","8.07","130.72","43.88","74","Aerospace","Aerospace - Defense Equipment","2.03","4"
"Kronos Worldwide","KRO","714.48","8.23","398991",".32","5.61","-13.99","52.96","24.52","-1.47","-4.82","7.88","4.33","96","Basic Materials","Chemical - Diversified ","-5.63","2"
"Krystal Biotech","KRYS","9642.71","322.69","661200","-10.32","-13.22","4.22","78.47","17.12","33.94","54.82","378.15","134.94","109","Medical","Medical - Biomedical and Genetics","54.82","3"
"Kulicke and Soffa Industries","KLIC","4910.92","90.66","983787","13.25","-9.97","-10","60.7","82.55","-7.38","15.19","133.81","32.11","37","Computer and Technology","Electronics - Manufacturing Machinery","12.18","3"
"Kura Oncology","KURA","816.72","9.28","1203608","3.02","-24.09","-2.95","55.46","-21.52","25.24","-411.19","12.14","5.54","109","Medical","Medical - Biomedical and Genetics","-411.19","3"
"Kyivstar Group Ltd.","KYIV","3052.02","13.37","460499",".76","-15.09","-9.14","56.87","-9.73","25.9","25.39","16.17","9.33","195","Utilities","Wireline Non-US","12.73","3"
"Kymera Therapeutics","KYMR","8676.53","106.41","573896",".22","-7.6","23.24","83.02","20.15","-16.7","-281.66","119.35","37.68","109","Medical","Medical - Biomedical and Genetics","-285.33","4"
"Kyndryl Holdings, Inc.","KD","3065.19","13.99","4396152","-.79","16.12","25.79","12.68","-53.62",".23","1.5","36.7","10.59","163","Business Services","Technology Services",".58","4"
"L3Harris Technologies","LHX","53279.73","289.53","1537068","-3.83","-2.49","-6.17","15.08","-13.62","2.53","9.41","378.48","269.72","89","Aerospace","Aerospace - Defense","8.17","3"
"LATAM Airlines Group","LTM","16566.13","57.45","761148","10.85","5.87","20.89","59.97","-5.31","12.95","9.95","68.46","41.58","160","Transportation","Transportation - Airline","9.69","2"
"LCI Industries","LCII","2602.65","105.81","367476",".58","6.57","-3.42","30.96","-21.72","10.18","4.93","157.13","84.77","170","Auto-Tires-Trucks","Automotive - Original Equipment","5.24","4"
"LIBERTY ENERGY","LBRT","3165.91","20.04","5872208","13.52","-20.62","-42.06","39.23","-6.86","-7.16",".55","33.93","10.02","183","Oils-Energy","Oil and Gas - Field Services","2.92","3"
"LPL Financial","LPLA","28340.93","359.05","766211","6.55","19.65","19.5","73.84","-10.69","37.18","9.05","393.25","265.86","36","Finance","Financial - Investment Bank","5.13","3"
"LTC Properties","LTC","1981.75","39.45","616092","-7.1","-.9",".23","53.68","-.18","25.26","126.42","42.81","33.98","85","Finance","REIT and Equity Trust - Other","38.84","3"
"LXP Industrial Trust","LXP","3575.17","60.55","909134","-.05","10.41","17.41","97.67","8.4","-2.3","18.66","61.15","39.25","79","Finance","REIT and Equity Trust - Residential","18.66","2"
"LaZBoy","LZB","1658.46","40.64","364370","1.27","7.89","20.25","96.8","-1.43",".83","5.91","41.85","29.34","37","Consumer Discretionary","Furniture","4.8","3"
"Labcorp Holdings Inc.","LH","25744.72","316.53","812609","2.22","13.04","23.4","97.72","10.92","7.25","10.11","315.53","246.64","105","Medical","Medical Services","6.99","3"
"Ladder Capital Corp","LADR","1202.68","9.54","1217815","-3.36","-2.27","-5.48","0","-23.55","-23","50.44","11.81","9.48","183","Finance","REIT and Equity Trust","12.62","4"
"Lam Research","LRCX","384450.56","305.77","11650015","21.82","-7.72","4.05","62.68","59.17","26.02","31.57","433.33","95.94","50","Computer and Technology","Electronics - Semiconductors","31.27","2"
"Lamar Advertising","LAMR","16051.35","160","651468","-3.74","-1.19","7.88","87.54","10.76","2.68","24.01","164.33","114.98","85","Finance","REIT and Equity Trust - Other","24.01","3"
"Lamb Weston","LW","7327.85","52.05","2034285","-1.26","15.57","28.31","52.76","12.77","2.5","6.35","66.57","38.48","210","Consumer Staples","Food - Miscellaneous","4.39","3"
"Landstar System","LSTR","6086.59","177.06","556608",".85","-11.96","2.49","56.04","10.62","-1.57","3.47","225.37","120.68","5","Transportation","Transportation - Truck","2.64","1"
"Lantronix","LTRX","259.06","5.83","765039","18.04","10.71","-3.92","53.96","-10.92","-23.33","4.19","8.45","2.89","172","Computer and Technology","Computer - Networking","-5.52","3"
"Lattice Semiconductor","LSCC","17579.48","128.7","1934569","13.59","-3.15","2.12","74.69","54.56","2.72","32.75","155.27","48.73","50","Computer and Technology","Electronics - Semiconductors","5.58","2"
"Laureate Education","LAUR","5326.17","37.31","1103611","-.94","-3.77","16.47","85.82",".16","8.64","14.46","40.46","23.46","102","Consumer Discretionary","Schools","17.57","3"
"LeMaitre Vascular","LMAT","1805.21","80.82","369981","-23.72","-22.41","-19.53","0","-13.66","13.53","23.81","117.39","79","163","Medical","Medical - Products","25.02","4"
"Lear","LEA","6178.91","119.08","716709","-15.08","-4.13","-8.97","58.01","-3.12","-.2","3.15","148.68","92.93","170","Auto-Tires-Trucks","Automotive - Original Equipment","2.35","3"
"LegalZoom.com","LZ","1390.35","5.665","2225675","-3.8","11.26","37.06","45.97","-27.7","10.88","14.08","11.18","5.48","181","Industrial Products","Industrial Services","2.13","2"
"Legend Biotech","LEGN","3538.34","19.28","2767111","1.06","-31.65","-33.55","11.01","-22.34","64.04","-21.98","38.45","16.65","109","Medical","Medical - Biomedical and Genetics","-21.98","3"
"Leggett & Platt","LEG","1399.75","9.6","1900889","-.19","-7.74","8.93","40.54","-17.41","-7.49","3.11","12.89","8.45","37","Consumer Discretionary","Furniture","5.69","2"
"Leidos","LDOS","15918.69","135.26","1521397","10.91","18.35","2.16","26.97","-37.68","3.07","8.87","199.55","100","156","Computer and Technology","Computers - IT Services","7.8","3"
"Lemonade","LMND","4029.27","51.86","1621876","9.88","-26.71","-1.53","25.28","-35.18","40.15","-14.2","96.57","37","151","Finance","Insurance - Multi line","-14.2","3"
"LendingTree","TREE","474.68","31.85","361671","-14.32","-24.6","-6.52","4.67","-43.56","24.12","4.71","76.51","31.72","216","Finance","Financial - Mortgage & Related Services","14.33","3"
"Lennox International","LII","15444.13","435.73","590567","3.92","-16.9","-11.95","15.68","-18.43","-2.73","14.86","613.47","415.88","35","Construction","Building Products - Air Conditioner and Heating","14.61","3"
"Leonardo DRS, Inc.","DRS","11908.7","45.3","907470","-4.13","-.2","4.99","70.42","16.01","12.8","9.39","49.69","32.55","74","Aerospace","Aerospace - Defense Equipment","8.52","2"
"Levi Strauss & Co.","LEVI","9525.05","24.3","2755895",".32","1.56","15.82","89.76","5.77","-1.15","8.7","25.53","17.91","94","Retail-Wholesale","Retail - Apparel and Shoes","9.66","3"
"Li Auto","LI","13724.66","12.69","3733254","-7.17","5.69","-36.01","7.16","-32.94","-18.85","-1.72","26.69","11.74","178","Auto-Tires-Trucks","Automotive - Foreign","-1.72","4"
"Liberty Global Ltd","LBTYA","3605.29","10.78","2554495",".38","0","-9.43","26.35","-15.9","12.36","-62.12","13.03","9.69","229","Utilities","Diversified Communication Services","-62.12","4"
"Liberty Latin America","LILA","1687.73","8.7","589960","-1.64","11.88","10.99","87.96",".51","-.33","-2.2","8.87","4.8","109","Computer and Technology","Wireless National","-2.2","3"
"Life Time Group Holdings","LTH","10125.06","43.48","2732577","-.85","9.18","34.09","98.15","51.09","14.28","11.86","45.7","24.59","160","Consumer Discretionary","Leisure and Recreation Services","13.07","1"
"Life360, Inc.","LIF","4979.4","59.69","561972","11.14","14.22","53.01","32.08","-15.09","31.76","11.47","110.89","38.1","109","Industrial Products","Security and Safety Services","28.21","3"
"LifeStance Health Group","LFST","4021.84","10.66","2929005","-4.51","-1.14","28.02","84.33","30.56","13.85","1.55","11.58","3.86","100","Medical","Medical - Outpatient and Home Healthcare","1.55","3"
"LightPath Technologies","LPTH","752.84","12.01","2671490","27.69","-5.37","-1.07","58.56","-1.6","17.26","-12.64","18.15","3.29","60","Computer and Technology","Electronics - Miscellaneous Components","-37.38","3"
"Lightspeed POS","LSPD","1426.08","10.23","872028","-5.99","2.27","16.55","39.05","-24.06","13.95","5.73","13.44","8.37","107","Computer and Technology","Internet - Software","-7.81","3"
"Lincoln Educational Services","LINC","1364.63","39.33","570459","-.97","-20.54","-17.3","66.58","57.88","17.76","5.36","55.68","17.8","102","Consumer Discretionary","Schools","4.11","3"
"Lincoln Electric","LECO","15227.27","278.91","398940","8.29","12.79","5.32","75.06","3.33","5.6","13.02","298.88","220.64","195","Industrial Products","Manufacturing - Tools & Related Products","12.35","2"
"Lincoln National","LNC","8980.79","46.67","2179703","13.23","21.15","37.69","99.38","-6.63","-1.25","8.69","47","32.59","194","Finance","Insurance - Life Insurance","12.21","3"
"Lindblad Expeditions","LIND","2238.29","34.07","879372","14.65","33.24","80.67","100","109.65","19.59",".16","34.11","11.45","160","Consumer Discretionary","Leisure and Recreation Services","-2.08","3"
"Linde PLC","LIN","226364.3","490.11","2180227","-3.94","-6.94","-4.33","64.65","2.07","2.97","22.75","546.64","389.38","106","Basic Materials","Chemical - Specialty","20.43","3"
"Lineage, Inc.","LINE","9361.97","40.64","970488","-7.26","-5.01","3.29","70.07","4.13",".28","-3.15","45.1","31.8","85","Finance","REIT and Equity Trust - Other","-3.15","3"
"Lionsgate Studios Corp.","LION","3861.43","12.93","2480943","-.61","-4.42","3.59","67.83","26.01","-17.64","-1.12","16.4","5.77","166","Consumer Discretionary","Media Conglomerates","-7.54","4"
"Liquidia Corporation","LQDA","7925.27","89.42","1345412","2.65","12.14","54.75","100","129.02","1031.18","7.74","89.12","19.21","109","Medical","Medical - Biomedical and Genetics","7.74","1"
"Lithia Motors","LAD","8405.54","375.78","394674","-13.78","21.68","34.9","68.07","-1.7","3.86","2.1","427.48","243","195","Retail-Wholesale","Automotive - Retail and Whole Sales","1.88","3"
"Littelfuse","LFUS","11712.89","459.24","426736","12.35","14.84","-4.13","89.01","61.61","8.92","12.73","489.1","234.94","60","Computer and Technology","Electronics - Miscellaneous Components","-.31","2"
"LivaNova","LIVN","4292.78","75.78","662663","-4.03","-5.29","7.88","83.19","12.56","10.75","15.95","85.32","42.61","154","Medical","Medical - Instruments","12.82","2"
"Live Nation Entertainment","LYV","43243.52","181.77","2093646","-.49",".76","8.94","94.97","14.15","8.83","1.69","186.59","125.61","37","Consumer Discretionary","Film and Television Production and Distribution",".34","3"
"LiveRamp","RAMP","2297.72","37.82","893435",".16",".51","32.21","98.65","14.07","9.03","19.02","38.01","22.42","163","Business Services","Technology Services","18.71","3"
"Lloyds Banking Group","LYG","91044.49","6.19","16325416","6.47","5.93","20.66","99.5","4.52","-41.55","24.97","6.26","4.27","107","Finance","Banks - Foreign","24.97","3"
"Loar Holdings Inc.","LOAR","7083.63","72.54","598436","13.76","4.85","23.34","77.83","-1.38","23.2","21","81.9","53.75","74","Aerospace","Aerospace - Defense Equipment","12.64","3"
"Lockheed Martin","LMT","133304.73","582.85","1233273","1.48","9.4","11.09","60.83","5.84","5.64","8.65","676.7","423.7","89","Aerospace","Aerospace - Defense","8.16","3"
"Logitech International","LOGI","15494.45","102.97","1306031","2.63","8.01","1.64","48.62","-6.52","6.28","19.05","126.69","85.84","203","Computer and Technology","Computer - Peripheral Equipment","16.28","3"
"Loma Negra Compania Industrial Argentina","LOMA","1303.5","10.79","326531","-2.87",".63","6.58","67.45","-23.55","-9.74","4.38","13.12","7.13","172","Construction","Building Products - Home Builders","4.38","3"
"Lowe's Companies","LOW","123321.92","218.4","3146134","1.98","3.33","-.23","21.08","-19.17","3.12","7.87","287.39","201.92","183","Retail-Wholesale","Retail - Home Furnishings","7.51","4"
"Lsb Industries","LXU","697.66","9.69","845207","-15.45","-13.48","-34.17","26.03","1.04","17.77","5.58","16.88","7.16","96","Basic Materials","Chemical - Diversified ","5.58","3"
"Lucid Group","LCID","2614.72","6.98","26595164","-15.83","15.12","4.85","10.32","-43.82","67.58","-249.21","24.77","4.62","89","Auto-Tires-Trucks","Automotive - Domestic","-249.21","3"
"Luckin Coffee","LKNCY","10522.3","34.84","1715448","12.89","9.39","10.48","58.72","-2.93","48.92","8.16","43.03","27.67","71","Consumer Staples","Beverages - Soft drinks","6.78","2"
"Lumen Technologies","LUMN","6271.19","5.9","11511986","-2.56","-8.16","-35.32","29.27","-30.65","-5.39","-4.29","11.83","3.7","229","Utilities","Diversified Communication Services","-8.65","3"
"Lumentum","LITE","64283.03","838.06","4527333","37.17","16.85","-19.81","76","98.68","21.03","20.87","1053.09","108.15","70","Computer and Technology","Communication - Components","17.61","2"
"Luxfer","LXFR","457.58","17.09","417553",".29",".94","10.9","74.29","12.02","-1.86","8.48","19.08","11.38","61","Industrial Products","Manufacturing - General Industrial ","2.2","4"
"Lyft","LYFT","6257.17","16.3","11321470","6.74","8.64","20.47","32.13","-24.59","9.16","3.2","24.57","12.65","163","Computer and Technology","Internet - Services","43.82","3"
"LyondellBasell Industries","LYB","19068.93","61.44","4692020","-2.41","5.94","-19.95","41.77","20.83","-25.18","5.79","82.38","42.28","96","Basic Materials","Chemical - Diversified ","-1.13","3"
